,hrv_svd_entropy,hrv_perm_entropy,hrv_entropy,hrv_pct_95,hrv_pct_5,hrv_iqr_5_95,hrv_iqr,hrv_n_sign_changes,hrv_n_below_mean,hrv_n_above_mean,hrv_lineintegral,hrv_rms,hrv_peaks,hrv_kurtosis,hrv_skewness,hrv_energy,hrv_sum,hrv_ptp,hrv_max,hrv_min,hrv_std,hrv_mean,accz_svd_entropy,accz_perm_entropy,accz_entropy,accz_pct_95,accz_pct_5,accz_iqr_5_95,accz_iqr,accz_n_sign_changes,accz_n_below_mean,accz_n_above_mean,accz_lineintegral,accz_rms,accz_peaks,accz_kurtosis,accz_skewness,accz_energy,accz_sum,accz_ptp,accz_max,accz_min,accz_std,accz_mean,accy_svd_entropy,accy_perm_entropy,accy_entropy,accy_pct_95,accy_pct_5,accy_iqr_5_95,accy_iqr,accy_n_sign_changes,accy_n_below_mean,accy_n_above_mean,accy_lineintegral,accy_rms,accy_peaks,accy_kurtosis,accy_skewness,accy_energy,accy_sum,accy_ptp,accy_max,accy_min,accy_std,accy_mean,accx_svd_entropy,accx_perm_entropy,accx_entropy,accx_pct_95,accx_pct_5,accx_iqr_5_95,accx_iqr,accx_n_sign_changes,accx_n_below_mean,accx_n_above_mean,accx_lineintegral,accx_rms,accx_peaks,accx_kurtosis,accx_skewness,accx_energy,accx_sum,accx_ptp,accx_max,accx_min,accx_std,accx_mean,scr_svd_entropy,scr_perm_entropy,scr_entropy,scr_pct_95,scr_pct_5,scr_iqr_5_95,scr_iqr,scr_n_sign_changes,scr_n_below_mean,scr_n_above_mean,scr_lineintegral,scr_rms,scr_peaks,scr_kurtosis,scr_skewness,scr_energy,scr_sum,scr_ptp,scr_max,scr_min,scr_std,scr_mean,scl_svd_entropy,scl_perm_entropy,scl_entropy,scl_pct_95,scl_pct_5,scl_iqr_5_95,scl_iqr,scl_n_sign_changes,scl_n_below_mean,scl_n_above_mean,scl_lineintegral,scl_rms,scl_peaks,scl_kurtosis,scl_skewness,scl_energy,scl_sum,scl_ptp,scl_max,scl_min,scl_std,scl_mean,bvp_svd_entropy,bvp_perm_entropy,bvp_entropy,bvp_pct_95,bvp_pct_5,bvp_iqr_5_95,bvp_iqr,bvp_n_sign_changes,bvp_n_below_mean,bvp_n_above_mean,bvp_lineintegral,bvp_rms,bvp_peaks,bvp_kurtosis,bvp_skewness,bvp_energy,bvp_sum,bvp_ptp,bvp_max,bvp_min,bvp_std,bvp_mean
0,4.724409448816358e-05 +/- 0.0002341113188554032,-1.574803149606563e-05 +/- 4.724409448819689e-05,-4.7244094488196886e-05 +/- 0.00017322834645672192,-0.0015748031496063187 +/- 0.0004828255028899541,-0.0027401574803149866 +/- 0.0005509560845522918,-0.00014173228346459066 +/- 0.00013081297421920418,-0.0001102362204724705 +/- 0.00018699751318170554,0.0 +/- 0.0,0.0 +/- 0.0,4.7244094488196886e-05 +/- 7.21665463772694e-05,-3.149606299213126e-05 +/- 0.00015429856647455675,-0.00040944881889767306 +/- 0.000308597132949067,0.0 +/- 0.0,-1.574803149607673e-05 +/- 0.00013081297421917612,0.0 +/- 0.0,-0.0016850393700787558 +/- 0.0004830822566985301,-0.0011968503937008102 +/- 0.0004989914808741844,-0.0003149606299212793 +/- 0.0002817093514960402,-0.0024566929133858716 +/- 0.00046289569942358644,-0.0019685039370078926 +/- 0.0003468144180400801,-0.0001732283464567108 +/- 0.0002677165354330641,-0.0003779527559055418 +/- 0.0003392229799769675,-0.00014173228346459066 +/- 0.00014856663200091627,-0.00018897637795276535 +/- 0.00019669285034325758,0.00017322834645667752 +/- 0.00020472440944880533,-0.0001574803149606674 +/- 0.00018633322151495157,-0.0007716535433071048 +/- 0.00022766665031186427,0.00020472440944879766 +/- 0.0001732283464566765,0.0 +/- 0.0,0.0 +/- 0.0,1.574803149606563e-05 +/- 4.724409448819689e-05,0.00018897637795274315 +/- 0.00011784747674875781,-7.874015748032814e-05 +/- 0.00010564100681103138,-0.0010708661417323073 +/- 0.0002519685039370029,3.149606299213126e-05 +/- 6.29921259842625e-05,0.00014173228346454626 +/- 0.00020472440944880707,1.574803149606563e-05 +/- 4.724409448819689e-05,-6.299212598427361e-05 +/- 0.0002249268796391561,-0.0002992125984252247 +/- 0.00022766665031182431,0.0 +/- 9.959929638327272e-05,0.0006141732283464374 +/- 0.00022766665031180976,0.0002362204724409178 +/- 0.0003089986908716377,4.724409448817468e-05 +/- 0.000186997513181699,-0.00029921259842521366 +/- 0.00014856663200087743,-0.0006456692913385908 +/- 0.00023831095984918284,-1.574803149606563e-05 +/- 0.0001102362204724594,-0.000677165354330711 +/- 0.00029080606791527253,-0.0007716535433071158 +/- 0.00024849974548126613,-9.448818897640487e-05 +/- 0.0002249268796391623,-0.00018897637795278754 +/- 0.00013728815570209144,-7.874015748032814e-05 +/- 7.874015748032814e-05,0.0007244094488188746 +/- 0.00027457631140411794,0.00012598425196850283 +/- 0.0001542985664745182,-1.574803149606563e-05 +/- 4.724409448819689e-05,6.299212598426251e-05 +/- 7.714928323727836e-05,0.0005669291338582516 +/- 0.0002249268796391437,9.448818897638267e-05 +/- 0.00010446062331827438,0.0 +/- 0.0,7.874015748031704e-05 +/- 0.00010564100681100655,0.0002834645669291258 +/- 0.0001966928503432451,-0.001055118110236264 +/- 0.0002544172349827366,7.874015748031704e-05 +/- 0.00012696468894958407,0.000393700787401563 +/- 0.0002839016752333863,-0.0005039370078740446 +/- 0.00037133310622211254,-1.574803149607673e-05 +/- 0.00014856663200089155,-0.0005354330708661536 +/- 0.00028346456692914304,7.874015748029483e-05 +/- 0.00017606834468500757,-0.00012598425196851392 +/- 0.00016961148998849405,0.0002677165354330713 +/- 0.00014173228346453883,-0.0008818897637795642 +/- 0.00018897637795278754,-0.00047244094488188006 +/- 0.000157480314960623,3.149606299213126e-05 +/- 6.29921259842625e-05,0.0 +/- 0.0,0.00015748031496062297 +/- 0.00012198372743958111,0.0001102362204724372 +/- 0.0001229960578882774,0.0 +/- 0.0,-4.7244094488207986e-05 +/- 0.00019982011874724987,-0.0021732283464567124 +/- 0.000270939378489524,-0.00031496062992129035 +/- 0.00015748031496062297,-0.0001102362204724594 +/- 7.21665463772694e-05,-4.7244094488196886e-05 +/- 7.21665463772694e-05,-0.0007086614173228533 +/- 0.0004631635014127114,-0.00036220472440946506 +/- 0.00017322834645667348,-1.5748031496087835e-05 +/- 0.00022766665031183198,0.0008346456692913228 +/- 0.0003231225910028914,-0.0003307086614173116 +/- 0.0002582869207379011,0.00029921259842519143 +/- 0.00028564341964121536,-0.0012755905511811383 +/- 0.0004902167690164794,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.00012598425196852503 +/- 9.448818897639379e-05,0.0 +/- 0.0,0.0007401574803149402 +/- 0.00019982011874723586,0.00036220472440942066 +/- 0.0001229960578882774,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.00022047244094485218 +/- 0.00020167320432857888,0.0 +/- 0.0001219837274396241,0.0 +/- 0.0,6.299212598426251e-05 +/- 7.714928323727837e-05,0.0 +/- 0.0,0.0003779527559054863 +/- 0.00017536265709700003,-0.00023622047244098443 +/- 7.874015748032814e-05,3.149606299212016e-05 +/- 0.00016961148998849814,0.00029921259842515815 +/- 0.00013081297421916677,4.7244094488196886e-05 +/- 7.21665463772694e-05,0.00033070866141730047 +/- 0.00019222922229501202,-0.00014173228346457955 +/- 0.0001788632549858448,3.149606299210905e-05 +/- 0.0003713331062221004,0.0 +/- 0.0,0.00036220472440942066 +/- 0.0003524886501669012,0.0003937007874015519 +/- 0.00031692302043301687,0.00018897637795274315 +/- 0.0004094488188976371,0.00025196850393698343 +/- 0.00017536265709699406,0.00020472440944881986 +/- 0.0001229960578882703,4.7244094488185787e-05 +/- 0.00010083660216428424,-7.874015748032814e-05 +/- 0.00012696468894960472,0.0 +/- 0.0,0.00012598425196849172 +/- 0.00015429856647451596,-0.0009291338582677388 +/- 0.0004695449296338797,0.0 +/- 0.0,0.0 +/- 0.0,-1.574803149606563e-05 +/- 4.724409448819689e-05,-0.00017322834645672192 +/- 0.0005430217212461885,-0.0013700787401574987 +/- 0.00045122988289431504,0.0005984251968503718 +/- 0.00025196850393699314,-0.0009133858267716954 +/- 0.00015429856647455675,-0.0015748031496063298 +/- 0.000322738606801877,0.00018897637795275423 +/- 9.448818897634936e-05,-0.0022992125984252266 +/- 0.0004178424932731293,0.00036220472440944284 +/- 0.0001998201187472245,0.0005984251968503718 +/- 0.00016961148998849405,0.0 +/- 0.0,-0.0034488188976378063 +/- 0.0007232102364223837,-0.0017322834645669416 +/- 0.00046182293853906995,-0.0014803149606299692 +/- 0.0003933857006865178,-0.0018740157480315212 +/- 0.00046423316450340036,0.00015748031496062297 +/- 0.0002439674548792052,-0.0002204724409448966 +/- 0.00017536265709699604,-0.00025196850393705006 +/- 7.714928323727837e-05,-0.004314960629921294 +/- 0.0005039370078740058,-0.0019842519685039583 +/- 0.0005858606374090726,-0.0009291338582677388 +/- 0.00017886325498582428,4.7244094488185787e-05 +/- 0.00014173228346456968,0.0005354330708661204 +/- 0.0001443330927545388,-0.00184251968503939 +/- 0.00028214917901053923,-1.574803149606563e-05 +/- 4.724409448819689e-05,-0.002393700787401587 +/- 0.0005019646441105237,-0.001417322834645718 +/- 0.00041065841922535153,-0.0010708661417323183 +/- 0.0002519685039370112,-0.005622047244094497 +/- 0.000498245417938782,-4.7244094488196886e-05 +/- 7.21665463772694e-05
