,hrv_max,accy_pct_95,hrv_min,accz_std,scr_iqr,scl_iqr,scr_energy,scr_sum,accx_mean,bvp_pct_95,accx_svd_entropy,accz_energy,accz_mean,accy_pct_5,hrv_iqr_5_95,hrv_pct_5,accy_mean,accz_max,accx_pct_95,accy_min,scl_pct_5,accy_perm_entropy,hrv_svd_entropy,accy_iqr,accz_n_below_mean,hrv_lineintegral,accy_ptp,accy_max,accy_iqr_5_95,accy_sum,accx_n_above_mean,scl_max,accx_rms,hrv_ptp,scl_pct_95,accz_peaks,accy_n_above_mean,scl_svd_entropy,hrv_entropy,accz_lineintegral,accz_iqr,accx_lineintegral,bvp_ptp,accx_iqr_5_95,accy_lineintegral,accy_kurtosis,accy_skewness,bvp_peaks,accx_energy,hrv_pct_95,bvp_max,hrv_std,hrv_kurtosis,hrv_perm_entropy,hrv_iqr,hrv_n_sign_changes,hrv_n_below_mean,hrv_n_above_mean,bvp_mean,bvp_energy,accz_perm_entropy,accz_entropy,hrv_mean,hrv_skewness,hrv_energy,accz_svd_entropy,hrv_rms,hrv_peaks,accy_n_below_mean,accy_rms,accx_skewness,accy_peaks,accy_std,accy_energy,scr_svd_entropy,accx_n_sign_changes,accx_iqr,accx_entropy,accy_svd_entropy,accy_entropy,accz_n_sign_changes,accz_pct_5,accz_rms,accz_n_above_mean,accz_iqr_5_95,accz_kurtosis,accz_skewness,accz_sum,accz_min,accz_ptp,bvp_rms,bvp_sum,scl_lineintegral,accx_std,accx_ptp,accx_max,accx_sum,scr_perm_entropy,accx_peaks,accx_kurtosis,accx_n_below_mean,accx_perm_entropy,scr_n_above_mean,scr_n_below_mean,scr_lineintegral,scr_entropy,scr_ptp,scr_skewness,scr_peaks,scr_kurtosis,scr_mean,scr_std,scr_max,scr_min,scl_n_below_mean,scl_entropy,scl_iqr_5_95,scr_rms,scr_iqr_5_95,scr_n_sign_changes,scr_pct_5,scr_pct_95,bvp_n_below_mean,scl_std,bvp_n_above_mean,scl_rms,scl_n_sign_changes,scl_ptp,scl_skewness,scl_peaks,bvp_iqr_5_95,scl_sum,bvp_entropy,scl_mean,bvp_n_sign_changes,scl_kurtosis,scl_min,scl_n_above_mean,bvp_skewness,accy_n_sign_changes,hrv_sum,bvp_std,accx_pct_5,bvp_svd_entropy,bvp_iqr,accx_min,accz_pct_95,bvp_kurtosis,scl_energy,bvp_min,bvp_lineintegral,scl_perm_entropy,bvp_perm_entropy,bvp_pct_5
0,-0.004779530093337603 +/- 0.0007198670500915652,0.0009011908593498541 +/- 0.00026147532683090126,-0.00016092693916961443 +/- 0.00020355826586214074,0.000563244287093656 +/- 0.0001297434462230131,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0011586739620212394 +/- 0.00035110113017815394,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.0014000643707756776 +/- 0.0004010278659278235,0.0 +/- 0.0,0.00048278081750884326 +/- 0.0002967346140100765,-0.0014000643707756666 +/- 0.0003743065127007962,0.0 +/- 0.0,0.01849050531058897 +/- 0.0005212145072642813,0.0 +/- 0.0,0.00028966849050532373 +/- 0.0005376019661567527,-1.6092693916958112e-05 +/- 0.00011264885741870679,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0013035082072738956 +/- 0.0007140877931230597,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0026392018023816965 +/- 0.0006603889452424538,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,3.2185387833916225e-05 +/- 6.437077566783245e-05,0.0 +/- 0.0,0.00033794657225622027 +/- 0.00015181817077656963,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.00046668812359190737 +/- 0.00019643636330438414,-4.8278081750863235e-05 +/- 0.0001617295722742232,0.00345992919214676 +/- 0.0006986898405565644,0.0 +/- 0.0,0.0009172835532668122 +/- 0.0004137418774439152,0.0004827808175088544 +/- 0.00022758505992487448,3.2185387833916225e-05 +/- 6.437077566783245e-05,0.0 +/- 0.0,0.0007885420019311141 +/- 0.0011389489719485489,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0004184100418410108 +/- 0.00026147532683091086,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.005857740585774063 +/- 0.0005149662053427873,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,3.2185387833927324e-05 +/- 0.0003862246540070817,0.004715159317669771 +/- 0.0008207273897650613,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.00012874155133567599 +/- 0.0001402928530267323,0.0 +/- 0.0,0.004232378500160916 +/- 0.0007305799461098278,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.005423237850016083 +/- 0.0008207273897650321,0.0010138397167685942 +/- 0.00019109015267200808,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.004087544254908271 +/- 0.0004784701881982237,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0051979401351786355 +/- 0.000992150797669684,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.000772449308014167 +/- 0.00027686917499332973,0.0006919858384293543 +/- 0.00021650505386343232,0.0 +/- 0.0,0.0 +/- 0.0,0.0027357579658834562 +/- 0.0008843663768287137,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.0013839716768587085 +/- 0.0023751856746050946,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0032024460894753636 +/- 0.0006574412042425311,0.0 +/- 0.0,0.04121338912133891 +/- 0.0009030568295203111,0.0 +/- 0.0,-0.00048278081750884326 +/- 0.00016092693916960332,-0.00011264885741870678 +/- 7.374598801021594e-05,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0002574831026713964 +/- 0.00016411392061773856,0.010766012230447364 +/- 0.0016606693285030974,0.0005471515931767312 +/- 0.00033909410211950677,0.0 +/- 0.0,0.002365626005793342 +/- 0.0005804534533914219,0.0010621177985194684 +/- 0.0003540392661731511,0.006935951078210501 +/- 0.0012201828186203442,-0.02388155777277119 +/- 0.001434327644361591,0.002236884454457666 +/- 0.0006957182594533893,-0.019150305761184438 +/- 0.001267139986162195,0.0006919858384293543 +/- 0.0005848980317150389
