,hrv_mean,hrv_sum,bvp_n_below_mean,bvp_rms,accz_energy,bvp_std,accy_energy,bvp_n_above_mean,hrv_rms,accz_rms,accx_energy,hrv_min,accx_lineintegral,bvp_energy,hrv_energy,accz_std,hrv_std,hrv_iqr_5_95,hrv_pct_5,accy_svd_entropy,accx_svd_entropy,accz_perm_entropy,accy_rms,hrv_ptp,accx_perm_entropy,accz_peaks,accy_pct_95,hrv_lineintegral,accy_peaks,accx_max,scl_pct_5,hrv_iqr,accz_max,accx_iqr_5_95,accx_peaks,scl_pct_95,bvp_svd_entropy,scl_svd_entropy,accx_ptp,accz_svd_entropy,accy_iqr_5_95,accz_ptp,bvp_perm_entropy,accx_iqr,scl_sum,scl_mean,scr_std,bvp_min,hrv_n_below_mean,accy_n_sign_changes,accz_kurtosis,scr_sum,scr_mean,hrv_skewness,scr_lineintegral,scl_entropy,scr_kurtosis,scl_iqr_5_95,scl_skewness,scl_n_above_mean,scl_n_below_mean,scr_max,accz_entropy,scr_ptp,scr_perm_entropy,accy_kurtosis,accz_skewness,scl_iqr,accy_n_below_mean,accy_skewness,accy_perm_entropy,scr_n_above_mean,scr_n_below_mean,hrv_n_sign_changes,scl_peaks,bvp_entropy,scr_min,scr_energy,bvp_mean,bvp_sum,scr_peaks,scr_skewness,scr_entropy,scr_pct_5,accx_skewness,hrv_perm_entropy,scl_ptp,scl_energy,accz_n_above_mean,scr_iqr_5_95,scr_iqr,scr_pct_95,hrv_entropy,scr_n_sign_changes,accz_n_sign_changes,scl_kurtosis,hrv_peaks,accz_n_below_mean,accx_min,accy_pct_5,accz_min,accx_n_below_mean,accy_min,accy_n_above_mean,accy_iqr,accy_sum,accy_mean,accz_mean,accz_sum,hrv_kurtosis,bvp_skewness,scl_std,accx_n_above_mean,accx_kurtosis,scl_n_sign_changes,bvp_kurtosis,scl_perm_entropy,scl_lineintegral,scr_svd_entropy,accy_std,accx_sum,accx_mean,accy_ptp,scl_rms,accy_max,accx_entropy,hrv_svd_entropy,hrv_pct_95,accx_pct_5,accz_iqr,accx_n_sign_changes,accx_rms,accx_pct_95,scr_rms,bvp_pct_5,bvp_ptp,accz_pct_95,hrv_n_above_mean,accy_entropy,scl_max,accz_lineintegral,accy_lineintegral,bvp_lineintegral,bvp_peaks,accz_pct_5,hrv_max,scl_min,bvp_max,bvp_pct_95,bvp_iqr_5_95,bvp_iqr,bvp_n_sign_changes,accz_iqr_5_95,accx_std
0,0.26545395484814027 +/- 0.0027641405099242933,0.26543771317199927 +/- 0.0027697177523598178,0.31257105733311674 +/- 0.0041815613863504806,0.2752964105895728 +/- 0.004516237464073963,0.2214877375345135 +/- 0.0036994317168906974,0.2918791619295111 +/- 0.004519419671228464,0.21318824102647388 +/- 0.0030766725048620193,0.25476693194737693 +/- 0.00412755924987118,0.270748741270099 +/- 0.004452708166627308,0.09759623193113526 +/- 0.003357315928305388,0.28322234854636996 +/- 0.0036155882683102563,0.13617021276595742 +/- 0.002549684515600501,0.11854799415299655 +/- 0.0030389300195609995,0.04154620756862106 +/- 0.00223498683277826,0.0880136430079584 +/- 0.0018581641644896628,0.044063667370472605 +/- 0.003003656387196009,0.02694494071788204 +/- 0.0021892550433983394,0.060435276920578165 +/- 0.001889138047230962,0.06493422121162902 +/- 0.003674928227583082,0.0045151859671917925 +/- 0.0006197428627038795,-0.0003898002273834966 +/- 0.00107539031068682,0.08244274809160303 +/- 0.003372798259573368,0.02434627253532563 +/- 0.001283914515119152,0.030664284554165967 +/- 0.0024618866748736786,0.09608575605002433 +/- 0.002959552504113843,0.021276595744680805 +/- 0.002096371973397778,0.010362189377943776 +/- 0.0006959326063221677,0.0006983920740620264 +/- 0.0003914884129671546,0.003995452330680482 +/- 0.0011327331995557967,0.004515185967191781 +/- 0.002021811443182772,0.0708624330030859 +/- 0.0013315203065817622,0.015283417248660048 +/- 0.0015871201047492794,0.016891343186616847 +/- 0.0018446998037356574,-0.0005197336365112993 +/- 0.0010986866672267402,0.004206594120513207 +/- 0.0014982010883977856,0.04162741594932595 +/- 0.0016242488204483683,-0.009127821991229513 +/- 0.0008338799839527881,-0.0019977261653402966 +/- 0.0010651617626811496,0.007324995939580947 +/- 0.0008879608207137703,0.08988143576417083 +/- 0.0022787019531974157,-0.0006821503979210997 +/- 0.0005277920028998401,0.020090953386389453 +/- 0.0013934752365633773,0.007113854149748222 +/- 0.000973959028784468,0.0019490011369172945 +/- 0.0005672973589921277,0.04903362026961178 +/- 0.0014607579686079265,0.05195712197498777 +/- 0.0016823272091552514,0.045427968166314725 +/- 0.0018773719658409986,0.004482702614909839 +/- 0.0013708590447301734,0.009680038980022709 +/- 0.0016163528087866923,0.0006659087217800619 +/- 0.0005505425128042443,0.0009420172161766826 +/- 0.0002977148413159398,0.033636511287964896 +/- 0.002614304508772163,0.024070164040928998 +/- 0.0017610051867376568,0.002582426506415436 +/- 0.0006350889977592128,0.010280980997238865 +/- 0.0014708360043746553,-1.624167614100447e-05 +/- 0.00032846757213181446,0.00032483352281953426 +/- 0.00038434820744515834,-6.496670456394016e-05 +/- 0.0010900088832588863,0.0008770505116127647 +/- 0.0005954296826319123,0.0005522169887932193 +/- 0.0007485280897711907,0.0005197336365112548 +/- 0.000382973075281844,0.0001786584375507272 +/- 0.0011333152525203733,0.00037355855124249215 +/- 0.00020608376710166726,0.0027123599155432386 +/- 0.0013915808974105466,-9.745005684589359e-05 +/- 0.0001949001136917224,0.0001786584375507161 +/- 0.00015322366626696293,0.0039792106545395115 +/- 0.0007998097938765518,0.0010881923014454896 +/- 0.0011230270529844109,0.00016241676140973382 +/- 0.00010272137924860086,0.002842293324671075 +/- 0.000759200642684442,0.025954198473282408 +/- 0.002247932470592317,1.6241676140971163e-05 +/- 0.000344154947221334,0.000308591846678552 +/- 0.00032846757213182655,0.0 +/- 0.0,0.00011369173298682033 +/- 0.00020608376710167425,0.0 +/- 0.0,0.00032483352281953426 +/- 0.00021790495151859543,0.0016566509663797024 +/- 0.0003468272942027353,0.0001299334091277915 +/- 0.00012154157501294527,1.6241676140971163e-05 +/- 4.872502842291349e-05,0.004498944291050822 +/- 0.0003170248708127747,0.0006009420172161551 +/- 0.0003170248708127923,1.624167614096006e-05 +/- 0.00016956807713025264,0.0030371934383628062 +/- 0.00023026550071071194,0.0016404092902387313 +/- 0.001012860927573092,0.0013967841481240528 +/- 0.0004937042115826119,0.0037680688647068195 +/- 0.0015524187942632496,0.03285691083319796 +/- 0.002181529798886542,0.00014617508526879597 +/- 0.000478785219197142,0.05250933896378104 +/- 0.0015045263468729147,0.010703264576904303 +/- 0.00038742440935118206,0.0030859184667857307 +/- 0.0012390600047270193,0.004076660711385382 +/- 0.0005359753126522751,1.624167614096006e-05 +/- 0.0002855026121690311,0.002517459801851507 +/- 0.00047212739495692613,0.0008283254831898291 +/- 0.00042632466293345304,-1.624167614100447e-05 +/- 0.00031199241046448145,0.0008608088354718046 +/- 0.0006208060696318415,-0.0007308754263440354 +/- 0.0015884492121567278,-0.0025174598018515627 +/- 0.000723620900111927,0.0005522169887932193 +/- 0.0001808596512207295,0.002614909858697401 +/- 0.0013828335134795063,-0.0016566509663797579 +/- 0.0006959326063221889,0.0016079259379567668 +/- 0.00048426348922774135,0.0016728926425206847 +/- 0.00017865843755075647,0.00584700341075195 +/- 0.0010246425399114759,0.017963293811921365 +/- 0.0010802851485019142,-0.0027773266201072343 +/- 0.0008638678672712242,-0.0031671268474906976 +/- 0.0010201272533663832,0.0023712847165827332 +/- 0.000424774949833432,0.00024362514211464514 +/- 0.00019557567936971532,0.016436576254669454 +/- 0.0010006770700503153,0.0017865843755075384 +/- 0.0006735891295542382,0.002127659574468055 +/- 0.000432467986217111,0.007763521195387324 +/- 0.0005663665997778913,-0.0015592009095338976 +/- 0.000860042377448368,4.872502842290238e-05 +/- 0.00037777175084011334,0.025921715121000465 +/- 0.0010096001473392916,-0.0003085918466785964 +/- 0.0003364027152380533,-0.0003573168751015432 +/- 0.0005376951553434184,0.020708137079746603 +/- 0.002528959885721696,0.012571057333116753 +/- 0.0019519765064250245,-0.0008608088354718491 +/- 0.00038469122242415195,0.031362676628228 +/- 0.001144894172394163,0.001477992528828942 +/- 0.000962105130395966,-4.8725028422957894e-05 +/- 0.0002909935498971649,0.007796004547669266 +/- 0.0010142923499104081,0.011612798440799054 +/- 0.0024858255424742392,0.002939743381516946 +/- 0.0016297613597428978,0.007877212928374188 +/- 0.0009588092995384388,0.00042228357966540565 +/- 0.0002831832998889352,0.04666233555302903 +/- 0.0013782476221261585,0.0009095338638947292 +/- 0.0007829768259343119,0.10937144713334412 +/- 0.002333607283503232,-0.0008770505116128313 +/- 0.000806215601493653,0.011499106707812212 +/- 0.0010570823514876098,0.003020951762221824 +/- 0.0008476848043332957,0.008900438525255771 +/- 0.0019915765542919467,0.0006821503979210219 +/- 0.0009124295536909675,0.0040604190352444116 +/- 0.0005337559436464179,0.07407828487899948 +/- 0.0017025894308581478,0.024589897677440263 +/- 0.0008600423774483374,0.022234854636998525 +/- 0.0013998968154469082,0.018434302420009707 +/- 0.000991274615537922,0.028877700178658393 +/- 0.0019635642370904624,0.08666558388825721 +/- 0.00259379110315764,0.04823777813870388 +/- 0.0030211263988530693,0.013431866168588569 +/- 0.001970604647763418,0.03016079259379567 +/- 0.002194790767494945,0.024476205944453433 +/- 0.0010118186212228336,0.03426993665746303 +/- 0.0015061910825882442,0.014552541822316046 +/- 0.0014031905841452033,0.04304044177359101 +/- 0.0020220723725822218,0.06715933084294294 +/- 0.0021042218172833355
