,hrv_max,accy_pct_95,hrv_min,accz_std,scr_iqr,scl_iqr,scr_energy,scr_sum,accx_mean,bvp_pct_95,accx_svd_entropy,accz_energy,accz_mean,accy_pct_5,hrv_iqr_5_95,hrv_pct_5,accy_mean,accz_max,accx_pct_95,accy_min,scl_pct_5,accy_perm_entropy,hrv_svd_entropy,accy_iqr,accz_n_below_mean,hrv_lineintegral,accy_ptp,accy_max,accy_iqr_5_95,accy_sum,accx_n_above_mean,scl_max,accx_rms,hrv_ptp,scl_pct_95,accz_peaks,accy_n_above_mean,scl_svd_entropy,hrv_entropy,accz_lineintegral,accz_iqr,accx_lineintegral,bvp_ptp,accx_iqr_5_95,accy_lineintegral,accy_kurtosis,accy_skewness,bvp_peaks,accx_energy,hrv_pct_95,bvp_max,hrv_std,hrv_kurtosis,hrv_perm_entropy,hrv_iqr,hrv_n_sign_changes,hrv_n_below_mean,hrv_n_above_mean,bvp_mean,bvp_energy,accz_perm_entropy,accz_entropy,hrv_mean,hrv_skewness,hrv_energy,accz_svd_entropy,hrv_rms,hrv_peaks,accy_n_below_mean,accy_rms,accx_skewness,accy_peaks,accy_std,accy_energy,scr_svd_entropy,accx_n_sign_changes,accx_iqr,accx_entropy,accy_svd_entropy,accy_entropy,accz_n_sign_changes,accz_pct_5,accz_rms,accz_n_above_mean,accz_iqr_5_95,accz_kurtosis,accz_skewness,accz_sum,accz_min,accz_ptp,bvp_rms,bvp_sum,scl_lineintegral,accx_std,accx_ptp,accx_max,accx_sum,scr_perm_entropy,accx_peaks,accx_kurtosis,accx_n_below_mean,accx_perm_entropy,scr_n_above_mean,scr_n_below_mean,scr_lineintegral,scr_entropy,scr_ptp,scr_skewness,scr_peaks,scr_kurtosis,scr_mean,scr_std,scr_max,scr_min,scl_n_below_mean,scl_entropy,scl_iqr_5_95,scr_rms,scr_iqr_5_95,scr_n_sign_changes,scr_pct_5,scr_pct_95,bvp_n_below_mean,scl_std,bvp_n_above_mean,scl_rms,scl_n_sign_changes,scl_ptp,scl_skewness,scl_peaks,bvp_iqr_5_95,scl_sum,bvp_entropy,scl_mean,bvp_n_sign_changes,scl_kurtosis,scl_min,scl_n_above_mean,bvp_skewness,accy_n_sign_changes,hrv_sum,bvp_std,accx_pct_5,bvp_svd_entropy,bvp_iqr,accx_min,accz_pct_95,bvp_kurtosis,scl_energy,bvp_min,bvp_lineintegral,scl_perm_entropy,bvp_perm_entropy,bvp_pct_5
0,0.021910021114179036 +/- 0.0019058207292461037,0.002923501705376019 +/- 0.0004818059760984706,0.029852200747117152 +/- 0.0021617908893259326,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.00024362514211471176 +/- 0.00022091067904394523,0.0 +/- 0.0,-0.0003410751989604832 +/- 0.0006225034236393136,0.00019490011369178718 +/- 9.745005684589358e-05,0.0 +/- 0.0,0.0 +/- 0.0,-0.003069676790644749 +/- 0.0005553133343277214,-0.0009907422445995962 +/- 0.00019825492310756148,0.0017053759948026936 +/- 0.00035768581363562556,-0.0004222835796653723 +/- 0.0002923501705375944,0.0 +/- 0.0,0.0 +/- 0.0,-0.006853987331492573 +/- 0.0005474191829252115,0.0 +/- 0.0,0.004531427643332831 +/- 0.00030341954998002016,0.0 +/- 0.0,0.0006009420172162216 +/- 0.000534002995704842,-0.00040604190352437896 +/- 0.00018158745959881436,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0012830924151372657 +/- 0.0007564158533178466,0.010362189377943842 +/- 0.0014358964499139725,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,6.496670456392905e-05 +/- 7.956763822588465e-05,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.00024362514211470065 +/- 0.00024362514211467105,-0.0026149098586973674 +/- 0.0008879608207137754,0.0 +/- 0.0,0.0 +/- 0.0,0.000552216988793286 +/- 0.00030123821651763304,0.005034919603703137 +/- 0.0008217710339888618,0.012814682475231497 +/- 0.0016979349950565824,0.0 +/- 0.0,0.0 +/- 0.0,0.0005684586649342793 +/- 0.00024362514211466365,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.00019490011369177607 +/- 0.0002154701829043655,0.0 +/- 0.0,0.0 +/- 0.0,0.0006009420172162216 +/- 0.0002909935498971649,-0.00014617508526874046 +/- 4.872502842291349e-05,0.0 +/- 0.0,0.0 +/- 0.0,0.008786746792268995 +/- 0.0007279822910838121,0.0 +/- 0.0,0.00021114178983276942 +/- 0.00010399747015485835,0.0028585350008121235 +/- 0.0007520439761435935,-0.0018353094039304297 +/- 0.0004929020921063485,0.0 +/- 0.0,0.00016241676140981153 +/- 0.00019217410372260497,0.0 +/- 0.0,0.0 +/- 0.0,0.0026473932109794098 +/- 0.00048752090368048756,0.0 +/- 0.0,0.0 +/- 0.0,0.000324833522819612 +/- 0.00024090298804923342,0.0 +/- 0.0,0.005911970115315945 +/- 0.0002319775354407129,0.004856261166152387 +/- 0.0007529203824264477,0.00019490011369177607 +/- 0.00014159164994449177,0.0 +/- 0.0,0.001981484489199292 +/- 0.0003064473325339,0.00029235017053764746 +/- 0.00018940886453940468,0.00021114178983274722 +/- 0.0002521386177726269,-0.0006659087217800397 +/- 0.00021114178983271903,0.0 +/- 0.0,0.0 +/- 0.0,0.0002761084943966763 +/- 0.000272260104178011,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-9.745005684582697e-05 +/- 0.00012993340912781094,0.0019327594607763676 +/- 0.00015322366626695704,0.0 +/- 0.0,0.0 +/- 0.0,0.0025499431541335603 +/- 0.0004982251632346319,0.0 +/- 0.0,0.0 +/- 0.0,0.04226084131882415 +/- 0.001569319126741098,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.0002923501705375586 +/- 0.00022738346597367872,0.0 +/- 0.0,0.0 +/- 0.0,-0.00016241676140974493 +/- 0.00012580748241699432,0.0007633587786259998 +/- 0.00041757219854417275,0.0 +/- 0.0,0.0 +/- 0.0,0.0004222835796654723 +/- 0.00012993340912781094,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.0008283254831898401 +/- 0.00024578115885044396,0.0 +/- 0.0,-0.0034919603703101876 +/- 0.00022091067904396155,-0.00016241676140972273 +/- 0.00024090298804921098,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.004027935682962514 +/- 0.0004807097153467378,0.0 +/- 0.0,0.0 +/- 0.0,0.005408478154945629 +/- 0.0005721590045089732,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0037355855124249103 +/- 0.0005032299296680167,0.0 +/- 0.0,0.002582426506415503 +/- 0.0014017799166687348,0.0 +/- 0.0,-0.0036543771317199434 +/- 0.000772974112995968,0.019230144550917705 +/- 0.0008931445239478671,0.000909533863894807 +/- 0.00043094036580871843,0.0 +/- 0.0,0.010069839207406239 +/- 0.0006966902903858062,0.0 +/- 0.0,0.0 +/- 0.0,2.2204460492503132e-17 +/- 0.00010272137924860086,0.0 +/- 0.0,-0.00513236966054893 +/- 0.0007963391698639563,0.006496670456391152 +/- 0.000465090825508402
