,accx_mean,accz_energy,accz_rms,accy_perm_entropy,accx_energy,accx_sum,accz_perm_entropy,accx_rms,accy_energy,accz_peaks,accy_peaks,accx_n_below_mean,accz_svd_entropy,accx_n_above_mean,accz_min,accy_pct_95,accz_lineintegral,accy_svd_entropy,accy_pct_5,accz_std,accx_max,accz_ptp,accz_n_sign_changes,accx_iqr_5_95,accx_lineintegral,accy_min,accx_iqr,accy_skewness,accz_sum,accz_mean,accx_pct_5,accz_n_above_mean,accy_iqr,accx_pct_95,accx_ptp,accx_perm_entropy,accy_lineintegral,accz_skewness,accy_n_above_mean,accx_min,accx_n_sign_changes,accx_std,accy_sum,accy_mean,accz_n_below_mean,accy_std,accy_n_below_mean,accz_iqr,accz_pct_95,accx_svd_entropy,accy_ptp,accx_peaks,accy_entropy,accy_kurtosis,accy_n_sign_changes,accy_iqr_5_95,accz_max,accx_skewness,accy_max,accz_iqr_5_95,accx_kurtosis,accy_rms,accz_pct_5,accz_entropy,accz_kurtosis,accx_entropy
0,0.2936044798113764 +/- 0.005177092841154493,0.3760683760683761 +/- 0.005199192943401105,0.12929560860595343 +/- 0.004130455410411144,0.10916592985558507 +/- 0.005450728987158133,0.09298555850279991 +/- 0.005438045157079093,0.1195402298850575 +/- 0.006497587646568106,0.09192455054524021 +/- 0.005211624734629872,-0.0102269378131447 +/- 0.0023469023344082998,0.016534040671971728 +/- 0.004705356562791993,0.009902740937223719 +/- 0.0019558691450677537,0.013675213675213705 +/- 0.0030148451170160673,0.011759504862953152 +/- 0.003941932400675975,0.005894488653109353 +/- 0.003409134981649577,0.0159445918066608 +/- 0.002570868910644613,-0.010639552018862342 +/- 0.0031063731501321714,-0.0012673150604184946 +/- 0.002586364330025206,-0.016917182434423784 +/- 0.0018602692411505328,0.014441497200117902 +/- 0.0035268553614268344,-0.00934276451517827 +/- 0.004041165298683103,-0.01685823754789271 +/- 0.002364417461848699,-0.02251694665487768 +/- 0.002590223700880623,-0.01002063071028586 +/- 0.0019726732131661066,-0.0037135278514588642 +/- 0.002055478429020075,-0.010492189802534602 +/- 0.0015882338444217355,-0.009283819628647194 +/- 0.002977300325358033,-0.016180371352785126 +/- 0.002159547904712334,-0.002505157677571457 +/- 0.0010145543458920385,-0.006277630415561441 +/- 0.00234690233440832,-0.004774535809018554 +/- 0.0010932647798992895,-0.004774535809018554 +/- 0.0010932647798992895,-0.01022693781314471 +/- 0.0022524737759252143,0.011052166224580029 +/- 0.001841732956082289,-0.0026525198938991967 +/- 0.0007908286392572055,-0.003065134099616851 +/- 0.0008460182784796494,-0.01709401709401709 +/- 0.001003795247033658,-0.011022693781314452 +/- 0.0021423851276612007,-0.01229000884173297 +/- 0.0012576827759122834,0.00023577954612438167 +/- 0.0003437047978099273,-0.001797819039198334 +/- 0.0011822087309243422,-0.000559976422045394 +/- 0.0015452669294333408,0.0008252284114353304 +/- 0.0004126142057176493,-0.008694370763336267 +/- 0.0009972840740164234,-0.004833480695549663 +/- 0.0029182184012936188,-0.004833480695549663 +/- 0.0029182184012936188,-0.02086648983200704 +/- 0.0021569318554119673,-0.012967875036840526 +/- 0.0028391617044013413,-0.008812260536398452 +/- 0.0024068360015589937,0.0010904804008252445 +/- 0.000950914577359371,-0.003183023872679025 +/- 0.001132294294859931,0.00960801650456824 +/- 0.002511909903054821,-0.0098437960506926 +/- 0.001014126173538759,0.0023577954612437613 +/- 0.0012080107003783873,-0.004862953138815207 +/- 0.001510013375472966,-0.00041261420571765407 +/- 0.0004411031402032351,-0.0012967875036840383 +/- 0.0007930223428867661,-0.011140583554376648 +/- 0.0012420458299855887,-0.006248157972295887 +/- 0.001052789336840089,-0.0035661656351311357 +/- 0.0019256582639457292,0.00020630710285882703 +/- 0.0005442435989572461,-0.00023577954612434836 +/- 0.0009112658316380919,0.0 +/- 0.0,-0.016180371352785126 +/- 0.002250158797126607,0.00017683465959330568 +/- 0.001039504396613519,0.0028882994400236117 +/- 0.0010106942646320367,-0.0010315355142941351 +/- 0.001332793286719116,-0.001650456822870594 +/- 0.0016630399032909967
