,accy_iqr_5_95,accx_iqr_5_95,accy_pct_95,accz_mean,accx_std,accx_skewness,accy_std,accx_pct_95,accy_energy,accy_svd_entropy,accz_peaks,accx_n_above_mean,accy_n_above_mean,accx_n_below_mean,accx_kurtosis,accy_kurtosis,accy_skewness,accz_sum,accz_rms,accx_sum,accy_rms,accy_n_below_mean,accx_entropy,accx_iqr,accy_peaks,accz_pct_95,accy_entropy,accy_sum,accy_iqr,accx_svd_entropy,accy_ptp,accz_lineintegral,accz_kurtosis,accz_skewness,accz_n_below_mean,accx_rms,accz_iqr,accx_energy,accx_ptp,accz_n_above_mean,accx_lineintegral,accx_min,accx_max,accy_max,accz_pct_5,accx_n_sign_changes,accz_entropy,accx_pct_5,accz_energy,accz_perm_entropy,accz_iqr_5_95,accz_std,accy_pct_5,accx_peaks,accy_lineintegral,accz_ptp,accz_n_sign_changes,accz_svd_entropy,accy_perm_entropy,accx_mean,accz_max,accy_n_sign_changes,accz_min,accy_min,accx_perm_entropy,accy_mean
0,0.009029011249259922 +/- 0.0007747929146419407,-0.0003552397868561097 +/- 0.0008031178191977803,0.009502664298401454 +/- 0.0015062823248322634,0.0001184132622853995 +/- 0.0012148185037704718,0.004026050917702817 +/- 0.0009191340850361138,-0.00017761989342806038 +/- 0.0005161514438769218,-0.00011841326228535509 +/- 0.0007275432639102688,0.001628182356423935 +/- 0.0013055699864535284,-0.0019242155121373173 +/- 0.0008399207199000007,0.0003256364712848181 +/- 0.0005032563647128615,0.0021018354055654443 +/- 0.0012021279161780506,0.0002664298401421128 +/- 0.0004855304756322328,0.0007104795737122638 +/- 0.0008801698488643364,-0.0006512729425695474 +/- 0.0003927323612025134,-0.00038484310242745676 +/- 0.0003515198960046604,5.92066311427053e-05 +/- 0.0008959589076626345,0.0023386619301361987 +/- 0.0006678812417216449,0.0020722320899941083 +/- 0.0012348521974312754,-0.000503256364712834 +/- 0.0006757082421855176,-0.0002960331557134155 +/- 0.001206130774864623,-0.0023682652457074904 +/- 0.0010917163359730983,0.0025754884547069534 +/- 0.0005303870002122199,-0.0002664298401420795 +/- 0.0007656907730241404,-0.0004736530491415092 +/- 0.0004015589095988873,-0.000473653049141487 +/- 0.0009095495260945551,0.0013913558318532026 +/- 0.0013308328474238732,0.0001480165778567355 +/- 0.00030334371716875887,-0.0010953226761397095 +/- 0.002101835405565415,-0.003433984606275875 +/- 0.0011632257373823782,0.005417406749555975 +/- 0.001228091682219734,0.005861456483126149 +/- 0.0013681728843447402,-8.880994671401909e-05 +/- 0.001184502606497505,0.0002072232089994297 +/- 0.0005928059323416414,-0.0003552397868560986 +/- 0.0007696862048549442,0.0002072232089994186 +/- 0.0005778336677306934,-0.000976909413854332 +/- 0.000964268648602865,-0.0007400828892835775 +/- 0.0006910963605641499,0.0003848431024275012 +/- 0.000858496151568979,0.0016281823564239684 +/- 0.0010190594717619061,0.0001776198934280826 +/- 0.0005801041427550437,0.0005920663114268975 +/- 0.0009076204687244434,0.0014209591474245275 +/- 0.001204676728796662,-0.000414446417998815 +/- 0.0005801041427550358,0.0014505624629958746 +/- 0.0012934311589670332,-0.002101835405565411 +/- 0.001778417797024931,0.005979869745411504 +/- 0.0009977678831469862,-0.0011249259917110455 +/- 0.0006037915350612966,0.004262877442273572 +/- 0.0014872536041539873,-0.0002664298401420795 +/- 0.0007882490796740433,-0.0023682652457074683 +/- 0.002093270518610263,-0.0007992895204262717 +/- 0.0008378313616391172,-0.00011841326228534399 +/- 0.0006095695761389713,0.0020722320899941083 +/- 0.0008880994671403167,8.88099467140413e-05 +/- 0.0007494960865110942,0.001065719360568418 +/- 0.0012433392539964597,0.0010065127294257125 +/- 0.0009380094445088807,0.000740082889283622 +/- 0.00044404973357016573,-0.001746595618709279 +/- 0.0005838686478187104,0.0021314387211367803 +/- 0.0024796200818675974,0.000296033155713471 +/- 0.0013758377784040617,-0.0009177027827116602 +/- 0.0008925289183943891,0.0013025458851391614 +/- 0.0006645927862831213,-0.0002368265245707435 +/- 0.0008559403371699753,0.005150976909413884 +/- 0.0017523562565954689,0.010183540556542359 +/- 0.0028400674849523924,-0.0025162818235642146 +/- 0.0019333027669929835
