,accy_iqr_5_95,accx_iqr_5_95,accy_pct_95,accz_mean,accx_std,accx_skewness,accy_std,accx_pct_95,accy_energy,accy_svd_entropy,accz_peaks,accx_n_above_mean,accy_n_above_mean,accx_n_below_mean,accx_kurtosis,accy_kurtosis,accy_skewness,accz_sum,accz_rms,accx_sum,accy_rms,accy_n_below_mean,accx_entropy,accx_iqr,accy_peaks,accz_pct_95,accy_entropy,accy_sum,accy_iqr,accx_svd_entropy,accy_ptp,accz_lineintegral,accz_kurtosis,accz_skewness,accz_n_below_mean,accx_rms,accz_iqr,accx_energy,accx_ptp,accz_n_above_mean,accx_lineintegral,accx_min,accx_max,accy_max,accz_pct_5,accx_n_sign_changes,accz_entropy,accx_pct_5,accz_energy,accz_perm_entropy,accz_iqr_5_95,accz_std,accy_pct_5,accx_peaks,accy_lineintegral,accz_ptp,accz_n_sign_changes,accz_svd_entropy,accy_perm_entropy,accx_mean,accz_max,accy_n_sign_changes,accz_min,accy_min,accx_perm_entropy,accy_mean
0,0.01446269086718529 +/- 0.0008429120621335413,2.8810141169755e-05 +/- 0.0006992025986465945,0.0013252664938058767 +/- 0.0015091674853020772,0.0017574186113512359 +/- 0.0007339521292340457,0.00014405070584849744 +/- 0.0005652957899840961,-0.0007778738115816087 +/- 0.00046544207494680743,0.0014405070584846635 +/- 0.0008448791874742332,0.0010371650821089594 +/- 0.0006467860651294736,0.0008354940939210964 +/- 0.0005534247396225399,0.002045520023048164 +/- 0.0017687174276197867,-0.0032267358110054213 +/- 0.0008330067585595522,-0.0004321521175453258 +/- 0.00045095003867756233,0.0002592912705272621 +/- 0.0005826490468498216,0.00017286084701819692 +/- 0.0001411402905666285,-0.001555747623163295 +/- 0.0006719621889766947,-0.0010371650821088374 +/- 0.00046810938661113235,0.00031691155286664994 +/- 0.000538217853421762,-5.762028233933236e-05 +/- 0.0007033451809699484,-0.00014405070584841973 +/- 0.00037007296394885736,0.002304811293575382 +/- 0.0006311985681419451,0.0009219245174301837 +/- 0.0005435886564135208,5.551115123125783e-17 +/- 0.0007173667299330888,0.00020167098818788532 +/- 0.0005911346738312435,0.0020455200230481752 +/- 0.0005225686299976126,-0.0004897723998847248 +/- 0.0005320134057222245,0.0009507346585998832 +/- 0.00044725366454222355,0.00014405070584850855 +/- 0.00019326430229041526,0.010141169691731533 +/- 0.0019360757840865932,-0.0005473926822240904 +/- 0.0007562319071395228,-0.0018150388936905126 +/- 0.0006944379598498414,0.002247191011235994 +/- 0.0007709068372376587,0.0012676462114664887 +/- 0.0010403612840834266,-0.0009795447997694607 +/- 0.0006594942749789367,-0.0010659752232785257 +/- 0.00038760080804015333,-0.00011524056467874245 +/- 0.00029380694402723396,0.0008354940939211075 +/- 0.0004725214481952465,0.001210025929127101 +/- 0.0005280986107698885,-0.001555747623163295 +/- 0.0005185825410544625,-0.0012388360702967004 +/- 0.0006823808287137356,-8.643042350902075e-05 +/- 0.000562351521058579,-0.0006050129645634783 +/- 0.0013104656197688615,0.0033707865168539743 +/- 0.0006185799640905749,0.0002881014116969616 +/- 0.0008249968921507678,-0.006021319504465527 +/- 0.0015485283376982495,0.0028233938346298284 +/- 0.0008330067585595344,0.0033419763756842857 +/- 0.0008945073290843991,-0.0006626332469028661 +/- 0.0005769226273264417,-0.005790838375107988 +/- 0.0006370885735377779,-0.0004033419763756374 +/- 0.00041149112235912966,0.010400460962258763 +/- 0.00188678932066068,-0.0015845577643329944 +/- 0.0009041979156712863,-0.0006914433880725434 +/- 0.000708049883459777,-0.00034572169403626065 +/- 0.0013126805819526797,-0.0008931143762603954 +/- 0.0008092521985127043,0.001555747623163406 +/- 0.000875752472115854,0.00169979832901187 +/- 0.0006992025986466079,-0.00011524056467872023 +/- 0.0006594942749789522,0.0006914433880726544 +/- 0.000836982947066198,0.010256410256410298 +/- 0.0016709881878421186,-0.0021319504465571295 +/- 0.0003689498264150324,-0.00020167098818778538 +/- 0.0008453702535938435,0.0007490636704120312 +/- 0.0008066839527513772,0.00017286084701819692 +/- 0.0015631990741861788,0.009420916162489256 +/- 0.001108722639290927,0.027859406511091943 +/- 0.0026625621090318533,0.010947853644482908 +/- 0.0015832476708768774
