,accy_min,accz_pct_95,accx_svd_entropy,accy_pct_5,accx_n_sign_changes,accx_min,accy_peaks,accz_svd_entropy,accz_iqr_5_95,accz_entropy,accz_skewness,accy_entropy,accz_max,accy_svd_entropy,accz_n_below_mean,accz_energy,accz_peaks,accz_iqr,accz_std,accy_skewness,accx_skewness,accx_entropy,accx_n_below_mean,accz_lineintegral,accx_iqr_5_95,accy_rms,accz_ptp,accy_kurtosis,accz_sum,accy_std,accx_n_above_mean,accz_kurtosis,accx_kurtosis,accz_n_above_mean,accx_ptp,accx_std,accz_mean,accz_pct_5,accz_rms,accy_lineintegral,accy_energy,accx_iqr,accy_n_above_mean,accx_rms,accy_n_below_mean,accy_mean,accz_n_sign_changes,accy_n_sign_changes,accz_min,accy_sum,accy_iqr,accx_lineintegral,accy_iqr_5_95,accx_max,accy_pct_95,accx_pct_5,accz_perm_entropy,accy_max,accx_energy,accx_mean,accy_ptp,accx_pct_95,accx_perm_entropy,accy_perm_entropy,accx_peaks,accx_sum
0,0.017730870712401026 +/- 0.0013597993379129418,-0.00374670184696575 +/- 0.0007254737247951528,0.0006332453825857231 +/- 0.0010232569619876052,0.023166226912928724 +/- 0.0016762406516378464,0.0018997361477572027 +/- 0.0005876268456812524,-0.0011081794195251348 +/- 0.0007628935247916099,-5.2770448548844495e-05 +/- 0.0010136872143693325,0.0033245382585751493 +/- 0.001030038063110477,-0.0024274406332454256 +/- 0.0010606728887726238,0.001952506596306014 +/- 0.0005303364443863118,0.0 +/- 0.0,0.0004221635883904673 +/- 0.0007000791114206755,0.00010554089709758907 +/- 0.0008443271767810248,0.00015831134564641135 +/- 0.0006266143581550512,5.277044854876678e-05 +/- 0.0005509396574623296,5.2770448548777885e-05 +/- 0.0009571692425972238,0.003324538258575127 +/- 0.000748150231069028,-0.0023746701846966145 +/- 0.0007177556996693965,-0.0007387862796834566 +/- 0.0003500395557103461,-0.0013720316622692018 +/- 0.0005876268456812524,0.0011081794195250349 +/- 0.0005993570813509356,0.0020052770448548253 +/- 0.0007387862796833566,-0.001688654353562069 +/- 0.0006154038939150541,-0.0030079155672823486 +/- 0.0008525326871452802,0.0021635883905012586 +/- 0.0005993570813509356,0.006068601583113398 +/- 0.0011379344935539843,0.0036411609498680163 +/- 0.0011669311022425464,0.0013720316622690908 +/- 0.0007158131908311428,-0.0049076517150396515 +/- 0.0008192176620717626,-0.0005277044854881896 +/- 0.0005780713007970335,0.0011609498680738462 +/- 0.0008106750129676405,-0.001108179419525146 +/- 0.00043834426717244553,0.0013192612137202797 +/- 0.001008178003933629,-0.00021108179419528916 +/- 0.0004221635883905367,0.00575197889182053 +/- 0.0007628935247915861,0.0014248021108179021 +/- 0.0005804749340369231,-0.0034300791556728496 +/- 0.00042544895769386365,-0.011345646437994794 +/- 0.0012319385255861587,-0.001688654353562069 +/- 0.0009078971258092228,-0.0010554089709763127 +/- 0.0009140109802474351,0.008812664907651669 +/- 0.0013567240245047373,-0.0004749340369393673 +/- 0.00043834426717249356,0.0023746701846965035 +/- 0.0007915567282321678,0.004907651715039529 +/- 0.0010026385224274452,0.003324538258575138 +/- 0.0012274093244974192,0.015356200527704433 +/- 0.0028850526507306963,-0.0006332453825858119 +/- 0.0008443271767810179,0.0032189973614775045 +/- 0.0007254737247951302,-0.0007915567282322566 +/- 0.000755557839750741,0.019050131926121327 +/- 0.0023176982855934326,-0.00036939313984174493 +/- 0.0003378957381231446,0.0016358839050131468 +/- 0.0008327036326152538,0.01203166226912924 +/- 0.0008443271767810289,-0.0028496042216359374 +/- 0.0010606728887726578,-0.002005277044854947 +/- 0.0019432139988941367,-0.003271767810026427 +/- 0.00099567083187933,0.0004221635883904562 +/- 0.0010763101875657694,-0.007071240105540932 +/- 0.0010866100412651077,-0.0016358839050132578 +/- 0.0007628935247915861,0.0023218997361476924 +/- 0.000753712762906876,0.00010554089709755577 +/- 0.0012882908301566015,0.0045910290237466626 +/- 0.0007099537755711802,0.0005804749340368898 +/- 0.0016426788829840171,0.0085488126649076 +/- 0.0024729022720548738,0.003799472295514461 +/- 0.0008443271767810276,0.005277044854881219 +/- 0.0011799831015829993
