,accy_pct_95,accy_std,accx_max,accx_svd_entropy,accx_pct_95,accy_n_below_mean,accz_perm_entropy,accx_iqr_5_95,accx_peaks,accz_max,accz_lineintegral,accz_svd_entropy,accz_n_above_mean,accz_rms,accz_iqr,accz_entropy,accz_pct_5,accz_pct_95,accz_ptp,accz_sum,accz_energy,accz_std,accz_mean,accy_svd_entropy,accy_entropy,accz_min,accy_n_sign_changes,accy_pct_5,accz_peaks,accz_kurtosis,accz_skewness,accz_n_sign_changes,accz_n_below_mean,accz_iqr_5_95,accx_ptp,accy_rms,accy_n_above_mean,accy_lineintegral,accy_iqr_5_95,accy_iqr,accy_peaks,accy_kurtosis,accy_min,accy_max,accy_ptp,accy_sum,accx_entropy,accy_mean,accy_skewness,accy_energy,accx_std,accx_pct_5,accx_n_below_mean,accx_iqr,accx_n_above_mean,accx_lineintegral,accx_skewness,accx_n_sign_changes,accx_mean,accx_min,accx_sum,accx_energy,accy_perm_entropy,accx_kurtosis,accx_rms,accx_perm_entropy
0,0.12330043859649123 +/- 0.0041059899875773714,0.0025219298245613754 +/- 0.0005024754051486615,0.006633771929824561 +/- 0.0013749930048228547,0.041118421052631596 +/- 0.00243953897601831,-0.011622807017543845 +/- 0.001315789473684226,0.0 +/- 0.0,0.011184210526315786 +/- 0.0008563870258669579,0.0 +/- 0.0,0.002083333333333326 +/- 0.0005904785972734937,0.004331140350877183 +/- 0.0019375654656877462,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0029057017543859588 +/- 0.0008511060688738961,0.05416666666666666 +/- 0.0022842836245613595,-0.0015899122807017663 +/- 0.0005172138778539564,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.004166666666666663 +/- 0.0013473909788864458,0.0 +/- 0.0,0.0 +/- 0.0,0.011567982456140347 +/- 0.001374993004822856,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.001041666666666685 +/- 0.0006692190578801372,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.01875 +/- 0.0027499860096457133,0.00646929824561403 +/- 0.0010909949968274295,0.011348684210526294 +/- 0.0026975689912593337,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.014199561403508754 +/- 0.0025650630625635006,0.0 +/- 0.0,-0.0025767543859648856 +/- 0.000493421052631572,0.0 +/- 0.0,-0.005317982456140369 +/- 0.0006956456984895452,-0.006414473684210498 +/- 0.0006030701754385965,0.0037280701754385916 +/- 0.0009432374196318938,-0.0019736842105263054 +/- 0.0007436765332373967,0.0 +/- 0.0,-0.00021929824561404133 +/- 0.00055910301684133,0.0 +/- 0.0,0.0 +/- 0.0,0.08344298245614035 +/- 0.005106636413243425
