,accy_min,accz_pct_95,accx_svd_entropy,accy_pct_5,accx_n_sign_changes,accx_min,accy_peaks,accz_svd_entropy,accz_iqr_5_95,accz_entropy,accz_skewness,accy_entropy,accz_max,accy_svd_entropy,accz_n_below_mean,accz_energy,accz_peaks,accz_iqr,accz_std,accy_skewness,accx_skewness,accx_entropy,accx_n_below_mean,accz_lineintegral,accx_iqr_5_95,accy_rms,accz_ptp,accy_kurtosis,accz_sum,accy_std,accx_n_above_mean,accz_kurtosis,accx_kurtosis,accz_n_above_mean,accx_ptp,accx_std,accz_mean,accz_pct_5,accz_rms,accy_lineintegral,accy_energy,accx_iqr,accy_n_above_mean,accx_rms,accy_n_below_mean,accy_mean,accz_n_sign_changes,accy_n_sign_changes,accz_min,accy_sum,accy_iqr,accx_lineintegral,accy_iqr_5_95,accx_max,accy_pct_95,accx_pct_5,accz_perm_entropy,accy_max,accx_energy,accx_mean,accy_ptp,accx_pct_95,accx_perm_entropy,accy_perm_entropy,accx_peaks,accx_sum
0,-0.0015060240963855498 +/- 0.00048567817760833735,-6.024096385540689e-05 +/- 0.000568312116388942,0.0015662650602409679 +/- 0.0007228915662650677,-0.0007228915662650604 +/- 0.0009638554216867517,-0.0012048192771084375 +/- 0.0006024096385542243,0.0016867469879517927 +/- 0.0007025243246801478,0.002289156626506006 +/- 0.0010007980557732554,0.0013253012048192957 +/- 0.00036144578313253024,0.0018674698795180578 +/- 0.0008708935117349987,-0.00036144578313251907 +/- 0.0003995933482355893,0.001867469879518069 +/- 0.00042168674698792594,0.0 +/- 0.0,0.001987951807228927 +/- 0.0008104592799441861,1.1102230246251566e-17 +/- 0.0005388115608433146,0.0012650602409638556 +/- 0.000568312116388956,0.0016867469879518148 +/- 0.0007524093973973869,0.0011445783132530197 +/- 0.0004216867469879688,-0.0007228915662650492 +/- 0.00036144578313255236,-0.00036144578313255236 +/- 0.0007714607514979349,0.0 +/- 0.0003809973084539983,-1.1102230246251566e-17 +/- 0.0006024096385542022,0.0013253012048192847 +/- 0.0005251685474145373,-0.00030120481927709 +/- 0.00030120481927709,0.006807228915662655 +/- 0.001009822567122919,-0.0007228915662650381 +/- 0.0002409638554217164,-0.001867469879518069 +/- 0.0007353346756466,0.0038554216867469847 +/- 0.0009409939368562198,0.0003614457831325302 +/- 0.0005521175536091375,6.02409638554291e-05 +/- 0.0005003990278866257,-0.0008433734939759074 +/- 0.0003995933482356161,-0.00018072289156625398 +/- 0.0002760587768045517,-0.0008433734939759074 +/- 0.0003995933482356161,0.0006024096385542022 +/- 0.00038099730845403336,-0.00018072289156625398 +/- 0.00038573037574894317,0.005301204819277106 +/- 0.0008853577383553627,0.0004819277108433884 +/- 0.0009638554216867559,-0.0011445783132529974 +/- 0.0006842058247952255,-0.0010843373493975906 +/- 0.0011987800447067823,-0.0013855421686747027 +/- 0.00047049696842811986,-0.0015060240963855388 +/- 0.0007253972637826609,-0.002108433734939752 +/- 0.001326669611177431,0.000240963855421672 +/- 0.0003995933482355658,0.00018072289156625398 +/- 0.00038573037574894317,0.0 +/- 0.0003809973084539983,0.0005421686746988064 +/- 0.0008281763304137069,-0.0029518072289156593 +/- 0.0012477298299522952,6.02409638554291e-05 +/- 0.0007353346756466171,0.0031325301204819357 +/- 0.0006488150370041524,0.0003012048192771011 +/- 0.0014063394614372009,-0.0030120481927710884 +/- 0.001725038682322455,-0.002048192771084345 +/- 0.0007714607514979488,0.0009036144578313144 +/- 0.00072539726378267,0.002349397590361424 +/- 0.0006289341270428199,0.0008433734939759074 +/- 0.0007228915662650622,-0.0013855421686747138 +/- 0.0012360412366676584,0.001506024096385561 +/- 0.00048567817760831664,-0.001987951807228916 +/- 0.0008955463100794232,0.0006024096385542244 +/- 0.0011107884888304845,0.00042168674698794817 +/- 0.0004704969684281199,-0.00030120481927712326 +/- 0.000673514451054157,-0.005240963855421698 +/- 0.0008104592799441909,0.00024096385542168308 +/- 0.0005521175536091229,0.003855421686746996 +/- 0.001050337094829072,0.0012048192771084154 +/- 0.0016387313865946415,-0.0003614457831325413 +/- 0.0009409939368562099,0.0007228915662650714 +/- 0.0009638554216867365
