,accy_pct_95,accy_std,accx_max,accx_svd_entropy,accx_pct_95,accy_n_below_mean,accz_perm_entropy,accx_iqr_5_95,accx_peaks,accz_max,accz_lineintegral,accz_svd_entropy,accz_n_above_mean,accz_rms,accz_iqr,accz_entropy,accz_pct_5,accz_pct_95,accz_ptp,accz_sum,accz_energy,accz_std,accz_mean,accy_svd_entropy,accy_entropy,accz_min,accy_n_sign_changes,accy_pct_5,accz_peaks,accz_kurtosis,accz_skewness,accz_n_sign_changes,accz_n_below_mean,accz_iqr_5_95,accx_ptp,accy_rms,accy_n_above_mean,accy_lineintegral,accy_iqr_5_95,accy_iqr,accy_peaks,accy_kurtosis,accy_min,accy_max,accy_ptp,accy_sum,accx_entropy,accy_mean,accy_skewness,accy_energy,accx_std,accx_pct_5,accx_n_below_mean,accx_iqr,accx_n_above_mean,accx_lineintegral,accx_skewness,accx_n_sign_changes,accx_mean,accx_min,accx_sum,accx_energy,accy_perm_entropy,accx_kurtosis,accx_rms,accx_perm_entropy
0,-0.048390501319261224 +/- 0.007166102563222968,0.0 +/- 0.0,0.026015831134564637 +/- 0.003476847791035186,0.007493403693931366 +/- 0.004106612445032979,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0015303430079155356 +/- 0.0009858333346843922,0.0 +/- 0.0,0.0030606860158311046 +/- 0.0011752536913625497,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.011820580474934029 +/- 0.0026720820899571816,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.010923482849604205 +/- 0.0018134923775661733,0.0 +/- 0.0,-0.004116094986807406 +/- 0.003335827045758136,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.004168865435356217 +/- 0.002806772801471706,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.029868073878627933 +/- 0.002921024275060288,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.03620052770448549 +/- 0.0032289305626972604,0.0 +/- 0.0,0.06469656992084431 +/- 0.00452843017475989,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.01187335092348284 +/- 0.0018165608947819025,0.0 +/- 0.0,0.005488126649076497 +/- 0.0017050653742906195,-0.0049076517150396185 +/- 0.001702613805266669,0.0 +/- 0.0,-0.05050131926121373 +/- 0.0026495810470993407,0.002796833773087071 +/- 0.0010300380631104718,0.0 +/- 0.0,-0.0018469656992084582 +/- 0.0008908677053369146,-0.032506596306068634 +/- 0.0037921359837934892,0.0031662269129287155 +/- 0.0017180813294036625,0.0 +/- 0.0,0.08744063324538257 +/- 0.006044693066616595
