,accy_pct_95,accy_std,accx_max,accx_svd_entropy,accx_pct_95,accy_n_below_mean,accz_perm_entropy,accx_iqr_5_95,accx_peaks,accz_max,accz_lineintegral,accz_svd_entropy,accz_n_above_mean,accz_rms,accz_iqr,accz_entropy,accz_pct_5,accz_pct_95,accz_ptp,accz_sum,accz_energy,accz_std,accz_mean,accy_svd_entropy,accy_entropy,accz_min,accy_n_sign_changes,accy_pct_5,accz_peaks,accz_kurtosis,accz_skewness,accz_n_sign_changes,accz_n_below_mean,accz_iqr_5_95,accx_ptp,accy_rms,accy_n_above_mean,accy_lineintegral,accy_iqr_5_95,accy_iqr,accy_peaks,accy_kurtosis,accy_min,accy_max,accy_ptp,accy_sum,accx_entropy,accy_mean,accy_skewness,accy_energy,accx_std,accx_pct_5,accx_n_below_mean,accx_iqr,accx_n_above_mean,accx_lineintegral,accx_skewness,accx_n_sign_changes,accx_mean,accx_min,accx_sum,accx_energy,accy_perm_entropy,accx_kurtosis,accx_rms,accx_perm_entropy
0,0.044397590361445784 +/- 0.006341345114434107,0.0 +/- 0.0,0.0 +/- 0.0,0.055783132530120495 +/- 0.004835814997684201,0.0 +/- 0.0,0.0 +/- 0.0,0.001867469879518069 +/- 0.001058939507906441,0.0 +/- 0.0,0.0 +/- 0.0,0.0024698795180722933 +/- 0.0010589395079064446,0.08463855421686743 +/- 0.004437024055016933,0.0933734939759036 +/- 0.003968594961927856,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.017590361445783142 +/- 0.0014457831325301077,0.0 +/- 0.0,0.01180722891566265 +/- 0.0020728494619380038,0.0519277108433735 +/- 0.00550669632868745,0.0 +/- 0.0,0.0014457831325301097 +/- 0.0007714607514979313,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.06759036144578315 +/- 0.002810097298720626,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0016265060240963857 +/- 0.0022386631537424265,0.0 +/- 0.0,0.0 +/- 0.0,0.04301204819277108 +/- 0.0029040893477575783,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0007228915662650604 +/- 0.00045080209479206096,0.11126506024096383 +/- 0.0037721619769767165,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.04283132530120483 +/- 0.002401341135902972,0.0 +/- 0.0,0.08740963855421685 +/- 0.004036144578313264,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0045180722891566385 +/- 0.001182013064478826,0.038855421686746994 +/- 0.004395939614254963,0.0 +/- 0.0,0.006084337349397573 +/- 0.0017344795239623953,0.0 +/- 0.0,0.0010240963855421726 +/- 0.0006626506024096463,0.17204819277108432 +/- 0.0057035182547203155
