,accz_energy,accx_mean,accx_sum,accx_energy,accy_energy,accz_svd_entropy,accx_svd_entropy,accx_lineintegral,accz_perm_entropy,accx_std,accx_rms,accz_peaks,accx_pct_95,accy_peaks,accy_rms,accz_rms,accx_skewness,accx_pct_5,accx_n_above_mean,accx_min,accz_min,accy_sum,accy_mean,accx_perm_entropy,accy_ptp,accz_iqr_5_95,accx_iqr,accy_entropy,accy_min,accx_entropy,accy_pct_95,accz_max,accz_ptp,accz_kurtosis,accz_n_above_mean,accx_n_sign_changes,accz_skewness,accx_iqr_5_95,accz_iqr,accy_svd_entropy,accz_pct_5,accy_kurtosis,accy_skewness,accy_max,accy_iqr_5_95,accy_iqr,accy_n_sign_changes,accy_n_above_mean,accy_n_below_mean,accy_pct_5,accz_pct_95,accz_n_below_mean,accx_max,accx_kurtosis,accy_std,accx_n_below_mean,accz_lineintegral,accz_entropy,accy_perm_entropy,accx_peaks,accz_sum,accz_mean,accx_ptp,accz_n_sign_changes,accy_lineintegral,accz_std
0,0.41582089552238805 +/- 0.01079673060915832,0.3503880597014926 +/- 0.01031800015506016,0.24746268656716422 +/- 0.008019801735130075,0.3139104477611941 +/- 0.008753142833724772,0.12065671641791051 +/- 0.005894747729192646,0.015104477611940337 +/- 0.0034816772087936316,0.025791044776119466 +/- 0.002029850746268659,0.016597014925373188 +/- 0.0026805903666440147,0.1308059701492538 +/- 0.007721828987026243,5.9701492537334035e-05 +/- 0.00032150237654537196,0.025313432835820947 +/- 0.0036137900777126228,0.014746268656716466 +/- 0.005170645593355142,-5.970149253731183e-05 +/- 0.00017910447761193549,0.028119402985074694 +/- 0.003328860145540465,0.10859701492537317 +/- 0.006520594719134195,-0.003999999999999948 +/- 0.0016684404313411496,0.005014925373134371 +/- 0.00107462686567166,0.0004179104477612494 +/- 0.0011343283582089761,-0.0014925373134327957 +/- 0.001042641743078956,0.014626865671641842 +/- 0.0013147889877937104,-0.0065671641791044235 +/- 0.00110084112922899,0.0013134328358209713 +/- 0.0006962330620710619,0.0013134328358209713 +/- 0.0006962330620710619,-0.004179104477611906 +/- 0.0023428557457132685,0.013492537313432895 +/- 0.0010409310909947928,-0.0002388059701492362 +/- 0.0004776119402985141,0.0016119402985075193 +/- 0.0011343283582089464,0.004835820895522447 +/- 0.0016119402985074658,-0.0008358208955223656 +/- 0.00029247638719798354,0.008059701492537364 +/- 0.0016295336195768584,0.008835820895522439 +/- 0.0021158262861694656,0.007164179104477653 +/- 0.0010340601836232083,-0.0019701492537312904 +/- 0.0011024588246339637,0.0008955223880597552 +/- 0.0008955223880597255,-0.0003582089552238377 +/- 0.0009700344363744566,-0.0005970149253731072 +/- 0.0006539970835882608,0.012059701492537345 +/- 0.0009552238805970211,0.003522388059701531 +/- 0.0011153159219265325,3.3306690738754695e-17 +/- 0.0004624457726815132,-0.00029850746268655914 +/- 0.00029850746268655914,-0.0008358208955223656 +/- 0.0003960149003409326,0.0 +/- 0.0,-0.00011940298507462366 +/- 0.00023880597014924732,0.016776119402985123 +/- 0.0016980850929346769,0.0 +/- 0.0,-0.001014925373134301 +/- 0.0007575270173402495,0.0027462686567164773 +/- 0.0015150540346805332,0.0032835820895522837 +/- 0.0013147889877937408,0.005373134328358254 +/- 0.0011327561767767434,0.007820895522388117 +/- 0.0014973058154011353,-0.0007761194029850538 +/- 0.00027358660865407265,0.002805970149253767 +/- 0.0009645071296360046,-0.0019701492537312904 +/- 0.0009645071296360046,0.0017910447761194438 +/- 0.00122351650936831,0.024955223880597056 +/- 0.002399970297581129,0.008537313432835869 +/- 0.0014140560337106897,0.016298507462686594 +/- 0.0024184631761825746,-0.00029850746268655914 +/- 0.00029850746268655914,0.022865671641791097 +/- 0.0036319907281803397,0.0008358208955224544 +/- 0.0006088381508767645,0.010149253731343321 +/- 0.00198007450170472,0.010149253731343321 +/- 0.00198007450170472,-0.00256716417910442 +/- 0.00138862129547617,0.015940298507462737 +/- 0.003747903550022565,0.16143283582089557 +/- 0.004895522388059709,-0.0006567164179104191 +/- 0.0009791772816033879
