,accz_energy,accx_mean,accx_sum,accx_energy,accy_energy,accz_svd_entropy,accx_svd_entropy,accx_lineintegral,accz_perm_entropy,accx_std,accx_rms,accz_peaks,accx_pct_95,accy_peaks,accy_rms,accz_rms,accx_skewness,accx_pct_5,accx_n_above_mean,accx_min,accz_min,accy_sum,accy_mean,accx_perm_entropy,accy_ptp,accz_iqr_5_95,accx_iqr,accy_entropy,accy_min,accx_entropy,accy_pct_95,accz_max,accz_ptp,accz_kurtosis,accz_n_above_mean,accx_n_sign_changes,accz_skewness,accx_iqr_5_95,accz_iqr,accy_svd_entropy,accz_pct_5,accy_kurtosis,accy_skewness,accy_max,accy_iqr_5_95,accy_iqr,accy_n_sign_changes,accy_n_above_mean,accy_n_below_mean,accy_pct_5,accz_pct_95,accz_n_below_mean,accx_max,accx_kurtosis,accy_std,accx_n_below_mean,accz_lineintegral,accz_entropy,accy_perm_entropy,accx_peaks,accz_sum,accz_mean,accx_ptp,accz_n_sign_changes,accy_lineintegral,accz_std
0,0.3528594334580438 +/- 0.006806096153813619,0.2207910208444682 +/- 0.005468633422531051,0.17284874398717265 +/- 0.006085492390161518,0.2721539283805452 +/- 0.006268625082371238,0.08316408337787279 +/- 0.00501494563580542,0.008337787279529652 +/- 0.0020309994655264537,0.0014965259219668736 +/- 0.0019826014955629575,0.0009086050240513233 +/- 0.00147441092721901,0.09529663281667558 +/- 0.004591809002403689,-0.0005879208979155503 +/- 0.00037413148049169226,-0.0024051309460181524 +/- 0.001357394452079123,0.0024585783003741478 +/- 0.0023321672078323295,0.0006413682522715458 +/- 0.0003206841261357729,0.039657936932121864 +/- 0.004145530610297222,0.10550507749866385 +/- 0.002663802414618317,0.0009086050240513343 +/- 0.0007190606118158125,0.0 +/- 0.00047804767022980346,0.00016034206306787536 +/- 0.00071906061181582,0.0017637626937466733 +/- 0.001219958547355781,0.002618920363442012 +/- 0.0009086050240513161,0.00021378941742384862 +/- 0.000962052378407257,-0.0011223944414751274 +/- 0.0009395187510019836,-0.0011223944414751274 +/- 0.0009395187510019836,0.00048102618920364826 +/- 0.001714485829219197,-0.0011223944414751053 +/- 0.0015935918242518062,-0.0006948156066274747 +/- 0.00024492654703127343,-0.0013896312132549381 +/- 0.0007999267529179978,0.0008551576696953611 +/- 0.0015527353336540792,-0.00037413148049173504 +/- 0.0002449265470313243,-0.0015499732763228247 +/- 0.0015388754728902273,0.004970603955104236 +/- 0.0024264157055726705,-0.00037413148049171286 +/- 0.0008297260660748377,0.00021378941742384862 +/- 0.00035452964087178746,-0.000374131480491724 +/- 0.0005371392635553791,0.00016034206306790865 +/- 0.0007190606118158043,-0.00037413148049173504 +/- 0.0002449265470313243,-0.0004275788348476861 +/- 0.0003206841261357507,-0.0019775521111704774 +/- 0.00048102618920363096,-0.0006413682522715125 +/- 0.0003206841261357285,-0.0004275788348476639 +/- 0.0007090592817435364,-0.0006948156066274747 +/- 0.00024492654703127343,-0.0005344735435595993 +/- 0.00033803074934988934,-0.00016034206306787536 +/- 0.00048102618920363834,-0.006787814003206838 +/- 0.0015499732763228234,-0.0008551576696953278 +/- 0.00026183749254759983,-0.0005344735435596215 +/- 0.0,0.000374131480491724 +/- 0.0006346521692698092,-0.00021378941742384862 +/- 0.0003545296408717875,-5.344735435595105e-05 +/- 0.0006070452534260175,0.0012292891501870852 +/- 0.0012659240280413655,0.0 +/- 0.0,-0.0005344735435595882 +/- 0.00047804767022976616,0.005291288081239987 +/- 0.002170383805905598,-0.00026723677177978853 +/- 0.0005476724086563079,-0.0005879208979155393 +/- 0.001680832195993204,0.0026189203634420233 +/- 0.0017958629199798645,0.0010154997327632587 +/- 0.0006948156066274721,-0.0008017103153393768 +/- 0.0004309063467823659,0.1538214858364511 +/- 0.005650272703966886,0.0006948156066274747 +/- 0.000829726066074827,-0.0038482095136290638 +/- 0.0007855124776429385,-0.0038482095136290638 +/- 0.0007855124776429385,0.00026723677177981076 +/- 0.0012704291099951595,0.0070016034206307086 +/- 0.001229289150187062,0.1319615179048637 +/- 0.004759216059750656,-0.0017103153393907 +/- 0.0023025824936972602
