1538597689.000000, IBI
26.594967,0.906291
41.705034,0.890666
42.595700,0.890666
43.486366,0.890666
44.298903,0.812537
52.893046,0.734409
53.658706,0.765660
54.393115,0.734409
55.096272,0.703157
66.737430,0.843789
67.596844,0.859414
68.409381,0.812537
69.268796,0.859414
70.034456,0.765660
70.878244,0.843789
71.706407,0.828163
72.550196,0.843789
73.315856,0.765660
74.253399,0.937543
75.159690,0.906291
75.940976,0.781286
76.784765,0.843789
77.628553,0.843789
78.472342,0.843789
79.269253,0.796911
80.097416,0.828163
80.941205,0.843789
81.753742,0.812537
82.535028,0.781286
83.347565,0.812537
84.191354,0.843789
85.035142,0.843789
85.847680,0.812537
86.691468,0.843789
87.535257,0.843789
88.379045,0.843789
89.191583,0.812537
90.019746,0.828163
90.863534,0.843789
91.707323,0.843789
92.551111,0.843789
93.410526,0.859414
94.301192,0.890666
95.129354,0.828163
95.973143,0.843789
96.816932,0.843789
97.691972,0.875040
98.504509,0.812537
99.332672,0.828163
100.176461,0.843789
101.035875,0.859414
101.832786,0.796911
102.660949,0.828163
103.520364,0.859414
104.364152,0.843789
105.176689,0.812537
106.004852,0.828163
106.864267,0.859414
107.723681,0.859414
108.520592,0.796911
109.333130,0.812537
110.176918,0.843789
110.989455,0.812537
111.801993,0.812537
112.630156,0.828163
113.473944,0.843789
114.302107,0.828163
115.083393,0.781286
115.880304,0.796911
116.708467,0.828163
117.489753,0.781286
118.286664,0.796911
119.114827,0.828163
119.958616,0.843789
120.771153,0.812537
121.568065,0.796911
122.396228,0.828163
123.240016,0.843789
124.036928,0.796911
124.849465,0.812537
125.662002,0.812537
133.756123,0.843789
134.553034,0.796911
135.396823,0.843789
136.256237,0.859414
137.068774,0.812537
137.912563,0.843789
138.756351,0.843789
139.631392,0.875040
140.475180,0.843789
141.334594,0.859414
142.194009,0.859414
143.053423,0.859414
143.850335,0.796911
144.662872,0.812537
145.491035,0.828163
146.350449,0.859414
147.194238,0.843789
148.038026,0.843789
148.913066,0.875040
149.803732,0.890666
150.710024,0.906291
151.600689,0.890666
152.522607,0.921917
153.335144,0.812537
154.257061,0.921917
155.069598,0.812537
155.866510,0.796911
156.772801,0.906291
157.647841,0.875040
158.522881,0.875040
159.397921,0.875040
160.272961,0.875040
176.804968,0.796911
180.898906,0.843789
181.711443,0.812537
182.539606,0.828163
183.383394,0.843789
184.227183,0.843789
185.008469,0.781286
185.821006,0.812537
186.649169,0.828163
187.477332,0.828163
188.274243,0.796911
189.086780,0.812537
189.914943,0.828163
190.743106,0.828163
191.524392,0.781286
192.321303,0.796911
193.118215,0.796911
193.946378,0.828163
194.712038,0.765660
195.508949,0.796911
196.305861,0.796911
197.149649,0.843789
197.977812,0.828163
198.696595,0.718783
199.540384,0.843789
200.321670,0.781286
