,hrv_lineintegral,hrv_svd_entropy,hrv_max,hrv_iqr,hrv_mean,hrv_std,hrv_ptp,hrv_iqr_5_95,hrv_energy,hrv_sum,hrv_rms,hrv_pct_5,hrv_entropy,hrv_skewness,hrv_peaks,hrv_n_below_mean,hrv_n_sign_changes,hrv_perm_entropy,hrv_n_above_mean,hrv_kurtosis,hrv_pct_95,hrv_min
0,0.16738786279683376 +/- 0.008488664260727337,0.02612137203166224 +/- 0.0044229695552084934,0.04633245382585749 +/- 0.005774929401711651,0.050131926121372 +/- 0.004836491498634153,-0.0034300791556728383 +/- 0.0007555578397507098,-0.001794195250659647 +/- 0.0053358204368399165,-0.00580474934036942 +/- 0.002463877051172289,0.03625329815303428 +/- 0.003842109055254331,-0.000474934036939334 +/- 0.0023416050377133464,0.0042216358839049836 +/- 0.001718081329403673,0.029604221635883887 +/- 0.0026114708246245183,0.0059630606860158085 +/- 0.001493506247818985,-0.004591029023746718 +/- 0.001686178924397935,-0.013087071240105575 +/- 0.004279289695559512,0.0 +/- 0.0,-0.013192612137203186 +/- 0.001988542868751102,0.0 +/- 0.0,0.006965699208443243 +/- 0.0018552396655669586,-0.004432717678100284 +/- 0.0026616401504841207,-0.009129287598944602 +/- 0.0010827590780307925,0.06047493403693928 +/- 0.004773903061909733,-0.04374670184696573 +/- 0.0035513374898978834
