,hrv_lineintegral,hrv_svd_entropy,hrv_max,hrv_iqr,hrv_mean,hrv_std,hrv_ptp,hrv_iqr_5_95,hrv_energy,hrv_sum,hrv_rms,hrv_pct_5,hrv_entropy,hrv_skewness,hrv_peaks,hrv_n_below_mean,hrv_n_sign_changes,hrv_perm_entropy,hrv_n_above_mean,hrv_kurtosis,hrv_pct_95,hrv_min
0,0.11994205697730567 +/- 0.010752035275493394,0.06281989377112507 +/- 0.005608022900847852,0.0834862385321101 +/- 0.00447498106966593,0.027812650893288292 +/- 0.001703060559009984,0.005021728633510391 +/- 0.0042873921545964495,0.002993722839208124 +/- 0.0008850942916380091,0.01530661516175762 +/- 0.0019320375686858854,0.016706904876871088 +/- 0.004000447161218342,-0.0048768710767744805 +/- 0.0017469872057098467,0.049299855142443304 +/- 0.0026836684174969057,0.004394012554321603 +/- 0.0014558004279750163,0.0012554321583776006 +/- 0.003923949715868669,0.002221149203283457 +/- 0.0010840146943816463,0.0021245774987928567 +/- 0.004260114920350109,-4.828585224527782e-05 +/- 0.0006638207187284866,0.007049734427812648 +/- 0.001369140210406359,0.0 +/- 0.0,0.014968614196040564 +/- 0.0012956453756638052,-0.002607436021245746 +/- 0.0011262099265756304,-0.005842588121680326 +/- 0.0021963429098105563,0.025591501690004837 +/- 0.0036391006627555325,0.09705456301303718 +/- 0.006387617844192638
