,hrv_svd_entropy,hrv_max,hrv_pct_95,hrv_peaks,hrv_perm_entropy,hrv_skewness,hrv_entropy,hrv_ptp,hrv_std,hrv_n_sign_changes,hrv_n_below_mean,hrv_iqr_5_95,hrv_n_above_mean,hrv_mean,hrv_kurtosis,hrv_rms,hrv_sum,hrv_iqr,hrv_energy,hrv_pct_5,hrv_lineintegral,hrv_min
0,0.020839733742959554 +/- 0.006123235461749525,0.007526881720430101 +/- 0.0022207115660216477,0.0036354326676907188 +/- 0.0022488675121349476,0.0034818228366615745 +/- 0.001018932347267405,0.001587301587301615 +/- 0.0012426688273949396,0.0014848950332821298 +/- 0.0021898007967581295,0.0008704557091654186 +/- 0.001296363430739595,0.0003584229390681037 +/- 0.0018468703325009244,0.00020481310803892593 +/- 0.0017469249471819615,0.0 +/- 0.0,-0.001126472094214026 +/- 0.0014626581522873307,-0.0015360983102918446 +/- 0.0012953518321222217,-0.0017409114183307595 +/- 0.0011720965839487386,-0.0023041474654377893 +/- 0.0016232327172705954,-0.0029697900665642484 +/- 0.002241276869251336,-0.00348182283666153 +/- 0.0012912975128436784,-0.003533026113671278 +/- 0.0014199103557462336,-0.003891449052739371 +/- 0.0015564448697972986,-0.008141321044546856 +/- 0.001304427977763121,-0.016589861751152058 +/- 0.0016702003512852198,-0.020430107526881715 +/- 0.0020538833712372344,-0.02642089093701998 +/- 0.0021505376344085857
