,hrv_sum,hrv_mean,hrv_max,hrv_lineintegral,hrv_min,hrv_n_below_mean,hrv_rms,hrv_n_above_mean,hrv_svd_entropy,hrv_entropy,hrv_iqr,hrv_ptp,hrv_iqr_5_95,hrv_std,hrv_kurtosis,hrv_n_sign_changes,hrv_perm_entropy,hrv_peaks,hrv_skewness,hrv_energy,hrv_pct_95,hrv_pct_5
0,0.25403726708074537 +/- 0.008357927144374555,0.25403726708074537 +/- 0.008357927144374555,0.18652651696129954 +/- 0.008012523500335027,0.10645007166746297 +/- 0.008567651281961658,0.17940754897276637 +/- 0.008170649570304682,0.07133301481127566 +/- 0.0069140016692522946,0.2407071189679885 +/- 0.007459539058298606,0.05819397993311035 +/- 0.008749563797236183,-0.024988055422838062 +/- 0.0033855238868718425,-0.046774964166268515 +/- 0.0026640424002772325,0.012565695174390823 +/- 0.0049378367680415515,-0.001098901098901106 +/- 0.001047860114642212,0.000191113234591489 +/- 0.0005733397037744671,-0.038318203535594855 +/- 0.0031965081096374023,-9.55566172957556e-05 +/- 0.001364821486582492,0.0 +/- 0.0,0.0007644529383659781 +/- 0.0024003548374735705,-0.001767797419971362 +/- 0.0004801660592986783,-0.007310081223124709 +/- 0.0016557786384293846,0.14959388437649307 +/- 0.008451360227408496,0.09933110367892978 +/- 0.007495105577734183,0.14070711896798851 +/- 0.0072530242231610385
