,hrv_svd_entropy,hrv_max,hrv_pct_95,hrv_peaks,hrv_perm_entropy,hrv_skewness,hrv_entropy,hrv_ptp,hrv_std,hrv_n_sign_changes,hrv_n_below_mean,hrv_iqr_5_95,hrv_n_above_mean,hrv_mean,hrv_kurtosis,hrv_rms,hrv_sum,hrv_iqr,hrv_energy,hrv_pct_5,hrv_lineintegral,hrv_min
0,-0.0074855034264628695 +/- 0.0037998568879156884,-0.0006325777543490174 +/- 0.002401852556646174,0.0024775962045334166 +/- 0.00158232272217223,-0.002214022140221439 +/- 0.0006993410206337124,0.002846599894570312 +/- 0.001110770031929639,-0.0037427517132314512 +/- 0.0016744733973925925,-0.00047443331576176864 +/- 0.0009847939742893765,0.0006325777543489397 +/- 0.0017451708336580567,0.0002635740643120332 +/- 0.0005893695249076872,0.0 +/- 0.0,-0.0003162888771745087 +/- 0.001059554625315856,0.0008961518186609951 +/- 0.0011070110701106824,-0.0030047443331576384 +/- 0.0009145678214495124,-0.002793885081707992 +/- 0.0017961755442699868,-0.000790722192936244 +/- 0.0013387902055034277,-0.0006325777543490174 +/- 0.0012204361521128363,-0.003531892461781794 +/- 0.0009444635143473334,0.004375329467580314 +/- 0.0014154688014863007,-0.000738007380073824 +/- 0.0008883658168873428,-0.006694781233526648 +/- 0.0011799172000843006,-0.005745914602003199 +/- 0.002713149021077032,-0.004533473906167662 +/- 0.001670319400923027
