,hrv_svd_entropy,hrv_max,hrv_pct_95,hrv_peaks,hrv_perm_entropy,hrv_skewness,hrv_entropy,hrv_ptp,hrv_std,hrv_n_sign_changes,hrv_n_below_mean,hrv_iqr_5_95,hrv_n_above_mean,hrv_mean,hrv_kurtosis,hrv_rms,hrv_sum,hrv_iqr,hrv_energy,hrv_pct_5,hrv_lineintegral,hrv_min
0,0.03343151693667157 +/- 0.003930104577246021,-0.0005400098183603319 +/- 0.002468785657472776,0.009278350515463885 +/- 0.0013613573513855668,-0.0006381934216985741 +/- 0.0010072795546727108,0.004221894943544413 +/- 0.0025051253455420776,-0.0050564555719194715 +/- 0.001457125388282354,-0.0008836524300441795 +/- 0.00175361522822697,-0.0031418753068237493 +/- 0.002830345666254202,0.0017182130584192379 +/- 0.00209720268662678,0.0 +/- 0.0,0.00181639666175748 +/- 0.0010309278350515427,0.000589101620029453 +/- 0.0020454262794304943,0.0002454590083456054 +/- 0.0013754468066884487,-0.005841924398625409 +/- 0.0019445559470140687,-0.0022091310751104487 +/- 0.0018401241839952132,0.006921944035346073 +/- 0.0026386557978157373,0.0005400098183603319 +/- 0.0027548331559348357,-0.0025527736867942963 +/- 0.002530014477511061,0.0010309278350515427 +/- 0.0022113118565645884,-0.018605792832597 +/- 0.0015747682800535477,0.0009327442317133006 +/- 0.0028830725301965576,-0.02891507118311243 +/- 0.0024095024431630796
