,hrv_sum,hrv_mean,hrv_max,hrv_lineintegral,hrv_min,hrv_n_below_mean,hrv_rms,hrv_n_above_mean,hrv_svd_entropy,hrv_entropy,hrv_iqr,hrv_ptp,hrv_iqr_5_95,hrv_std,hrv_kurtosis,hrv_n_sign_changes,hrv_perm_entropy,hrv_peaks,hrv_skewness,hrv_energy,hrv_pct_95,hrv_pct_5
0,0.25857519788918204 +/- 0.00809643838058498,0.25857519788918204 +/- 0.00809643838058498,0.12464379947229547 +/- 0.007465852953594693,0.1710290237467018 +/- 0.004722586622022231,0.08664907651715036 +/- 0.005297059669162893,0.12891820580474928 +/- 0.004012289584225947,0.2621108179419525 +/- 0.0069290231388399485,0.12490765171503955 +/- 0.006945080221119317,0.00021108179419521145 +/- 0.006679996790900962,-0.019472295514511916 +/- 0.00436083186092434,0.051240105540897064 +/- 0.0055769651568787,-0.008232189973614811 +/- 0.0024205477448400277,-0.0031662269129287936 +/- 0.0032785698294478184,-0.019736147757255972 +/- 0.003549376616527737,0.00026385224274402266 +/- 0.0011379344935539817,0.0 +/- 0.0,-0.008970976253298202 +/- 0.0028417756238176667,0.0005277044854880897 +/- 0.0014355113993388257,-0.002058047493403736 +/- 0.0031437194741121724,0.002902374670184671 +/- 0.005444570410533458,0.02506596306068599 +/- 0.00385802147259826,0.07451187335092344 +/- 0.005603615388900603
