,hrv_svd_entropy,hrv_max,hrv_pct_95,hrv_peaks,hrv_perm_entropy,hrv_skewness,hrv_entropy,hrv_ptp,hrv_std,hrv_n_sign_changes,hrv_n_below_mean,hrv_iqr_5_95,hrv_n_above_mean,hrv_mean,hrv_kurtosis,hrv_rms,hrv_sum,hrv_iqr,hrv_energy,hrv_pct_5,hrv_lineintegral,hrv_min
0,-0.01530661516175762 +/- 0.0019560240560626743,0.0028971511347175016 +/- 0.0016445568677862174,0.0026074360212457346 +/- 0.0015146680001311588,0.002269435055528679 +/- 0.0008651121616209002,-0.0004828585224529447 +/- 0.0010356161559404568,0.0038628681796233468 +/- 0.0014485755673587415,0.00178657653307579 +/- 0.0005733627275247538,-0.0016417189763399565 +/- 0.0017569681698368057,0.002559150169000468 +/- 0.001260066475200376,0.0 +/- 0.0,-4.828585224531112e-05 +/- 0.0011915946575811577,0.001834862385321079 +/- 0.0021894319746508187,0.000627716079188767 +/- 0.0009425022354390622,0.000579430226943467 +/- 0.0015541744992207743,-0.0025591501690005124 +/- 0.0016872433809421495,-0.00043457267020766686 +/- 0.0013733908887810543,-9.657170449060005e-05 +/- 0.0008307412136207336,0.004007725736359213 +/- 0.001919931950948429,-0.000289715113471789 +/- 0.0009462055983711023,-0.0018831482375664232 +/- 0.0008758260331828482,-0.0013520038628682118 +/- 0.0027297525881414945,0.0007242877836793338 +/- 0.0019223591730945617
