,hrv_svd_entropy,hrv_max,hrv_pct_95,hrv_peaks,hrv_perm_entropy,hrv_skewness,hrv_entropy,hrv_ptp,hrv_std,hrv_n_sign_changes,hrv_n_below_mean,hrv_iqr_5_95,hrv_n_above_mean,hrv_mean,hrv_kurtosis,hrv_rms,hrv_sum,hrv_iqr,hrv_energy,hrv_pct_5,hrv_lineintegral,hrv_min
0,-0.007176781002638544 +/- 0.0037104793311339202,-0.024643799472295547 +/- 0.0015303430079155762,-0.01303430079155674 +/- 0.001750993142273032,0.0022691292875989142 +/- 0.0016695822711932805,0.006279683377308687 +/- 0.0022444506932070498,0.0021108179419524918 +/- 0.002226387663295939,0.00010554089709761128 +/- 0.0012882908301565788,-0.016728232189973637 +/- 0.0014747428614756849,-0.005488126649076541 +/- 0.0022905049513678886,0.0 +/- 0.0,-0.002638522427440659 +/- 0.002742032940742299,-0.011926121372031662 +/- 0.0025219637246118197,0.0026912928759894373 +/- 0.0013851614510191808,-0.00021108179419527807 +/- 0.0016040827602713083,-0.0037467018469657166 +/- 0.002632711278789746,-0.0009498680738786458 +/- 0.0020815918652576162,-0.006490765171503987 +/- 0.002030805425318609,-0.0025857519788918593 +/- 0.003734790982421217,-0.006015831134564664 +/- 0.003114797797018191,-0.020263852242744063 +/- 0.0018612339935143432,-0.028865435356200543 +/- 0.0037168531193541763,-0.017994722955145148 +/- 0.001980825791991929
