,hrv_svd_entropy,hrv_max,hrv_pct_95,hrv_peaks,hrv_perm_entropy,hrv_skewness,hrv_entropy,hrv_ptp,hrv_std,hrv_n_sign_changes,hrv_n_below_mean,hrv_iqr_5_95,hrv_n_above_mean,hrv_mean,hrv_kurtosis,hrv_rms,hrv_sum,hrv_iqr,hrv_energy,hrv_pct_5,hrv_lineintegral,hrv_min
0,0.02053045186640473 +/- 0.005954177784161765,-0.015913555992141427 +/- 0.003495176203272536,0.00437131630648332 +/- 0.002621612209250004,-0.005009823182711181 +/- 0.0013504643501834382,-0.0043222003929272775 +/- 0.002022717120036753,-0.00947937131630645 +/- 0.002562043488358546,0.009086444007858584 +/- 0.0013761223699530413,0.006827111984282941 +/- 0.002694221640845271,0.01822200392927311 +/- 0.0015907794440767659,0.0 +/- 0.0,-0.003241650294695453 +/- 0.0013397035065801323,0.002799607072691579 +/- 0.0032731251633685977,-0.0020137524557956475 +/- 0.0013441976604522826,0.0022593320235756776 +/- 0.002051140767958848,0.0069744597249508985 +/- 0.0014701993661194394,-0.008153241650294674 +/- 0.0011455701168654666,-0.001326129666011766 +/- 0.003091182510326034,0.007956777996070762 +/- 0.002759247918504547,0.000834970530451884 +/- 0.002376418546837522,-0.010952848722986231 +/- 0.003059807097676327,-0.011051080550098213 +/- 0.004344746073908201,-0.008005893909626683 +/- 0.002996070726915526
