,hrv_sum,hrv_mean,hrv_max,hrv_lineintegral,hrv_min,hrv_n_below_mean,hrv_rms,hrv_n_above_mean,hrv_svd_entropy,hrv_entropy,hrv_iqr,hrv_ptp,hrv_iqr_5_95,hrv_std,hrv_kurtosis,hrv_n_sign_changes,hrv_perm_entropy,hrv_peaks,hrv_skewness,hrv_energy,hrv_pct_95,hrv_pct_5
0,0.34005891016200296 +/- 0.007621255165062462,0.34005891016200296 +/- 0.007621255165062462,0.2351497299950908 +/- 0.009524315611411113,0.15233186057928325 +/- 0.009399637917465902,0.23058419243986253 +/- 0.010262535170071264,0.18600883652430042 +/- 0.006606268264625517,0.15439371624938633 +/- 0.006789060719656027,0.18242513500245458 +/- 0.010679469846381835,0.09621993127147765 +/- 0.004223036459029257,0.07358861070201272 +/- 0.004287881537222888,0.025576828669612174 +/- 0.0031545063969401032,0.002945508100147265 +/- 0.0019759069020616627,0.045508100147275354 +/- 0.0030345723044723685,9.818360333824216e-05 +/- 0.00019636720667648433,-0.0005400098183603319 +/- 0.00014727540500736325,0.0 +/- 0.0,0.0014727540500736325 +/- 0.001202498646432582,-0.00014727540500736325 +/- 0.0005400098183603319,0.003043691703485507 +/- 0.002114939541339022,0.21374570446735394 +/- 0.010189830962161675,0.06269023073146783 +/- 0.004780089677067987,0.03338242513500245 +/- 0.006883363866993048
