,hrv_lineintegral,hrv_svd_entropy,hrv_max,hrv_iqr,hrv_mean,hrv_std,hrv_ptp,hrv_iqr_5_95,hrv_energy,hrv_sum,hrv_rms,hrv_pct_5,hrv_entropy,hrv_skewness,hrv_peaks,hrv_n_below_mean,hrv_n_sign_changes,hrv_perm_entropy,hrv_n_above_mean,hrv_kurtosis,hrv_pct_95,hrv_min
0,0.02781316348195325 +/- 0.005036592851072823,0.02446921443736727 +/- 0.0024946921443736764,0.003078556263269605 +/- 0.006157112526539268,0.010509554140127364 +/- 0.004662460988534551,0.003503184713375762 +/- 0.0033837319427832673,0.0038216560509553798 +/- 0.0014975303587755776,0.008227176220806754 +/- 0.0014680803275944115,0.004087048832271722 +/- 0.0013227108061971474,0.044320594479830125 +/- 0.0023767105283692353,-0.008121019108280291 +/- 0.0033490003300100605,-0.004193205944798328 +/- 0.001652269895570432,0.05069002123142248 +/- 0.003490697037676729,0.025690021231422465 +/- 0.004980341446174045,0.0007430997876857526 +/- 0.001810904682508692,-0.0030254777070063965 +/- 0.0017771410873442899,0.00095541401273882 +/- 0.000397203544243524,0.0 +/- 0.0,0.004087048832271745 +/- 0.0011880588792781044,-4.4408920985006264e-17 +/- 0.001957440436792557,0.019426751592356663 +/- 0.0031864821698096776,0.026804670912951134 +/- 0.002780931400728178,0.038641188959660254 +/- 0.005535459798082241
