,hrv_lineintegral,hrv_svd_entropy,hrv_max,hrv_iqr,hrv_mean,hrv_std,hrv_ptp,hrv_iqr_5_95,hrv_energy,hrv_sum,hrv_rms,hrv_pct_5,hrv_entropy,hrv_skewness,hrv_peaks,hrv_n_below_mean,hrv_n_sign_changes,hrv_perm_entropy,hrv_n_above_mean,hrv_kurtosis,hrv_pct_95,hrv_min
0,0.1202749140893471 +/- 0.007059667358761899,0.04742268041237119 +/- 0.005021781778122484,0.12430044182621507 +/- 0.010461968585152678,0.01757486499754546 +/- 0.0027926288960879414,0.029995090819833103 +/- 0.005234438531881633,-0.006578301423662225 +/- 0.0017175116037835875,0.006921944035346139 +/- 0.0029654861679998257,-0.016593028964162926 +/- 0.001331827193544476,-0.006136475208640135 +/- 0.0027000490918016595,0.011340206185567081 +/- 0.0021109474717722065,0.011340206185567081 +/- 0.0024095024431630796,-0.031124202258222877 +/- 0.003561778526699458,-0.0027982326951399017 +/- 0.002513289295271509,-0.0033382425135002336 +/- 0.001873223763214418,9.818360333824216e-05 +/- 0.00019636720667648433,-0.0013254786450662692 +/- 0.0017012983260837895,0.0 +/- 0.0,-0.015218458517427536 +/- 0.0020121650988629476,0.006480117820324038 +/- 0.0011575676114434941,0.00014727540500736325 +/- 0.002474635868655575,-0.006774668630338709 +/- 0.002033609737575641,0.05287187039764364 +/- 0.007595915316300724
