,hrv_sum,hrv_mean,hrv_max,hrv_lineintegral,hrv_min,hrv_n_below_mean,hrv_rms,hrv_n_above_mean,hrv_svd_entropy,hrv_entropy,hrv_iqr,hrv_ptp,hrv_iqr_5_95,hrv_std,hrv_kurtosis,hrv_n_sign_changes,hrv_perm_entropy,hrv_peaks,hrv_skewness,hrv_energy,hrv_pct_95,hrv_pct_5
0,0.29847127042698995 +/- 0.009295760651621361,0.29847127042698995 +/- 0.009295760651621361,0.2257248286768582 +/- 0.007223275965402484,0.10268845545598315 +/- 0.006329290888688955,0.21855561412756988 +/- 0.006521314536296086,0.0701634159198735 +/- 0.0041269335848286536,0.1304164470216131 +/- 0.008335610522569092,0.06410121244069586 +/- 0.008448196363759894,-0.018133895624670538 +/- 0.005780390157879956,0.01054296257248285 +/- 0.002635740643120723,-0.0007380073800737797 +/- 0.0013377519810700525,0.0 +/- 0.0,-0.0001581444385872266 +/- 0.00024156962018742037,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.0027411702688455164 +/- 0.001049011530950585,0.0 +/- 0.0,-0.0001581444385872266 +/- 0.0004117158500741514,0.1793357933579336 +/- 0.00554283159856403,-0.020400632577754353 +/- 0.007900366031512472,0.00811808118081182 +/- 0.009492179985532832
