,hrv_sum,hrv_mean,hrv_max,hrv_lineintegral,hrv_min,hrv_n_below_mean,hrv_rms,hrv_n_above_mean,hrv_svd_entropy,hrv_entropy,hrv_iqr,hrv_ptp,hrv_iqr_5_95,hrv_std,hrv_kurtosis,hrv_n_sign_changes,hrv_perm_entropy,hrv_peaks,hrv_skewness,hrv_energy,hrv_pct_95,hrv_pct_5
0,0.2478029937228392 +/- 0.00308274064693624,0.2478029937228392 +/- 0.00308274064693624,0.2554321583775954 +/- 0.009890941673834386,0.2094640270400773 +/- 0.005226483487294953,0.24394012554321587 +/- 0.0072615243639236994,0.05890873973925644 +/- 0.007471055697669322,0.33751810719459197 +/- 0.0061911426073682635,0.10497344278126512 +/- 0.004276502139156835,0.039932399806856644 +/- 0.00699745136400853,0.022839208112023213 +/- 0.003092180134540876,0.0774987928536939 +/- 0.005799329864540963,-0.000627716079188756 +/- 0.00068457010520318,0.015065185900531186 +/- 0.002441182937665758,0.005939159826170959 +/- 0.0018831482375663918,0.0004828585224529558 +/- 0.000748041206413787,0.0 +/- 0.0,-0.007580878802510826 +/- 0.0017282018511031551,9.657170449062225e-05 +/- 0.0003613382314605682,0.005263157894736881 +/- 0.002475797922413206,0.0818445195557702 +/- 0.006500681804846094,0.10917431192660554 +/- 0.0058640975862038905,0.16547561564461616 +/- 0.007351669666180808
