,hrv_lineintegral,hrv_svd_entropy,hrv_max,hrv_iqr,hrv_mean,hrv_std,hrv_ptp,hrv_iqr_5_95,hrv_energy,hrv_sum,hrv_rms,hrv_pct_5,hrv_entropy,hrv_skewness,hrv_peaks,hrv_n_below_mean,hrv_n_sign_changes,hrv_perm_entropy,hrv_n_above_mean,hrv_kurtosis,hrv_pct_95,hrv_min
0,-0.044698443579766586 +/- 0.004401415061241716,-0.01493190661478605 +/- 0.003951679882675006,0.011673151750972721 +/- 0.005980710563789628,0.010165369649805411 +/- 0.001759732734934385,0.0252431906614786 +/- 0.0032948520533930084,0.01468871595330734 +/- 0.0014880407140834924,0.006955252918287913 +/- 0.0026376939422093773,-0.0135700389105059 +/- 0.0019142673788087896,-0.012937743190661533 +/- 0.0038433358492487263,0.017363813229571923 +/- 0.001359259592653898,0.009435797665369616 +/- 0.0020999059479496914,0.006955252918287913 +/- 0.00295894186269554,-0.0022859922178988246 +/- 0.00043774319066147704,-0.02966926070038911 +/- 0.003240920476450899,-0.007198443579766578 +/- 0.0019430918633695136,-0.009581712062256886 +/- 0.0013417426288067776,0.0 +/- 0.0,0.009435797665369616 +/- 0.0023346303501945442,-0.007782101167315203 +/- 0.001230458233528596,-0.0014591439688716012 +/- 0.002860980772344906,-0.01196498054474715 +/- 0.002031188036753018,-0.0011673151750972832 +/- 0.006036617308988406
