,hrv_lineintegral,hrv_svd_entropy,hrv_max,hrv_iqr,hrv_mean,hrv_std,hrv_ptp,hrv_iqr_5_95,hrv_energy,hrv_sum,hrv_rms,hrv_pct_5,hrv_entropy,hrv_skewness,hrv_peaks,hrv_n_below_mean,hrv_n_sign_changes,hrv_perm_entropy,hrv_n_above_mean,hrv_kurtosis,hrv_pct_95,hrv_min
0,0.09518576661433807 +/- 0.008754533400902136,0.11810570381998957 +/- 0.005577602920929689,-0.02307692307692305 +/- 0.006000475621229626,0.0012558869701727038 +/- 0.004581071403085164,0.015698587127158582 +/- 0.002232415385421399,-0.0034013605442176687 +/- 0.0021480246731317393,0.017320774463631616 +/- 0.00208593735510148,-0.0077969649398220596 +/- 0.002072768427036995,0.0032967032967033184 +/- 0.0017675924389381915,0.023286237571951862 +/- 0.0022719302298369725,0.010518053375196268 +/- 0.0013330967245271713,0.04939822082679226 +/- 0.0024116627151863773,0.01015175300889588 +/- 0.0013685710968730585,-0.01386708529565669 +/- 0.0040886708227352376,0.0 +/- 0.0,0.0076923076923077205 +/- 0.0020937989559123493,0.0 +/- 0.0,0.003035060177917337 +/- 0.0027768705727727002,-0.0007326007326006967 +/- 0.0012860497883249288,0.0032443746729461263 +/- 0.00138052390981404,0.0283097854526426 +/- 0.005266506184437517,-0.046781789638932494 +/- 0.005373311419358838
