,hrv_svd_entropy,hrv_max,hrv_pct_95,hrv_peaks,hrv_perm_entropy,hrv_skewness,hrv_entropy,hrv_ptp,hrv_std,hrv_n_sign_changes,hrv_n_below_mean,hrv_iqr_5_95,hrv_n_above_mean,hrv_mean,hrv_kurtosis,hrv_rms,hrv_sum,hrv_iqr,hrv_energy,hrv_pct_5,hrv_lineintegral,hrv_min
0,0.03483038700430006 +/- 0.0031070598161278894,-0.005781175346392742 +/- 0.0018312248348530142,0.0011466794075489673 +/- 0.0015139015306024613,0.0008122312470138504 +/- 0.0008560187705288598,0.007692307692307698 +/- 0.001951906184024415,-0.0013377926421404562 +/- 0.0011265959027760746,-0.0017200191113234565 +/- 0.0014987469795851036,0.0049211657907309745 +/- 0.0010033444816053563,-0.003057811753463935 +/- 0.0012311608912303049,0.0 +/- 0.0,0.00043000477783085024 +/- 0.001254123721777996,-0.0010511227902532227 +/- 0.0007644529383659935,0.0007644529383659671 +/- 0.0018405504332783655,0.001290014333492595 +/- 0.0007102756209899099,0.0004300047778308724 +/- 0.0011982738847572296,0.0013377926421404673 +/- 0.0008220091033963492,0.0008600095556617338 +/- 0.0015378382168591451,0.0004300047778308724 +/- 0.00123578759258266,-0.0025800286669852013 +/- 0.0013547488656242572,0.0031533683707596683 +/- 0.0010511227902532127,0.014429049211657895 +/- 0.002424955096120309,0.003774486383182041 +/- 0.0015766841853798452
