,hrv_sum,hrv_mean,hrv_max,hrv_lineintegral,hrv_min,hrv_n_below_mean,hrv_rms,hrv_n_above_mean,hrv_svd_entropy,hrv_entropy,hrv_iqr,hrv_ptp,hrv_iqr_5_95,hrv_std,hrv_kurtosis,hrv_n_sign_changes,hrv_perm_entropy,hrv_peaks,hrv_skewness,hrv_energy,hrv_pct_95,hrv_pct_5
0,0.18249027237354082 +/- 0.007356427066363669,0.18249027237354082 +/- 0.007356427066363669,0.0735408560311284 +/- 0.010825235597854897,0.031906614785992195 +/- 0.013625970809481426,0.08054474708171203 +/- 0.008311856936783655,0.020963035019455234 +/- 0.005190625382708397,0.11979571984435795 +/- 0.006947085079191035,0.04178015564202331 +/- 0.0022336502924523334,0.0738813229571984 +/- 0.0024556236500708744,0.0674610894941634 +/- 0.002601571813291106,0.026507782101167332 +/- 0.001674310746892845,0.02524319066147861 +/- 0.002022434132907773,0.10102140077821009 +/- 0.004377702110121501,0.034289883268482466 +/- 0.009951818285458453,-0.0017023346303501885 +/- 0.0006615501220202041,0.0 +/- 0.0,0.015807392996108893 +/- 0.0017570420105241613,0.0033560311284046573 +/- 0.0009343080112985641,0.022568093385213973 +/- 0.002976081428167029,0.003112840466926059 +/- 0.004716645105992457,0.1405642023346303 +/- 0.00765336119173966,0.10559338521400777 +/- 0.006814374180254246
