,bvp_rms,hrv_rms,bvp_std,hrv_sum,hrv_mean,accz_perm_entropy,accz_energy,hrv_iqr_5_95,accy_energy,accy_rms,accz_peaks,bvp_lineintegral,accz_rms,scr_rms,hrv_std,hrv_pct_95,accy_pct_95,bvp_pct_5,accx_svd_entropy,accz_svd_entropy,hrv_energy,hrv_lineintegral,accx_energy,hrv_svd_entropy,scr_iqr_5_95,scr_pct_95,accx_pct_5,accx_rms,bvp_pct_95,accx_lineintegral,accx_std,accy_pct_5,scl_rms,accz_sum,accz_mean,bvp_iqr,hrv_iqr,accx_min,scl_svd_entropy,accx_max,scr_std,accx_iqr,accy_perm_entropy,scl_std,accx_n_below_mean,accx_perm_entropy,accy_peaks,bvp_energy,accz_lineintegral,accz_n_sign_changes,scl_iqr,scr_sum,scr_mean,accz_min,accx_iqr_5_95,bvp_n_sign_changes,bvp_min,hrv_min,accy_svd_entropy,hrv_max,accz_iqr,scl_n_sign_changes,scl_pct_95,accx_ptp,scl_lineintegral,accy_skewness,hrv_n_above_mean,accz_ptp,hrv_peaks,accz_n_above_mean,accx_entropy,accz_max,accy_n_above_mean,accx_pct_95,accy_entropy,accz_iqr_5_95,accz_std,scl_sum,bvp_ptp,scl_mean,scr_entropy,accy_lineintegral,bvp_n_below_mean,bvp_n_above_mean,scr_iqr,bvp_peaks,scl_peaks,hrv_n_sign_changes,scr_pct_5,accy_iqr,bvp_kurtosis,bvp_entropy,scr_min,accz_pct_5,scr_peaks,scl_pct_5,accx_n_sign_changes,accy_ptp,hrv_kurtosis,bvp_mean,bvp_sum,hrv_skewness,scr_n_sign_changes,accy_max,scl_energy,scr_skewness,scr_n_below_mean,scr_n_above_mean,hrv_pct_5,accx_sum,accx_mean,scl_n_above_mean,scl_n_below_mean,accy_iqr_5_95,accz_skewness,accz_entropy,scl_iqr_5_95,hrv_entropy,accy_std,accy_mean,accy_sum,scr_energy,bvp_max,hrv_perm_entropy,scl_kurtosis,hrv_n_below_mean,accy_min,accy_kurtosis,bvp_iqr_5_95,scr_lineintegral,bvp_svd_entropy,accz_pct_95,scl_skewness,scr_kurtosis,accz_n_below_mean,bvp_perm_entropy,scr_perm_entropy,scl_ptp,accy_n_sign_changes,scr_max,scr_ptp,scl_max,accy_n_below_mean,accx_peaks,scl_entropy,scr_svd_entropy,accz_kurtosis,accx_kurtosis,hrv_ptp,scl_perm_entropy,accx_n_above_mean,bvp_skewness,accx_skewness,scl_min
0,0.42667548500881836 +/- 0.008180289835914371,0.4068342151675485 +/- 0.006513197903779576,0.19977954144620808 +/- 0.009416342027411553,0.1877865961199294 +/- 0.00803014040628483,0.1877865961199294 +/- 0.00803014040628483,0.18403880070546733 +/- 0.005411617634062191,0.16507936507936502 +/- 0.0068963720620872,0.13853615520282186 +/- 0.0030214888358045524,0.08046737213403878 +/- 0.004650578286977281,0.07641093474426805 +/- 0.004969079073679836,0.06353615520282184 +/- 0.005596174401140946,0.0627865961199294 +/- 0.004599929931479703,0.060405643738977034 +/- 0.004247476041902045,0.05908289241622572 +/- 0.0037775044075138964,0.057010582010581956 +/- 0.002878145312234145,0.04845679012345675 +/- 0.004819730227343373,0.046296296296296266 +/- 0.004117325407382278,0.04519400352733681 +/- 0.0033186152676690913,0.03941798941798939 +/- 0.003306584349074566,0.036375661375661325 +/- 0.0022676174374997855,0.034347442680776 +/- 0.0044506427062830705,0.03399470899470895 +/- 0.004184997888771543,0.032627865961199265 +/- 0.003346325566315748,0.030864197530864158 +/- 0.0033405109214948436,0.029938271604938217 +/- 0.0017575953640207097,0.026763668430335053 +/- 0.0017861224956374864,0.023721340388007016 +/- 0.003927876093707252,0.022134038800705434 +/- 0.002982633955077208,0.02186948853615517 +/- 0.00448436759615206,0.01869488536155197 +/- 0.0017437142798311517,0.018342151675484964 +/- 0.0024801342346429016,0.018121693121693084 +/- 0.0015830090891548808,0.017680776014109313 +/- 0.0013725204952621964,0.013580246913580219 +/- 0.0014054124735898806,0.013580246913580219 +/- 0.0014054124735898806,0.013271604938271574 +/- 0.0019264596362392901,0.012257495590828883 +/- 0.0018685732010949938,0.012125220458553753 +/- 0.0023927625310785025,0.01194885361552026 +/- 0.001033101808982371,0.011860670194003487 +/- 0.0030955395623400634,0.010670194003527301 +/- 0.0013632826132046112,0.008377425044091691 +/- 0.0019914620442039142,0.008377425044091679 +/- 0.0019816759307093547,0.007539682539682513 +/- 0.0008696244675183331,0.006922398589065215 +/- 0.0011506162566754807,0.006128747795414424 +/- 0.002528650962775958,0.005908289241622522 +/- 0.0007687652457743845,0.004982363315696614 +/- 0.0015152416470405078,0.0047178130511463575 +/- 0.0009670067107346168,0.004629629629629595 +/- 0.0007443537485067726,0.004276895943562587 +/- 0.0005235600567476871,0.004276895943562564 +/- 0.0013809929244590572,0.004276895943562564 +/- 0.0013809929244590572,0.004188712522045834 +/- 0.0013838055402535451,0.004188712522045812 +/- 0.0017882980415055813,0.0038359788359787926 +/- 0.0024073428033013614,0.0037918871252204276 +/- 0.001517164950095709,0.002865961199294509 +/- 0.001904129001912636,0.002645502645502629 +/- 0.0014081763159322152,0.0018077601410934397 +/- 0.0022778820728552923,0.0016754850088183005 +/- 0.0014191778606200325,0.0016754850088182894 +/- 0.0004748822581247208,0.0016754850088182894 +/- 0.0006480131594664288,0.0014991181657847963 +/- 0.0013831029225183644,0.0014991181657847852 +/- 0.0004041072041407139,0.0014550264550264092 +/- 0.0008377425044091447,0.001322751322751292 +/- 0.0014219149467898779,0.0011463844797177769 +/- 0.0008640175459552384,0.0011463844797177769 +/- 0.00035273368606700826,0.0011022927689594009 +/- 0.00045180558932801044,0.0010582010582010249 +/- 0.00118638660027105,0.0010141093474426489 +/- 0.00020205360207035695,0.0009259259259258967 +/- 0.0006061608062110709,0.0005731922398588884 +/- 0.001216324005655537,0.0004850088183421364 +/- 0.0006672286574259735,0.0003968253968253843 +/- 0.0006061608062110709,0.00035273368606697497 +/- 0.001486093434422629,0.00030864197530863227 +/- 0.00020205360207035695,0.00030864197530863227 +/- 0.00028232470182683626,0.00030864197530863227 +/- 0.00020205360207035695,0.00017636684303349304 +/- 0.0007164055030543112,0.00017636684303348193 +/- 0.0008862324180882661,0.0001322751322750948 +/- 0.00116738997309293,0.0001322751322750948 +/- 0.00116738997309293,8.818342151675206e-05 +/- 0.00017636684303350413,4.409171075837603e-05 +/- 0.0001322751322751281,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-1.1102230246251566e-17 +/- 0.0006539857572394783,-1.1102230246251566e-17 +/- 0.0004409171075837826,-4.409171075837603e-05 +/- 0.00013227513227512808,-4.409171075837603e-05 +/- 0.00013227513227512808,-4.409171075839824e-05 +/- 0.0008469741054805423,-0.0001322751322751281 +/- 0.00020205360207035695,-0.00017636684303350413 +/- 0.0002160043864888096,-0.00017636684303350413 +/- 0.0002160043864888096,-0.00017636684303350413 +/- 0.0002160043864888096,-0.00017636684303351524 +/- 0.0004041072041407333,-0.00017636684303355964 +/- 0.0012656702023286987,-0.00022045855379188017 +/- 0.00029577618749996286,-0.0003086419753086433 +/- 0.0002823247018268588,-0.00030864197530865444 +/- 0.0003443672696608133,-0.00030864197530865444 +/- 0.0003443672696608133,-0.00030864197530866555 +/- 0.0006554704033209452,-0.00030864197530867666 +/- 0.000837742504409181,-0.00030864197530867666 +/- 0.000837742504409181,-0.0003527336860670416 +/- 0.0006172839506173089,-0.0003527336860670416 +/- 0.0006172839506173089,-0.0003527336860670527 +/- 0.0006480131594664726,-0.00039682539682541764 +/- 0.0005007855684127487,-0.0003968253968254287 +/- 0.0009548680700047674,-0.0003968253968254287 +/- 0.0008469741054805516,-0.00044091710758381586 +/- 0.0007887364999999506,-0.0004850088183421808 +/- 0.0009947543362150394,-0.0004850088183421919 +/- 0.0013438933557432318,-0.0004850088183421919 +/- 0.0013438933557432318,-0.0005291005291005457 +/- 0.0003843826228872158,-0.0005291005291005457 +/- 0.000899297974178639,-0.0005291005291005568 +/- 0.0004320087729776668,-0.000749559082892437 +/- 0.0005235600567477357,-0.0007495590828924481 +/- 0.0008377425044091943,-0.0007495590828924592 +/- 0.0010255470325937542,-0.0008377425044092223 +/- 0.0005731922398589287,-0.0009700176366843726 +/- 0.00043200877297764413,-0.0010141093474427265 +/- 0.0009466891778476251,-0.0010582010582010914 +/- 0.0009079038925032805,-0.0011022927689594898 +/- 0.0005309345052377665,-0.0011904761904762196 +/- 0.0014496721536837395,-0.0011904761904762528 +/- 0.0003968253968254053,-0.0011904761904762639 +/- 0.0003443672696607764,-0.0012345679012346177 +/- 0.0007585824750478565,-0.001366843033509757 +/- 0.0006061608062110958,-0.0014991181657848852 +/- 0.0007164055030543182,-0.001631393298059991 +/- 0.0014088664293360098,-0.0016754850088183892 +/- 0.0006480131594664499,-0.0017195767195767764 +/- 0.0005731922398588884,-0.0018077601410935063 +/- 0.0015075238974672515,-0.0022045855379189015 +/- 0.0008365813915789333,-0.0022045855379189128 +/- 0.001080021932444048,-0.0022927689594356647 +/- 0.0007837913948249831,-0.0022927689594356647 +/- 0.0003843826228871725,-0.002557319223985921 +/- 0.0005141932887870474,-0.0029100529100529295 +/- 0.00044964898708929667,-0.00317460317460323 +/- 0.0012900122432387882,-0.003218694885361606 +/- 0.0019020859444552993,-0.003527336860670227 +/- 0.001981675930709387,-0.0037477954144621182 +/- 0.0012509930299039853,-0.004982363315696692 +/- 0.0007649625913976011,-0.005379188712522065 +/- 0.0016474022656322142
