,accy_pct_95,accz_perm_entropy,accz_sum,accx_perm_entropy,bvp_pct_5,accx_rms,bvp_iqr,hrv_pct_5,scl_entropy,bvp_perm_entropy,bvp_lineintegral,accx_pct_95,bvp_pct_95,accy_svd_entropy,scl_iqr_5_95,accz_ptp,accy_skewness,accy_std,scl_ptp,hrv_entropy,accy_min,accx_sum,accy_pct_5,scl_kurtosis,hrv_max,hrv_sum,bvp_iqr_5_95,bvp_entropy,scl_n_above_mean,accz_svd_entropy,hrv_min,hrv_std,hrv_ptp,accz_entropy,hrv_rms,hrv_peaks,hrv_skewness,hrv_kurtosis,hrv_lineintegral,hrv_n_sign_changes,hrv_n_below_mean,hrv_n_above_mean,hrv_iqr_5_95,hrv_pct_95,hrv_svd_entropy,hrv_iqr,hrv_perm_entropy,accy_entropy,accy_iqr_5_95,accz_mean,accy_kurtosis,accy_n_below_mean,accy_n_above_mean,accz_std,accz_energy,accz_rms,accz_iqr_5_95,accz_iqr,scr_svd_entropy,accx_mean,scr_perm_entropy,accx_n_below_mean,accx_energy,accx_min,accy_lineintegral,accy_sum,accx_n_sign_changes,accy_max,accx_entropy,accx_iqr_5_95,accx_iqr,accx_lineintegral,accy_ptp,accy_energy,accx_std,accx_kurtosis,accx_ptp,scr_iqr,scr_pct_95,scr_entropy,scr_lineintegral,accy_iqr,accy_peaks,accz_skewness,accz_peaks,accz_kurtosis,accz_min,accz_n_above_mean,accz_n_sign_changes,accz_n_below_mean,bvp_mean,bvp_std,bvp_rms,scl_lineintegral,scl_n_sign_changes,scl_iqr,scl_pct_5,scl_energy,scl_min,scl_max,scl_sum,scl_std,bvp_svd_entropy,scr_n_sign_changes,scr_pct_5,scr_iqr_5_95,scr_ptp,scr_sum,scr_std,scr_max,scr_mean,scl_perm_entropy,scl_pct_95,scr_min,scl_n_below_mean,scr_rms,scr_peaks,scr_kurtosis,scr_skewness,scr_energy,scr_n_below_mean,scr_n_above_mean,bvp_max,scl_mean,scl_skewness,bvp_n_sign_changes,bvp_peaks,bvp_ptp,bvp_sum,bvp_skewness,scl_peaks,accy_mean,accz_pct_5,accz_lineintegral,bvp_n_below_mean,accy_rms,bvp_n_above_mean,accx_n_above_mean,accy_perm_entropy,scl_svd_entropy,accx_skewness,bvp_min,accx_pct_5,bvp_kurtosis,bvp_energy,accy_n_sign_changes,scl_rms,accx_peaks,accz_max,accx_svd_entropy,hrv_energy,accz_pct_95,accx_max,hrv_mean
0,0.10860121633362292 +/- 0.007483876791436321,0.00981754995655948 +/- 0.0008731429731642575,0.0 +/- 0.0,0.00026064291920065987 +/- 0.00028815158908384713,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0033449174630755365 +/- 0.000584431974243011,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.006689834926151217 +/- 0.0008944943649858228,0.0 +/- 0.0,0.0 +/- 0.0,0.011902693310165035 +/- 0.00274879096777696,0.0 +/- 0.0,0.0 +/- 0.0,-0.0034317984361425303 +/- 0.0004933890830408572,0.012814943527367461 +/- 0.0013771387909771906,0.0 +/- 0.0,0.02050390964378799 +/- 0.0023457862728062657,-0.00017376194613383245 +/- 0.0004430077770280479,0.00751520417028666 +/- 0.0014928618833570417,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.005734144222415261 +/- 0.0009477595234262037,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.0060382276281494614 +/- 0.0008997530485320478,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0006950477845351188 +/- 0.00044300777702805223,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.012206776715899181 +/- 0.0019759453371927245,0.00990443092962635 +/- 0.002081520165197388,-0.0044309296264118505 +/- 0.0015395347651319866,0.0 +/- 0.0,-0.002519548218940115 +/- 0.0006081668114683009,-0.001694178974804561 +/- 0.0007384882710686556,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.03192875760208511 +/- 0.0021914853615342075,0.0019113814074717128 +/- 0.0009153478499437745,0.0 +/- 0.0,0.015812337098175467 +/- 0.001662130883554202,0.0 +/- 0.0,0.00907906168549084 +/- 0.002453137776454481,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.005256298870547305 +/- 0.0011235896747504377,0.07771503040834053 +/- 0.004835181791482666,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.02962641181581229 +/- 0.0031192568324963084,0.0 +/- 0.0,-0.000390964378801073 +/- 0.00013032145960035766,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0036055603822762183 +/- 0.0019528902513457108,0.0 +/- 0.0,0.0 +/- 0.0,0.000781928757602035 +/- 0.0009477595234261904,0.000781928757602035 +/- 0.00017376194613381022,0.0 +/- 0.0,0.0 +/- 0.0,-0.005299739357080846 +/- 0.0006950477845351758,0.0 +/- 0.0,0.003735881841876587 +/- 0.0003475238922676205,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.009947871416159904 +/- 0.001172893136403122,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0009991311902692868 +/- 0.0014414126866235395,0.0 +/- 0.0,-0.0001303214596003577 +/- 0.00027815483220822537,-1.1102230246251566e-17 +/- 0.00192319232156201,0.020938314509122445 +/- 0.0030888599191366026,0.0 +/- 0.0,0.0 +/- 0.0,-0.00017376194613384356 +/- 0.0015197963235913164,0.0 +/- 0.0,0.00343179843614243 +/- 0.0008344644966246246,-0.01772371850564729 +/- 0.002676441668244894,0.0 +/- 0.0,0.0 +/- 0.0,0.0025629887054734457 +/- 0.0010720210842096508,-0.01811468288444833 +/- 0.002713205294461737,0.0 +/- 0.0,0.04821894005212855 +/- 0.0024496737063200128,0.0 +/- 0.0,0.0 +/- 0.0,0.004213727193744532 +/- 0.0010289069750066917,0.0 +/- 0.0,0.0 +/- 0.0,0.0010425716768027282 +/- 0.00044300777702804356,-8.688097306693842e-05 +/- 0.0011126193288328078,0.0 +/- 0.0,0.000608166811468247 +/- 0.0005563096644163918,0.005039096437880064 +/- 0.0013900955690703688,0.0 +/- 0.0,0.0 +/- 0.0,0.01320590790616849 +/- 0.0020941738997730676,0.0 +/- 0.0,0.0 +/- 0.0
