,accy_pct_95,accy_mean,accy_max,accy_iqr_5_95,accx_iqr_5_95,bvp_n_above_mean,accy_std,accy_iqr,accy_skewness,accz_max,bvp_kurtosis,accz_rms,bvp_perm_entropy,accz_peaks,accy_rms,scr_iqr_5_95,bvp_iqr_5_95,accx_iqr,accz_n_above_mean,bvp_svd_entropy,scr_energy,scr_sum,hrv_mean,scr_rms,scl_pct_95,accz_svd_entropy,accx_energy,scl_max,accy_sum,accz_energy,accz_mean,bvp_pct_5,accx_n_above_mean,scl_rms,accx_peaks,scr_kurtosis,bvp_iqr,accz_lineintegral,accz_kurtosis,accy_energy,accx_n_below_mean,accy_ptp,scr_mean,accz_ptp,bvp_rms,hrv_energy,hrv_sum,scr_n_above_mean,accx_mean,accx_pct_5,accz_n_below_mean,accx_ptp,scr_skewness,scr_lineintegral,accy_kurtosis,hrv_iqr,bvp_std,bvp_peaks,scl_energy,accy_min,scl_svd_entropy,bvp_pct_95,hrv_min,scl_pct_5,bvp_sum,bvp_max,bvp_mean,scl_sum,scl_n_below_mean,scr_n_below_mean,scr_peaks,scl_kurtosis,accz_entropy,hrv_kurtosis,hrv_pct_5,hrv_n_sign_changes,hrv_n_below_mean,hrv_n_above_mean,scl_skewness,bvp_entropy,scl_peaks,scl_n_sign_changes,scr_min,scl_perm_entropy,accz_skewness,scr_perm_entropy,scl_lineintegral,scr_ptp,scr_svd_entropy,scl_n_above_mean,scr_entropy,scr_pct_5,scr_n_sign_changes,accx_min,scr_std,bvp_min,accy_svd_entropy,accz_iqr,hrv_peaks,accx_std,scl_ptp,accx_entropy,hrv_rms,accx_pct_95,scr_max,scl_iqr_5_95,scl_min,hrv_skewness,hrv_max,hrv_pct_95,bvp_n_sign_changes,bvp_skewness,accx_skewness,scr_pct_95,accz_iqr_5_95,accx_kurtosis,hrv_std,accx_lineintegral,scl_mean,scl_std,scl_iqr,accz_pct_95,bvp_lineintegral,accy_entropy,accz_perm_entropy,accy_n_sign_changes,bvp_energy,scr_iqr,accy_lineintegral,accy_n_below_mean,bvp_n_below_mean,scl_entropy,accy_peaks,accx_perm_entropy,accy_n_above_mean,hrv_perm_entropy,accz_pct_5,accx_n_sign_changes,accz_n_sign_changes,accy_pct_5,accx_svd_entropy,accx_rms,accx_max,accz_sum,hrv_iqr_5_95,hrv_entropy,accx_sum,bvp_ptp,accz_min,hrv_svd_entropy,accz_std,hrv_lineintegral,hrv_ptp,accy_perm_entropy
0,0.0018041237113401998 +/- 0.0028994049880904033,0.011683848797250818 +/- 0.001616399288851092,-0.0020618556701030855 +/- 0.0019759450171821236,0.0001718213058419238 +/- 0.0009832923661735014,-0.0006013745704467333 +/- 0.0005826743971757083,-0.003092783505154628 +/- 0.0012857929164171572,0.0060567010309278135 +/- 0.0013092569290488075,-0.0010309278350515427 +/- 0.0011068813339110892,0.00042955326460480947 +/- 0.00042955326460480947,0.003092783505154628 +/- 0.0011332393434942331,-0.00012886597938144284 +/- 0.0005100662408521424,-0.0004725085910652904 +/- 0.0009879725085910618,0.0034364261168384758 +/- 0.001069579003263633,0.0030068728522336663 +/- 0.0005763061797679851,0.001632302405498276 +/- 0.0014855340606349245,0.0005584192439862523 +/- 0.0005779048130186281,0.0009879725085910618 +/- 0.000816151202749138,0.0 +/- 0.00019210205992266168,0.0001718213058419238 +/- 0.00021043726312570184,0.002577319587628857 +/- 0.0008373534660488771,-0.0012027491408934665 +/- 0.0005365118555325065,8.59106529209619e-05 +/- 0.0003214482291042893,-0.005756013745704447 +/- 0.0008195353964063078,0.0003436426116838476 +/- 0.0005698668024665616,-0.0007302405498281761 +/- 0.000666845992107387,0.0014175257731958713 +/- 0.0009020618556700999,-0.007989690721649456 +/- 0.0016658693668097292,-0.0007302405498281761 +/- 0.000608996859053169,0.012199312714776589 +/- 0.0016878765209955699,-0.004381443298969057 +/- 0.0014090394730976517,4.295532646048095e-05 +/- 0.0018768086146867182,0.0005584192439862523 +/- 0.0004725085910652904,0.00012886597938144284 +/- 0.00047250859106529047,-0.0004725085910652904 +/- 0.0008472114657781765,-0.0013316151202749094 +/- 0.0008024717221765179,-4.295532646048095e-05 +/- 0.00012886597938144284,0.0018470790378006807 +/- 0.0007696079410295899,0.0021477663230240474 +/- 0.0010866933540097485,0.0006013745704467333 +/- 0.0005154639175257714,-0.0011597938144329856 +/- 0.001215719218048527,0.0009879725085910618 +/- 0.0002750482919859461,0.0015034364261168331 +/- 0.0012035159558523927,0.0007302405498281761 +/- 0.00033549182456643585,0.0012886597938144284 +/- 0.0007920570839598673,-0.0010738831615120237 +/- 0.0011077145153116478,-0.012199312714776622 +/- 0.000983292366173544,0.00012886597938144284 +/- 0.000666845992107387,-0.0001718213058419238 +/- 0.00021043726312570184,-0.002405498281786933 +/- 0.000697941443697245,-0.0028350515463917425 +/- 0.0015150508667137745,0.0001718213058419238 +/- 0.0003436426116838476,0.001546391752577314 +/- 0.0007967026198879442,-4.295532646048095e-05 +/- 0.00012886597938144284,0.0003436426116838476 +/- 0.0005009408844368797,8.59106529209619e-05 +/- 0.0004626430246679111,0.0008591065292096189 +/- 0.0006926338271734126,-0.0005154639175257714 +/- 0.000810479478699018,-4.295532646048095e-05 +/- 0.0008251448759578384,-0.002448453608247414 +/- 0.0006939645370018666,0.0009450171821305808 +/- 0.0008761201913389633,-0.0015034364261168331 +/- 0.0005517711588773662,-0.0018041237113401998 +/- 0.0008548002036998423,0.0005154639175257714 +/- 0.00073903138033012,0.0008591065292096189 +/- 0.0011526123595359701,4.295532646048095e-05 +/- 0.00012886597938144284,0.0010738831615120237 +/- 0.0008855467408972607,8.59106529209619e-05 +/- 0.00017182130584192382,0.0011168384879725046 +/- 0.0009450171821305808,0.0 +/- 0.0,0.00012886597938144284 +/- 0.00019684603500669346,0.0 +/- 0.0,4.295532646048095e-05 +/- 0.00012886597938144284,0.0005584192439862523 +/- 0.0009222899722329816,0.00021477663230240474 +/- 0.0003960285419799336,-0.0012457044673539475 +/- 0.0007791390527155064,0.0 +/- 0.0,-0.0001718213058419238 +/- 0.00021043726312570184,0.00030068728522336663 +/- 0.0002750482919859461,8.59106529209619e-05 +/- 0.00017182130584192382,0.0 +/- 0.0,0.0 +/- 0.0,-0.000773195876288657 +/- 0.0001718213058419238,0.0 +/- 0.0,0.0 +/- 0.0,4.295532646048095e-05 +/- 0.00030068728522336663,0.0 +/- 0.0,-0.0012886597938144284 +/- 0.0005082542768985907,0.0007302405498281761 +/- 0.0005100662408521424,4.295532646048095e-05 +/- 0.00012886597938144284,-0.00042955326460480947 +/- 0.0,0.0 +/- 0.0,-4.295532646048095e-05 +/- 0.00012886597938144284,0.0 +/- 0.0,-0.0020189003436426045 +/- 0.0011534125070530503,-0.00030068728522336663 +/- 0.00019684603500669346,-0.0018041237113401998 +/- 0.0008104794786990182,0.0015034364261168331 +/- 0.0010565613295746392,0.0009879725085910618 +/- 0.0009020618556701,0.0 +/- 0.0,0.0009020618556700999 +/- 0.0005243365814318582,-0.0005154639175257714 +/- 0.0005365118555325065,-4.295532646048095e-05 +/- 0.0003568137398160673,-0.0015034364261168331 +/- 0.0011077145153116478,0.0011597938144329856 +/- 0.0007696079410295899,0.00012886597938144284 +/- 0.00033549182456643585,0.0012027491408934665 +/- 0.0005698668024665614,-0.0007302405498281761 +/- 0.0006089968590531691,0.00021477663230240474 +/- 0.0005172506262367806,-0.01494845360824747 +/- 0.0016502897519157023,-0.012285223367697596 +/- 0.0015630073366547,-0.0008591065292096189 +/- 0.0005433466770048743,-0.0009879725085910618 +/- 0.0005450419905691355,-8.59106529209619e-05 +/- 0.00017182130584192382,0.0005584192439862523 +/- 0.00033549182456643585,0.0003436426116838476 +/- 0.0011168384879725046,-0.0003436426116838476 +/- 0.00032144822910428936,-0.0003436426116838476 +/- 0.0006313117893771055,0.0011168384879725046 +/- 0.0008195353964063078,-0.0026632302405498187 +/- 0.0011653487943514165,0.0011597938144329856 +/- 0.000666845992107387,0.0010309278350515427 +/- 0.0007238960286233959,-0.0021477663230240474 +/- 0.001052186315628509,0.00227663230240549 +/- 0.0009222899722329816,0.0002577319587628857 +/- 0.0003936920700133869,-0.011469072164948435 +/- 0.0021481958333419517,0.0019759450171821236 +/- 0.001055687777271861,0.0015034364261168331 +/- 0.0006992620530970639,-0.0001718213058419238 +/- 0.00043806009566948166,0.003393470790377995 +/- 0.001443324537492387,0.0012886597938144284 +/- 0.0005082542768985906,-0.0037800687285223233 +/- 0.00101287166001302,0.0005154639175257714 +/- 0.0004208745262514037,0.001632302405498276 +/- 0.0010128716600130202,-0.00588487972508589 +/- 0.0020783454301379557,0.0028780068728522235 +/- 0.0007696079410295899,0.0 +/- 0.0,0.002448453608247414 +/- 0.0015846964558158636,0.0019329896907216426 +/- 0.0008428443672830118,0.0009020618556700999 +/- 0.0012950870645774299,0.003393470790377995 +/- 0.0013644656507103554,0.0012886597938144284 +/- 0.0007440080788526079,-0.0006872852233676952 +/- 0.000697941443697245,-0.001589347079037795 +/- 0.0007932210185833043,-0.0013316151202749094 +/- 0.0021083146377676946,0.0005154639175257714 +/- 0.0002577319587628857,0.0008591065292096189 +/- 0.0006074800525657603,0.001589347079037795 +/- 0.0012604296177939139,-8.59106529209619e-05 +/- 0.0010832921145118941,0.0053264604810996374 +/- 0.0017731758969544863,0.0028350515463917425 +/- 0.0005500965839718922,-0.0012457044673539475 +/- 0.0010064754736993076,0.002405498281786933 +/- 0.0006428964582085786,-0.0006013745704467333 +/- 0.0005500965839718922,-0.0045103092783504994 +/- 0.0015753540224134179
