,bvp_rms,hrv_rms,bvp_std,hrv_sum,hrv_mean,accz_perm_entropy,accz_energy,hrv_iqr_5_95,accy_energy,accy_rms,accz_peaks,bvp_lineintegral,accz_rms,scr_rms,hrv_std,hrv_pct_95,accy_pct_95,bvp_pct_5,accx_svd_entropy,accz_svd_entropy,hrv_energy,hrv_lineintegral,accx_energy,hrv_svd_entropy,scr_iqr_5_95,scr_pct_95,accx_pct_5,accx_rms,bvp_pct_95,accx_lineintegral,accx_std,accy_pct_5,scl_rms,accz_sum,accz_mean,bvp_iqr,hrv_iqr,accx_min,scl_svd_entropy,accx_max,scr_std,accx_iqr,accy_perm_entropy,scl_std,accx_n_below_mean,accx_perm_entropy,accy_peaks,bvp_energy,accz_lineintegral,accz_n_sign_changes,scl_iqr,scr_sum,scr_mean,accz_min,accx_iqr_5_95,bvp_n_sign_changes,bvp_min,hrv_min,accy_svd_entropy,hrv_max,accz_iqr,scl_n_sign_changes,scl_pct_95,accx_ptp,scl_lineintegral,accy_skewness,hrv_n_above_mean,accz_ptp,hrv_peaks,accz_n_above_mean,accz_max,accx_entropy,accy_n_above_mean,accx_pct_95,accy_entropy,accz_iqr_5_95,accz_std,scl_sum,scl_mean,bvp_ptp,scr_entropy,accy_lineintegral,bvp_n_below_mean,bvp_n_above_mean,scr_iqr,bvp_peaks,scl_peaks,hrv_n_sign_changes,scr_pct_5,accy_iqr,bvp_kurtosis,bvp_entropy,scr_min,accz_pct_5,scr_peaks,scl_pct_5,accx_n_sign_changes,accy_ptp,hrv_kurtosis,bvp_mean,bvp_sum,hrv_skewness,scr_n_sign_changes,accy_max,scl_energy,scr_skewness,scr_n_below_mean,scr_n_above_mean,hrv_pct_5,accx_sum,accx_mean,scl_n_above_mean,scl_n_below_mean,accy_iqr_5_95,accz_skewness,accz_entropy,scl_iqr_5_95,hrv_entropy,accy_std,accy_mean,accy_sum,scr_energy,bvp_max,hrv_perm_entropy,scl_kurtosis,hrv_n_below_mean,accy_min,accy_kurtosis,bvp_iqr_5_95,scr_lineintegral,bvp_svd_entropy,accz_pct_95,scl_skewness,scr_kurtosis,accz_n_below_mean,bvp_perm_entropy,scr_perm_entropy,scl_ptp,accy_n_sign_changes,scr_max,scr_ptp,scl_max,accy_n_below_mean,accx_peaks,scl_entropy,scr_svd_entropy,accz_kurtosis,accx_kurtosis,hrv_ptp,scl_perm_entropy,accx_n_above_mean,bvp_skewness,accx_skewness,scl_min
0,0.5119830827067668 +/- 0.005911534598406567,0.4552631578947368 +/- 0.006688137922803461,0.25065789473684214 +/- 0.005497116096199148,0.25728383458646614 +/- 0.006447567074253889,0.25728383458646614 +/- 0.006447567074253889,0.2922462406015037 +/- 0.004935105540022826,0.005310150375939837 +/- 0.0018802865623818222,0.04234022556390976 +/- 0.004673094514452138,0.01790413533834585 +/- 0.0026703144069878415,0.12020676691729322 +/- 0.005426766929794031,0.08228383458646614 +/- 0.00506320815285532,0.0020206766917293174 +/- 0.0019266917293233046,0.04473684210526315 +/- 0.0049634383182371716,0.01607142857142856 +/- 0.002528876700577752,0.12495300751879698 +/- 0.008939570787117119,0.030451127819548875 +/- 0.002606282824034208,0.04652255639097741 +/- 0.0052412945464656675,0.011372180451127811 +/- 0.0021307864753298314,0.04619360902255639 +/- 0.005496513485403528,0.01987781954887218 +/- 0.003283089938855002,0.03331766917293233 +/- 0.002719480506810178,0.10906954887218046 +/- 0.008248351832926933,0.0015507518796992303 +/- 0.002143702016533281,0.013909774436090228 +/- 0.0007340460221716702,0.000610902255639123 +/- 0.0003670230110858302,0.000563909774436111 +/- 0.00040967095334028486,0.00333646616541351 +/- 0.0017513764242090392,0.01405075187969923 +/- 0.004616039639289861,0.0018327067669172692 +/- 0.0013199785625176714,0.018984962406015028 +/- 0.0054446422398346786,0.002490601503759393 +/- 0.0024149746536709722,0.011936090225563889 +/- 0.0025841592264788426,0.002866541353383445 +/- 0.0019312709199280646,0.0037124060150375724 +/- 0.0017639402611958192,0.0037124060150375724 +/- 0.0017639402611958192,0.07222744360902253 +/- 0.002633675990451529,0.009163533834586467 +/- 0.0011365964870721835,0.0010338345864661757 +/- 0.0009112180183113336,0.012218045112781939 +/- 0.003131265272360462,-0.000610902255639112 +/- 0.003002006814602341,-0.0010338345864661536 +/- 0.0012218045112781931,0.002255639097744344 +/- 0.0014830576915469146,0.11160714285714288 +/- 0.008911861094126406,4.699248120301203e-05 +/- 0.00014097744360903606,-0.0007048872180451249 +/- 0.000639166847214987,-0.002208646616541332 +/- 0.0012441919450069466,0.04144736842105262 +/- 0.004154518064906094,0.0006109022556391008 +/- 0.00047226859121808255,-0.00046992481203006475 +/- 0.0006970111360052309,0.012124060150375949 +/- 0.002109957172992822,0.000187969924812037 +/- 0.000375939849624074,-0.0007518796992481258 +/- 0.0007919313696594396,-0.0007518796992481258 +/- 0.0007919313696594396,-0.006766917293233088 +/- 0.002165736583045666,-0.0020206766917293174 +/- 0.0007295194876062125,0.032941729323308265 +/- 0.0033523133133480845,-0.004323308270676696 +/- 0.0012574330977687662,0.04539473684210525 +/- 0.004816213524556017,0.00601503759398494 +/- 0.002013560647145555,0.0012218045112781684 +/- 0.0024436090225563836,0.003759398496240585 +/- 0.001151076006946984,0.010244360902255622 +/- 0.0025288767005777766,-0.0001409774436090361 +/- 0.00021534660220659207,-0.004746240601503748 +/- 0.0013692483349937417,4.699248120301203e-05 +/- 0.0003289473684210842,-0.00028195488721804995 +/- 0.001332466811913321,-0.00028195488721804995 +/- 0.0006374370284892143,-0.003571428571428592 +/- 0.0007340460221716732,-0.0007518796992481036 +/- 0.0008193419066805787,0.0003289473684210398 +/- 0.00136278195488721,0.004464285714285698 +/- 0.002462065206283786,0.013580827067669176 +/- 0.0011785654327053005,-0.0005169172932330768 +/- 0.0012512713304223813,-0.0007518796992481258 +/- 0.0007033190576642724,0.0074718045112782015 +/- 0.0021682842095976157,0.0041823308270676485 +/- 0.001447643026386239,0.01724624060150375 +/- 0.0033693969492938473,-0.0001409774436090361 +/- 0.00021534660220659207,-0.0001409774436090361 +/- 0.00021534660220659207,-0.0006109022556391008 +/- 0.0006322191751444318,-0.0007988721804511378 +/- 0.0004229323308270613,-0.0026785714285714303 +/- 0.003060289502850532,0.0010808270676691434 +/- 0.001915195852661163,0.0010808270676691434 +/- 0.001915195852661163,-9.398496240602406e-05 +/- 0.00018796992481204808,-0.0007988721804511268 +/- 0.0031596983973710834,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.0023026315789473673 +/- 0.0009026960861042433,0.0007988721804511378 +/- 0.0010089713606007463,0.0 +/- 0.0,0.0 +/- 0.0,0.0045112781954886995 +/- 0.0015894299365871894,0.0 +/- 0.0,-0.0008928571428571507 +/- 0.00032894736842104135,-0.000516917293233099 +/- 0.0005337319873872294,-0.005216165413533857 +/- 0.000770733997502674,-0.00023496240601503793 +/- 0.0004332492696096336,-0.000328947368421062 +/- 0.0004229323308270762,-0.000328947368421062 +/- 0.0004229323308270762,-0.0003289473684210509 +/- 0.0004722685912180892,-0.00023496240601504902 +/- 0.000378865495690737,-0.0017387218045112895 +/- 0.0012081729447539742,0.0 +/- 0.0,0.00014097744360902498 +/- 0.00042293233082708724,-0.0006109022556390897 +/- 0.001501555010213369,-0.0006109022556390897 +/- 0.001501555010213369,0.0018796992481203035 +/- 0.0012254139859403544,-0.00028195488721806107 +/- 0.00037593984962407676,-0.00028195488721806107 +/- 0.00037593984962407676,-0.00028195488721804995 +/- 0.0007635374440447462,-0.00028195488721804995 +/- 0.0007635374440447462,-0.008129699248120325 +/- 0.0017714357918205694,0.0 +/- 0.0,0.0005639097744360999 +/- 0.0003516595288321236,-0.00023496240601503793 +/- 0.0004332492696096336,0.0008458646616541609 +/- 0.0005869359021050978,0.01672932330827067 +/- 0.0024163458895079828,-0.0008458646616541276 +/- 0.0010252548979920973,-0.0008458646616541276 +/- 0.0010252548979920973,0.0 +/- 0.0,0.000516917293233099 +/- 0.0010601987004397015,-0.00014097744360902498 +/- 0.0008419395144346254,-0.00046992481203007587 +/- 0.0004203135296052143,-4.699248120300092e-05 +/- 0.0011209455302515529,-0.00596804511278195 +/- 0.001244191945006954,0.0 +/- 0.0008916196410249226,0.0017857142857142794 +/- 0.0006906456041681708,-0.0009868421052631638 +/- 0.0008260524356788999,0.0015507518796992414 +/- 0.0018566490850693924,0.0006109022556391008 +/- 0.0012618159381670541,0.0 +/- 0.0009398496240601462,0.0011748120300751675 +/- 0.0008977900927886586,0.0015037593984962405 +/- 0.001108066364901476,-0.0015977443609022535 +/- 0.002275135044531986,-0.0001409774436090361 +/- 0.0014415283505806366,-4.699248120301203e-05 +/- 0.00014097744360903606,0.021381578947368418 +/- 0.002488827570839346,-0.00028195488721806107 +/- 0.00031171285623641626,-0.00028195488721806107 +/- 0.00031171285623641626,-0.002255639097744344 +/- 0.0009812318147472243,-0.0008928571428571397 +/- 0.0011404756672473357,0.00014097744360901386 +/- 0.0008677718661945288,0.0019266917293233043 +/- 0.001919802463892427,0.0010808270676691766 +/- 0.0014867755657477807,-0.003947368421052633 +/- 0.0011356246215784478,-0.0040883458646616576 +/- 0.0015733711506375392,0.030028195488721786 +/- 0.004163279239996773,0.0009868421052631527 +/- 0.000390348865738614,0.0 +/- 0.0,-0.0060150375939849845 +/- 0.002280951334494665,0.0007518796992481036 +/- 0.001281783994077606,-0.0022086466165413543 +/- 0.0008152890776737439
