,accy_pct_95,accy_sum,accy_max,accy_mean,accy_energy,accx_iqr,accz_pct_95,accx_iqr_5_95,accz_sum,accz_svd_entropy,accx_kurtosis,accz_energy,accx_svd_entropy,accz_ptp,bvp_rms,accx_pct_5,accz_min,accy_std,accz_iqr,bvp_perm_entropy,bvp_energy,accz_rms,bvp_peaks,accz_mean,scl_pct_5,bvp_n_sign_changes,accy_rms,accx_entropy,accy_peaks,scl_std,bvp_skewness,accx_energy,accz_max,scl_svd_entropy,accy_iqr_5_95,bvp_iqr,hrv_lineintegral,accy_n_above_mean,accx_rms,scl_mean,hrv_pct_95,scl_rms,accx_n_sign_changes,hrv_mean,bvp_svd_entropy,bvp_min,accx_min,accz_lineintegral,scr_pct_95,hrv_ptp,accx_perm_entropy,accx_sum,hrv_energy,scl_pct_95,scr_std,scl_sum,accx_max,bvp_max,accy_svd_entropy,scl_skewness,bvp_kurtosis,accx_mean,accz_peaks,accy_kurtosis,hrv_peaks,accx_n_below_mean,accy_skewness,accz_iqr_5_95,accy_perm_entropy,accy_n_sign_changes,accx_ptp,scr_iqr,scr_lineintegral,scl_ptp,hrv_n_above_mean,hrv_sum,scr_n_below_mean,accy_n_below_mean,bvp_sum,scl_n_above_mean,hrv_skewness,hrv_kurtosis,bvp_ptp,hrv_perm_entropy,hrv_n_below_mean,hrv_n_sign_changes,accz_entropy,hrv_rms,hrv_iqr,scl_energy,bvp_pct_5,bvp_mean,scl_n_sign_changes,scl_n_below_mean,accz_skewness,scl_kurtosis,scl_min,bvp_entropy,scr_entropy,scr_n_above_mean,scl_peaks,bvp_iqr_5_95,scl_iqr,scr_mean,accx_std,accx_peaks,accy_entropy,scr_perm_entropy,accz_n_above_mean,accz_kurtosis,scr_n_sign_changes,scr_pct_5,scr_ptp,scr_peaks,scr_min,scl_perm_entropy,scr_kurtosis,scr_skewness,accx_n_above_mean,scr_svd_entropy,bvp_pct_95,bvp_n_below_mean,hrv_entropy,hrv_min,accx_lineintegral,hrv_iqr_5_95,hrv_pct_5,scl_lineintegral,hrv_svd_entropy,scl_max,accy_iqr,scr_iqr_5_95,scr_energy,accx_skewness,scr_max,scr_rms,accy_pct_5,bvp_n_above_mean,scl_iqr_5_95,scl_entropy,bvp_lineintegral,scr_sum,accy_min,accx_pct_95,accz_n_sign_changes,accz_n_below_mean,bvp_std,accz_std,accz_perm_entropy,hrv_max,accy_ptp,accy_lineintegral,hrv_std,accz_pct_5
0,0.006172839506172811 +/- 0.0008353093601680974,0.0037037037037036535 +/- 0.0007627276656947209,0.0024691358024691358 +/- 0.0008889149858586884,0.0014048531289910348 +/- 0.0008939974457215752,0.0005534269902085831 +/- 0.0005401693290953362,0.0012345679012345401 +/- 0.0005196490257868887,-0.002554278416347422 +/- 0.0007373566656317142,0.0005108556832694622 +/- 0.0006256678781055274,0.0005959982971477263 +/- 0.000855672679533495,0.0009791400595998145 +/- 0.0006608844059710634,8.514261387824185e-05 +/- 0.00017028522775648368,-0.0003831417624521327 +/- 0.0007483352844294242,0.0007237122179650557 +/- 0.0004682843763303302,0.002128565346956157 +/- 0.0004257130693912093,-0.002383993188590894 +/- 0.0004740540113094957,-0.002341421881651795 +/- 0.0006095283551841832,0.002894848871860345 +/- 0.0007324244586668747,-1.1102230246251566e-17 +/- 0.000466345302260675,0.0018731375053214095 +/- 0.000510855683269477,-0.003703703703703731 +/- 0.0007136251432200852,-0.004938271604938316 +/- 0.00043414384960349894,0.0005108556832694511 +/- 0.00037112804968415986,0.0005108556832694511 +/- 0.0003185744901467651,-0.000936568752660727 +/- 0.0008254882686107027,-0.0026819923371647625 +/- 0.0005401693290953572,0.0 +/- 0.0002692445857955064,0.0011494252873563092 +/- 0.000893997445721588,0.0009365687526606715 +/- 0.0004964624857254428,0.0 +/- 0.0,0.00025542784163473664 +/- 0.000577465302948085,0.0010217113665389244 +/- 0.0003901724729634796,-0.00042571306939125363 +/- 0.0005037104966453703,0.0001702852277564726 +/- 0.0005774653029480769,-0.0028522775649212793 +/- 0.00027258936728112695,-0.0009365687526607491 +/- 0.0006811409110259722,-0.0014048531289911014 +/- 0.0004682843763303301,0.000553426990208572 +/- 0.0004682843763303302,-8.514261387825295e-05 +/- 0.0006256678781055349,-0.001660280970625827 +/- 0.0009604524625524377,-0.0005959982971477373 +/- 0.00043414384960349894,-0.003065134099616884 +/- 0.0004585070078445993,-0.004299702000851435 +/- 0.00035362383409611164,0.00025542784163472553 +/- 0.00039017247296344086,-0.004512558535547084 +/- 0.0008556726795334995,-8.514261387825295e-05 +/- 0.00041711191873702457,-0.0018305661983823106 +/- 0.0003831417624520883,0.0005108556832694511 +/- 0.0005647722078084693,0.0023414218816517505 +/- 0.0007907269315030345,-0.0005959982971477373 +/- 0.00043414384960349894,-0.00025542784163473664 +/- 0.00028238610390425806,0.0011068539804171772 +/- 0.0008122087708956557,0.0014048531289910238 +/- 0.0007385845710045777,-0.002298850574712663 +/- 0.0005451787345621932,-0.003107705406556005 +/- 0.0006608844059710641,0.0006811409110259348 +/- 0.00020855595936850206,-0.00319284802043428 +/- 0.00043622608624775336,0.002171136653895278 +/- 0.00044445749292933303,-0.0011068539804172327 +/- 0.0004341438496034858,-0.001702852277564948 +/- 0.0004257130693912093,0.0 +/- 0.0,0.00042571306939120923 +/- 0.0,4.257130693910982e-05 +/- 0.0005534269902085899,0.0 +/- 0.0,0.00025542784163472553 +/- 0.00034057045551296735,0.0 +/- 0.0,0.0 +/- 0.0,0.0016177096636866618 +/- 0.0008254882686107048,0.0001702852277564726 +/- 0.0005108556832694733,-0.001064282673478112 +/- 0.001146267519611453,0.0011919965942954192 +/- 0.0009287962634853715,0.00025542784163472553 +/- 0.000434143849603451,-0.002256279267773531 +/- 0.00033249253622421606,-0.0014048531289911014 +/- 0.0004682843763303302,0.0003831417624520883 +/- 0.0003536238340961117,0.0 +/- 0.0,-0.0005534269902086164 +/- 0.0003831417624521352,0.0 +/- 0.0,0.00012771392081736276 +/- 0.00019508623648172046,-4.2571306939120926e-05 +/- 0.00022925350392227485,4.2571306939120926e-05 +/- 0.00012771392081736276,0.0 +/- 0.0,0.0007237122179650557 +/- 0.0005055062616874129,0.0009791400595997811 +/- 0.0002725893672810784,0.0 +/- 0.0,-0.00012771392081736276 +/- 0.00019508623648172043,0.0 +/- 0.0,0.00021285653469560462 +/- 0.00028557700862064865,-0.0035334184759472477 +/- 0.0007136251432200891,8.514261387823074e-05 +/- 0.00041711191873702907,-0.005619412515964284 +/- 0.00045850700784457246,-0.001787994891443201 +/- 0.0005647722078084927,0.00021285653469560462 +/- 0.00021285653469560464,-0.00012771392081736276 +/- 0.00019508623648172043,0.0 +/- 0.0,0.0003831417624520883 +/- 0.00040161690643065713,4.2571306939120926e-05 +/- 0.00012771392081736276,-0.006768837803320582 +/- 0.0006442207726871661,0.0 +/- 0.0,0.0 +/- 0.0,0.0009365687526606603 +/- 0.00025542784163472553,0.0 +/- 0.0,0.0038314176245210496 +/- 0.0007849761138606213,8.514261387824185e-05 +/- 0.00017028522775648368,-0.0016177096636867173 +/- 0.0006256678781055303,0.0024265644955300037 +/- 0.0004682843763303302,0.002171136653895256 +/- 0.0006154462449893998,0.0 +/- 0.0,0.0 +/- 0.0,-0.00025542784163473664 +/- 0.0003405704555129868,0.0 +/- 0.0,0.0 +/- 0.0,0.0001702852277564837 +/- 0.00020855595936850206,-0.00025542784163475887 +/- 0.0005774653029480916,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0008514261387824185 +/- 0.0003807693448275316,0.00042571306939120923 +/- 0.0002692445857955064,-0.0032779906343125 +/- 0.0007136251432201076,0.0026394210302256083 +/- 0.0007072476681922234,0.00025542784163472553 +/- 0.00028238610390423464,-0.0012771392081737166 +/- 0.0006314345242312174,0.0030651340996168176 +/- 0.00045850700784454986,-0.0005959982971477484 +/- 0.00039017247296348933,-0.0011919965942954968 +/- 0.0003711280496841599,-0.0004257130693912425 +/- 0.0006020491964125737,-0.00012771392081737388 +/- 0.0002725893672811079,-0.0052788420604512835 +/- 0.0007422560993683619,0.0037037037037036757 +/- 0.000852489757109445,0.0017879948914431344 +/- 0.0012599956225584148,0.0010217113665389355 +/- 0.0005108556832694955,0.0013622818220519251 +/- 0.0004964624857254637,0.0008088548318432975 +/- 0.00044445749292933303,-0.00038314176245209943 +/- 0.00022925350392229756,-0.0003831417624521327 +/- 0.0006442207726871821,0.002937420178799477 +/- 0.0007483352844294166,0.0024691358024691024 +/- 0.0008254882686106901,-0.003065134099616895 +/- 0.0004171119187370449,-0.0018305661983823106 +/- 0.0004682843763303302,-0.00025542784163472553 +/- 0.00020855595936850206,0.002681992337164729 +/- 0.000873490188534826,-0.0006811409110260014 +/- 0.0005451787345622036,-0.00042571306939122034 +/- 0.00046634530226068513,0.0 +/- 0.0,0.00034057045551297847 +/- 0.0007803449459269132,-0.0014474244359302224 +/- 0.00028238610390423464,-0.000851426138782474 +/- 0.0007615386896551065,-0.0020859940400170473 +/- 0.0008609514012838168,-2.2204460492503132e-17 +/- 0.0006595118512060341,0.0015325670498083977 +/- 0.0006917018650179658,-0.0011919965942954968 +/- 0.0003185744901467651,0.0012771392081736721 +/- 0.0012190567103683623
