,accy_pct_95,accz_perm_entropy,accz_sum,accx_perm_entropy,bvp_pct_5,accx_rms,bvp_iqr,hrv_pct_5,scl_entropy,bvp_perm_entropy,bvp_lineintegral,accx_pct_95,bvp_pct_95,accy_svd_entropy,scl_iqr_5_95,accz_ptp,accy_skewness,accy_std,scl_ptp,hrv_entropy,accy_min,accx_sum,accy_pct_5,scl_kurtosis,hrv_max,hrv_sum,bvp_iqr_5_95,bvp_entropy,scl_n_above_mean,accz_svd_entropy,hrv_min,hrv_std,hrv_ptp,accz_entropy,hrv_rms,hrv_peaks,hrv_skewness,hrv_kurtosis,hrv_lineintegral,hrv_n_sign_changes,hrv_n_below_mean,hrv_n_above_mean,hrv_iqr_5_95,hrv_pct_95,hrv_svd_entropy,hrv_iqr,hrv_perm_entropy,accy_entropy,accy_iqr_5_95,accz_mean,accy_kurtosis,accy_n_below_mean,accy_n_above_mean,accz_std,accz_energy,accz_rms,accz_iqr_5_95,accz_iqr,scr_svd_entropy,accx_mean,scr_perm_entropy,accx_n_below_mean,accx_energy,accx_min,accy_lineintegral,accy_sum,accx_n_sign_changes,accy_max,accx_entropy,accx_iqr_5_95,accx_iqr,accx_lineintegral,accy_ptp,accy_energy,accx_std,accx_kurtosis,accx_ptp,scr_iqr,scr_pct_95,scr_entropy,scr_lineintegral,accy_iqr,accy_peaks,accz_skewness,accz_peaks,accz_kurtosis,accz_min,accz_n_above_mean,accz_n_sign_changes,accz_n_below_mean,bvp_mean,bvp_std,bvp_rms,scl_lineintegral,scl_n_sign_changes,scl_iqr,scl_pct_5,scl_energy,scl_min,scl_max,scl_sum,scl_std,bvp_svd_entropy,scr_n_sign_changes,scr_pct_5,scr_iqr_5_95,scr_ptp,scr_sum,scr_std,scr_max,scr_mean,scl_perm_entropy,scl_pct_95,scr_min,scl_n_below_mean,scr_rms,scr_peaks,scr_kurtosis,scr_skewness,scr_energy,scr_n_below_mean,scr_n_above_mean,bvp_max,scl_mean,scl_skewness,bvp_n_sign_changes,bvp_peaks,bvp_ptp,bvp_sum,bvp_skewness,scl_peaks,accy_mean,accz_pct_5,accz_lineintegral,bvp_n_below_mean,accy_rms,bvp_n_above_mean,accx_n_above_mean,accy_perm_entropy,scl_svd_entropy,accx_skewness,bvp_min,accx_pct_5,bvp_kurtosis,bvp_energy,accy_n_sign_changes,scl_rms,accx_peaks,accz_max,accx_svd_entropy,hrv_energy,accz_pct_95,accx_max,hrv_mean
0,0.15753012048192777 +/- 0.007237234988321649,0.04302925989672981 +/- 0.0031325774050260423,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.0021084337349397075 +/- 0.0006789902684190719,0.008089500860585252 +/- 0.0019320089776801574,0.0 +/- 0.0,-0.0009036144578312921 +/- 0.0010264079554110478,0.0 +/- 0.0,0.0 +/- 0.0,0.0027108433734939984 +/- 0.0004733218588640509,0.015103270223752196 +/- 0.0021809511011143296,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.000860585197934638 +/- 0.0006382270642939783,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.002624784853700546 +/- 0.0004887184462822991,0.0 +/- 0.0,0.01746987951807233 +/- 0.0024583230390852907,0.002969018932874379 +/- 0.0011129532836813766,-0.00012908777969016237 +/- 0.00019718484057465075,0.0043029259896730345 +/- 0.001138447207859128,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.00047332185886405086 +/- 0.0004059372259921286,0.011746987951807264 +/- 0.0017109204261679149,-0.007487091222030928 +/- 0.0020200851281076534,0.001161790017211739 +/- 0.0018760954695861993,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.0016351118760756789 +/- 0.0006024096385542117,0.0 +/- 0.0,-0.0011617900172116503 +/- 0.0003872633390705871,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.002969018932874301 +/- 0.0010082077894888045,-0.0030981067125644855 +/- 0.0006323983845395614,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.0014199655765920304 +/- 0.0005788994856744344,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.001592082616178947 +/- 0.0011713130455091579,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.001290877796901846 +/- 0.0005442818692200577,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.00447504302925984 +/- 0.0010748705677105807,0.0005163511187607827 +/- 0.0003751203910104034,0.0 +/- 0.0,0.0 +/- 0.0,0.006368330464716054 +/- 0.001118760757314962,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0038296041308089946 +/- 0.0013532001027122416,0.0 +/- 0.0,0.0 +/- 0.0,0.024741824440619665 +/- 0.0021877321547136347,0.0 +/- 0.0,0.008003442340791788 +/- 0.0007251419770375724,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0006024096385542465 +/- 0.0004388140717377828,-0.0014199655765920304 +/- 0.001905472446255105,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.0003872633390705427 +/- 0.0024375230702699635,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0030981067125645744 +/- 0.0006884681583476909,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0002581755593803914 +/- 0.0002854238201682929,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.002839931153184194 +/- 0.0004791535596239498,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.036402753872633455 +/- 0.0024280096350543776,0.0003872633390705871 +/- 0.00030120481927712326,0.0 +/- 0.0,0.0006024096385542465 +/- 0.00043881407173778286,0.0 +/- 0.0,-0.02969018932874349 +/- 0.003474462863715352,0.0 +/- 0.0,1.1102230246251566e-17 +/- 0.0001924327003011714,0.0 +/- 0.0,-0.0018502581755593384 +/- 0.0018859386403451924,-0.00017211703958688317 +/- 0.004096602490675353,0.0 +/- 0.0,0.006497418244406239 +/- 0.0018301351392544735,0.0 +/- 0.0,0.0 +/- 0.0,0.007616179001721212 +/- 0.0016447086793129422,-0.0028829604130808373 +/- 0.0006679937476876029,0.0 +/- 0.0,0.0 +/- 0.0,-8.605851979344159e-05 +/- 0.00017211703958688315,0.03356282271944927 +/- 0.0024643409747463615,0.0 +/- 0.0,0.008218588640275448 +/- 0.0007314974182444168,0.01385542168674706 +/- 0.0010327022375215145,0.0 +/- 0.0,0.0018072289156626953 +/- 0.0006884681583476674,0.0007314974182444422 +/- 0.00033606926316295354,0.005895008605852026 +/- 0.0016559278317464469
