,scl_pct_95,scl_pct_5,scr_lineintegral,scl_svd_entropy,scr_pct_95,scl_min,scl_sum,scl_skewness,scr_svd_entropy,scl_mean,scr_pct_5,scr_rms,scl_ptp,scl_kurtosis,scr_perm_entropy,scl_perm_entropy,scr_kurtosis,scr_ptp,scr_iqr,scr_skewness,scr_iqr_5_95,scl_iqr,scl_iqr_5_95,scr_n_sign_changes,scl_n_sign_changes,scl_peaks,scr_peaks,scr_min,scr_n_above_mean,scr_n_below_mean,scl_lineintegral,scr_entropy,scr_max,scr_energy,scl_rms,scr_mean,scl_n_below_mean,scl_std,scr_std,scl_n_above_mean,scl_energy,scl_max,scr_sum,scl_entropy
0,-0.04376075731497421 +/- 0.004614574671700621,-0.020524956970740138 +/- 0.0028675055217807603,0.03889845094664367 +/- 0.0031219203351492584,0.023235800344234038 +/- 0.005195682908132057,-0.02465576592082621 +/- 0.0019816831221462035,-0.03128227194492257 +/- 0.005270162201119783,0.0015920826161789803 +/- 0.0012478485370051727,0.0007314974182443757 +/- 0.0009036144578313233,-0.020654044750430322 +/- 0.0023410448379923444,0.002452667814113574 +/- 0.0014406771981741024,-0.002452667814113618 +/- 0.0016781411359724709,0.0 +/- 0.0,-0.006626506024096401 +/- 0.002646911617767567,-0.001506024096385561 +/- 0.0016356779525600993,-2.2204460492503132e-17 +/- 0.0007200172345387936,-0.007401032702237564 +/- 0.001424521975666695,-0.00907917383821003 +/- 0.0018602380655092388,0.029259896729776212 +/- 0.0013051420729864958,0.03584337349397586 +/- 0.0037760474060996208,-0.0002581755593804025 +/- 0.001220090092836293,0.0017641996557658968 +/- 0.0004887184462823195,-0.01191910499139418 +/- 0.002553270860438355,-0.017383820998278864 +/- 0.0017657731952395194,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.001807228915662662 +/- 0.0006323983845395357,0.0014629948364887958 +/- 0.001003606178114498,-0.0006884681583476992 +/- 0.0006145807597713335,0.008950086058519746 +/- 0.001653130181781296,-4.3029259896743e-05 +/- 0.0005915545217240879,0.01785714285714284 +/- 0.0012208486195448532,-0.002495697074010339 +/- 0.0001721170395869276,-0.01118760757314976 +/- 0.0014271191008413842,0.004518072289156594 +/- 0.0009278768783497157,-0.000430292598967319 +/- 0.0010539973075659227,-0.00907917383821002 +/- 0.0009515208428354605,-0.009079173838209987 +/- 0.0009707843522098553,0.0028399311531841277 +/- 0.001108786465294771,0.026893287435456093 +/- 0.0025255646455816087,-0.02538726333907061 +/- 0.0028150477166602773,0.038683304647160036 +/- 0.004296251277471788,0.017685025817555898 +/- 0.0029590243110075992
