,scl_pct_95,scl_pct_5,scr_lineintegral,scl_svd_entropy,scr_pct_95,scl_min,scl_sum,scl_skewness,scr_svd_entropy,scl_mean,scr_pct_5,scr_rms,scl_ptp,scl_kurtosis,scr_perm_entropy,scl_perm_entropy,scr_kurtosis,scr_ptp,scr_iqr,scr_skewness,scr_iqr_5_95,scl_iqr,scl_iqr_5_95,scr_n_sign_changes,scl_n_sign_changes,scl_peaks,scr_peaks,scr_min,scr_n_above_mean,scr_n_below_mean,scl_lineintegral,scr_entropy,scr_max,scr_energy,scl_rms,scr_mean,scl_n_below_mean,scl_std,scr_std,scl_n_above_mean,scl_energy,scl_max,scr_sum,scl_entropy
0,0.02902473168455435 +/- 0.0024585982029527737,0.02314512365842276 +/- 0.0055457039726535045,-0.005552963135790945 +/- 0.0036232681041165012,-0.039337377508166106 +/- 0.00616965622028004,-0.10214652356509572 +/- 0.006139228781970272,0.013392440503966397 +/- 0.0049737746999050925,-0.015025664955669616 +/- 0.005774980309623883,-0.0009332711152589823 +/- 0.0009563183169350997,-0.0014932337844143716 +/- 0.0025796126852235643,0.0 +/- 0.0,0.012972468502099854 +/- 0.004518420321758357,0.0006066262249183385 +/- 0.00021383927647950713,0.0021465235650956595 +/- 0.002210493566463277,-0.0034531031264582344 +/- 0.0020889434704245806,0.009426038264115722 +/- 0.0019885465004818017,-0.00013999066728884735 +/- 0.00021383927647950716,0.0022865142323845065 +/- 0.0010105649942934065,-0.006999533364442367 +/- 0.0025728509103294848,0.05011665888940735 +/- 0.0038491069766311285,-0.009566028931404569 +/- 0.0030403016573517343,-0.00158656089594027 +/- 0.0013065795613625753,0.0037330844610359293 +/- 0.0023517691401500973,0.0014932337844143716 +/- 0.0009964608727980686,0.0 +/- 0.0,0.001633224451703219 +/- 0.00031302864827341886,0.0 +/- 0.0,0.0 +/- 0.0,-0.0030331311245916925 +/- 0.0014037899166114154,-0.00041997200186654203 +/- 0.0003266448903406438,0.0 +/- 0.0,0.012272515165655617 +/- 0.002076921426436573,0.0 +/- 0.0,0.003639757349510031 +/- 0.0015727764392303042,0.0 +/- 0.0,-0.0027531497900139977 +/- 0.0008464002401874497,0.0 +/- 0.0,0.0022398506766215577 +/- 0.0008553571059180285,-0.003219785347643489 +/- 0.0024197652193120238,-0.014885674288380769 +/- 0.0009437120119531813,0.01105926271581894 +/- 0.0029882898080420637,0.0008866075594960332 +/- 0.0019177529246882418,-0.022911805879608015 +/- 0.00175159350248469,-0.032851143257116175 +/- 0.006127690703193452,0.03313112459169387 +/- 0.007841699127428837
