,scl_max,scr_lineintegral,scl_ptp,scr_rms,scl_pct_5,scl_svd_entropy,scl_pct_95,scr_svd_entropy,scl_iqr,scl_min,scl_kurtosis,scr_entropy,scr_perm_entropy,scr_n_sign_changes,scl_lineintegral,scl_n_sign_changes,scl_sum,scl_energy,scl_n_above_mean,scl_n_below_mean,scl_skewness,scr_energy,scr_skewness,scl_mean,scl_peaks,scr_n_below_mean,scr_n_above_mean,scr_min,scr_pct_5,scr_kurtosis,scl_perm_entropy,scl_iqr_5_95,scr_pct_95,scr_iqr_5_95,scr_sum,scr_mean,scl_std,scr_ptp,scr_std,scr_max,scr_peaks,scr_iqr,scl_entropy,scl_rms
0,-0.0020008514261388166 +/- 0.0061546096840765915,0.03899531715623664 +/- 0.006559850245809535,-0.023414218816517694 +/- 0.004265636458024796,-0.014346530438484495 +/- 0.004387323795825645,0.010004257130693871 +/- 0.006178708620411587,0.08467432950191568 +/- 0.007544735828710515,-0.06236696466581528 +/- 0.006075180564707098,0.0014474244359301558 +/- 0.002417210654164053,-0.0001277139208174072 +/- 0.001060871502288383,-0.06415495955725845 +/- 0.004993924596683823,0.003277990634312433 +/- 0.001570529309978424,0.0007662835249041655 +/- 0.0009287962634853826,-0.001149425287356387 +/- 0.0025189122507427862,0.0013197105151127487 +/- 0.0003536238340961117,-0.032652192422307394 +/- 0.00363754318050813,0.0016602809706257604 +/- 0.0008396374169142679,0.02792677735206468 +/- 0.004084183892792323,0.0012771392081736277 +/- 0.0004663453022606548,4.2571306939087614e-05 +/- 0.001149425287356332,4.2571306939087614e-05 +/- 0.001149425287356332,-0.00017028522775653921 +/- 0.0012220264022483782,0.00200085142613875 +/- 0.0006035524426887268,-0.0006811409110260236 +/- 0.0005774653029480916,-0.05266070668369523 +/- 0.006186916026722908,0.0 +/- 0.0,-0.00025542784163479215 +/- 0.0005451787345622036,-0.00025542784163479215 +/- 0.0005451787345622036,0.003533418475947181 +/- 0.001189713802680479,0.00029799914857382427 +/- 0.000808854831843329,0.0007237122179650446 +/- 0.0006608844059710392,-0.004682843763303568 +/- 0.0015583657060641157,-0.020263942103022604 +/- 0.003041391417537964,0.002681992337164729 +/- 0.0005055062616874129,0.0025542784163473664 +/- 0.0005384891715910128,-0.0035759897828863798 +/- 0.003532135974915555,-0.0035759897828863798 +/- 0.003532135974915555,-0.02017879948914435 +/- 0.004184999822033034,0.0001702852277564504 +/- 0.0029135697968954784,-0.00446998722860793 +/- 0.001362946836405449,-8.514261387828625e-05 +/- 0.0028481445182933626,0.010004257130693871 +/- 0.0016405150164323348,0.003703703703703665 +/- 0.0013735432784079868,-0.007364836100468342 +/- 0.001724532064753428,0.014729672200936517 +/- 0.004617368024846748
