,scl_max,scr_lineintegral,scl_ptp,scr_rms,scl_pct_5,scl_svd_entropy,scl_pct_95,scr_svd_entropy,scl_iqr,scl_min,scl_kurtosis,scr_entropy,scr_perm_entropy,scr_n_sign_changes,scl_lineintegral,scl_n_sign_changes,scl_sum,scl_energy,scl_n_above_mean,scl_n_below_mean,scl_skewness,scr_energy,scr_skewness,scl_mean,scl_peaks,scr_n_below_mean,scr_n_above_mean,scr_min,scr_pct_5,scr_kurtosis,scl_perm_entropy,scl_iqr_5_95,scr_pct_95,scr_iqr_5_95,scr_sum,scr_mean,scl_std,scr_ptp,scr_std,scr_max,scr_peaks,scr_iqr,scl_entropy,scl_rms
0,0.026598226784880996 +/- 0.00538959018870029,0.09584694353709748 +/- 0.012004783567123074,0.018758749416705543 +/- 0.010947154815385333,0.06966868875408302 +/- 0.005935817063308619,-0.0016332244517032746 +/- 0.0028556418629574415,0.07274848343443767 +/- 0.00963000583751757,0.00634624358376108 +/- 0.0010265982267848805,0.02585160989267381 +/- 0.006426030792385254,0.038684087727484814 +/- 0.00673136955343552,0.014979001399906666 +/- 0.0024197652193120238,0.0029398040130657944 +/- 0.0017466138378173489,0.0016798880074661681 +/- 0.0011276757791502162,0.0011199253383107788 +/- 0.0018216725427851726,0.0002799813345776947 +/- 0.0014184492910471914,0.027111525898273436 +/- 0.004253556524767883,0.003219785347643478 +/- 0.0029025331852700143,0.07666822211852539 +/- 0.007888901597874374,0.00023331777881474558 +/- 0.0010486329936651526,0.00013999066728884735 +/- 0.0007244131916126932,0.00013999066728884735 +/- 0.0007244131916126932,-0.0008866075594960332 +/- 0.0006746071999440483,-0.00023331777881474558 +/- 0.0006999533364442367,0.00023331777881474558 +/- 0.00023331777881474558,0.0450303313112459 +/- 0.009524967928520818,0.0 +/- 0.0,0.0002799813345776947 +/- 0.0005975850898210775,0.0002799813345776947 +/- 0.0005975850898210775,0.0020998600093327102 +/- 0.0017738290068827068,0.015445636957536157 +/- 0.004149909412844898,-4.666355576294911e-05 +/- 0.0006746071999440483,0.004433037797480166 +/- 0.002471406939218918,0.01367242183854409 +/- 0.01127106004462112,0.034531031264582346 +/- 0.00514146841655224,0.034064395706952855 +/- 0.004431809639042002,0.05067662155856274 +/- 0.011094156112901954,0.05067662155856274 +/- 0.011094156112901954,0.051003266448903385 +/- 0.006123602791083473,0.023098460102659812 +/- 0.004930684255544395,0.10387307512832473 +/- 0.0097797729093406,0.023378441437237506 +/- 0.005010414419460553,0.01581894540363975 +/- 0.0036769579128496316,0.027111525898273436 +/- 0.004724094488480586,0.02431171255249649 +/- 0.002481957283615902,0.09304713019132053 +/- 0.007659648914114113
