,scr_lineintegral,scr_max,scr_pct_5,scr_ptp,scr_energy,scl_skewness,scr_svd_entropy,scr_std,scl_ptp,scr_iqr,scr_perm_entropy,scr_kurtosis,scl_rms,scl_kurtosis,scr_iqr_5_95,scr_n_below_mean,scr_skewness,scr_rms,scr_n_above_mean,scr_mean,scl_energy,scr_sum,scl_n_above_mean,scr_pct_95,scl_min,scl_svd_entropy,scl_lineintegral,scl_n_below_mean,scl_perm_entropy,scl_n_sign_changes,scr_min,scr_n_sign_changes,scl_peaks,scl_iqr_5_95,scl_iqr,scr_peaks,scr_entropy,scl_pct_5,scl_max,scl_pct_95,scl_sum,scl_mean,scl_entropy,scl_std
0,0.009351503759398527 +/- 0.001813325317817188,-0.00812969924812026 +/- 0.0016011959621617226,-0.0009868421052631193 +/- 0.0008778919968171913,0.004135338345864692 +/- 0.0015414679950053484,-0.0009868421052631304 +/- 0.0009026960861042555,-0.0016917293233082553 +/- 0.0014890018343754615,-0.009821428571428547 +/- 0.00143230739230529,-0.0034304511278195338 +/- 0.0011130375265344984,-0.00573308270676689 +/- 0.0012218045112781949,-0.010009398496240574 +/- 0.0020380872596054067,-0.0014097744360902053 +/- 0.0005147768397604932,-0.0033364661654135207 +/- 0.0009026960861042607,-0.0283364661654135 +/- 0.002038087259605398,-0.0017387218045112562 +/- 0.0010306255732829483,0.0010338345864661868 +/- 0.0009812318147472434,-0.005592105263157865 +/- 0.0012154621387572729,0.0006578947368421351 +/- 0.000845864661654119,-0.004652255639097736 +/- 0.0019198024638924303,-0.008787593984962382 +/- 0.0013627819548872131,-0.0031954887218044957 +/- 0.0014529722588101685,-0.024107142857142848 +/- 0.0014261269648020262,-0.0043233082706766734 +/- 0.0013090590486075073,-0.0017387218045112674 +/- 0.0005962677415624664,-0.003947368421052621 +/- 0.0014129037949598402,-0.010291353383458612 +/- 0.001120945530251561,-0.01719924812030075 +/- 0.002567011331531523,-0.011325187969924789 +/- 0.0024186295549732772,-0.001973684210526294 +/- 0.0013258210507204743,0.0007518796992481702 +/- 0.0015037593984962398,-0.03956766917293229 +/- 0.001991505648535454,-0.0004229323308270194 +/- 0.00025306225597435296,-0.00014097744360899167 +/- 0.0003008986953680653,0.0 +/- 0.0,-0.0015977443609022312 +/- 0.0007919313696594252,-0.0019266917293232933 +/- 0.0016203890648088847,0.0 +/- 0.0,9.398496240603516e-05 +/- 0.00040967095334030015,-0.026785714285714267 +/- 0.0023683464602169703,-0.018656015037593943 +/- 0.0022833704160256196,-0.028806390977443596 +/- 0.0025743131437598434,-0.027302631578947335 +/- 0.002168284209597614,-0.024483082706766867 +/- 0.0021682842095976157,-0.01621240601503756 +/- 0.0029813387078123856,-0.007659774436090205 +/- 0.0010089713606007524
