,scl_pct_95,scl_pct_5,scr_lineintegral,scl_svd_entropy,scr_pct_95,scl_min,scl_sum,scl_skewness,scr_svd_entropy,scl_mean,scr_pct_5,scr_rms,scl_ptp,scl_kurtosis,scr_perm_entropy,scl_perm_entropy,scr_kurtosis,scr_ptp,scr_iqr,scr_skewness,scr_iqr_5_95,scl_iqr,scl_iqr_5_95,scr_n_sign_changes,scl_n_sign_changes,scl_peaks,scr_peaks,scr_min,scr_n_above_mean,scr_n_below_mean,scl_lineintegral,scr_entropy,scr_max,scr_energy,scl_rms,scr_mean,scl_n_below_mean,scl_std,scr_std,scl_n_above_mean,scl_energy,scl_max,scr_sum,scl_entropy
0,0.0650845864661654 +/- 0.003754990366724226,0.028806390977443596 +/- 0.006134454005722897,-0.010761278195488732 +/- 0.002248284532689024,-0.003947368421052655 +/- 0.0032435026178077885,0.02946428571428572 +/- 0.002548448658450429,0.03886278195488722 +/- 0.00433784129732861,-0.07161654135338347 +/- 0.003938407300706194,-0.005827067669172947 +/- 0.0011549065533312513,0.013063909774436078 +/- 0.002537593984962407,-0.005075187969924821 +/- 0.0014978738205365803,-0.0006578947368421128 +/- 0.000637437028489229,0.033411654135338344 +/- 0.002053200401781333,0.0020206766917293508 +/- 0.0008419395144346391,0.011137218045112774 +/- 0.0017336340926406813,0.00385338345864662 +/- 0.0021514141244848737,-0.002443609022556381 +/- 0.0029631358591042122,0.002161654135338331 +/- 0.0012817839940776024,0.000328947368421062 +/- 0.00047226859121810347,-0.025798872180451137 +/- 0.002783684815718032,-0.012922932330827063 +/- 0.0014292205193369716,0.0 +/- 0.0,0.02203947368421052 +/- 0.0034433017108500587,-0.021804511278195503 +/- 0.0012817839940776222,0.0 +/- 0.0,-0.02467105263157896 +/- 0.0011934610055639471,0.0 +/- 0.0,0.0 +/- 0.0,-0.0010338345864661868 +/- 0.0005869359021051014,-0.0026785714285714078 +/- 0.001226314694614656,0.0 +/- 0.0,0.057941729323308266 +/- 0.0026252777675683007,-0.0003759398496240851 +/- 0.00028195488721804995,0.01903195488721803 +/- 0.0019059492284467332,-0.0009398496240601406 +/- 0.0006970111360052236,0.01762218045112781 +/- 0.0046198652192600866,0.011795112781954876 +/- 0.002653723290130731,-0.0006109022556390897 +/- 0.0006985934561709807,0.0021616541353383424 +/- 0.003104350482126643,0.00385338345864662 +/- 0.0022517196523892695,0.0001409774436090361 +/- 0.00021534660220659207,-0.0021146616541353413 +/- 0.0019403968817727965,0.04323308270676689 +/- 0.005237079592389118,-0.0003759398496240629 +/- 0.0006906456041682132,0.07260338345864661 +/- 0.004277348466569017
