,scr_lineintegral,scr_max,scr_pct_5,scr_ptp,scr_energy,scl_skewness,scr_svd_entropy,scr_std,scl_ptp,scr_iqr,scr_perm_entropy,scr_kurtosis,scl_rms,scl_kurtosis,scr_iqr_5_95,scr_n_below_mean,scr_skewness,scr_rms,scr_n_above_mean,scr_mean,scl_energy,scr_sum,scl_n_above_mean,scr_pct_95,scl_min,scl_svd_entropy,scl_lineintegral,scl_n_below_mean,scl_perm_entropy,scl_n_sign_changes,scr_min,scr_n_sign_changes,scl_peaks,scl_iqr_5_95,scl_iqr,scr_peaks,scr_entropy,scl_pct_5,scl_max,scl_pct_95,scl_sum,scl_mean,scl_entropy,scl_std
0,0.02358003442340787 +/- 0.001912746193708531,-0.00322719449225477 +/- 0.0012055874118865524,0.00021514629948360398 +/- 0.0005181409027018901,0.005593803786574814 +/- 0.0014271191008414007,0.0007745266781410854 +/- 0.001384980803737605,-0.0007314974182444534 +/- 0.0008828865976197497,0.0039156626506023475 +/- 0.001483729746090065,-0.003270223752151502 +/- 0.0010919602014155992,-0.0015490533562822928 +/- 0.0019737254631978837,-4.3029259896776305e-05 +/- 0.000951520842835435,-0.0001290877796902068 +/- 0.000336069263162935,-8.60585197934971e-05 +/- 0.0009188535500887381,-0.0037865748709122625 +/- 0.0012441335881928706,-0.0018072289156626843 +/- 0.0006024096385541989,0.0021514629948364396 +/- 0.0016214667539945532,0.0006024096385541577 +/- 0.0007980738808515903,0.0017641996557658634 +/- 0.0008265650908906452,-0.004001721170395911 +/- 0.0015990451098160216,-0.0006454388984509895 +/- 0.0010407389520178882,0.00447504302925984 +/- 0.0008431978460527254,-0.008218588640275437 +/- 0.0018701646998365653,0.0021514629948364283 +/- 0.0013332128558373006,-0.002581755593803814 +/- 0.0006382270642939559,-0.00709982788296043 +/- 0.0026120568349012455,0.00060240963855418 +/- 0.002503104917770914,0.015619621342512869 +/- 0.0016559278317464772,0.0024526678141135517 +/- 0.0016559278317464557,-0.0018932874354561369 +/- 0.00039436968114935967,-0.0018502581755594383 +/- 0.0011228905637435441,0.008347676419965533 +/- 0.0007980738808515976,0.0009466437177279907 +/- 0.00037512039101040347,0.00012908777969016237 +/- 0.00019718484057465075,0.0 +/- 0.0,-0.005679862306368378 +/- 0.0014880909178821501,-0.0042168674698795485 +/- 0.00147559623059228,0.0 +/- 0.0,-0.0002581755593804136 +/- 0.0005163511187607439,-0.005636833046471645 +/- 0.0007314974182444168,-0.009208261617900193 +/- 0.0016007810015265327,-0.010757314974182485 +/- 0.002036516276454247,0.00017211703958688317 +/- 0.0017016970682689478,-0.007185886402753916 +/- 0.0008616602579389392,0.010843373493975883 +/- 0.001560960167574627,-0.00034423407917386626 +/- 0.00134427705265174
