,scl_max,scr_lineintegral,scl_ptp,scr_rms,scl_pct_5,scl_svd_entropy,scl_pct_95,scr_svd_entropy,scl_iqr,scl_min,scl_kurtosis,scr_entropy,scr_perm_entropy,scr_n_sign_changes,scl_lineintegral,scl_n_sign_changes,scl_sum,scl_energy,scl_n_above_mean,scl_n_below_mean,scl_skewness,scr_energy,scr_skewness,scl_mean,scl_peaks,scr_n_below_mean,scr_n_above_mean,scr_min,scr_pct_5,scr_kurtosis,scl_perm_entropy,scl_iqr_5_95,scr_pct_95,scr_iqr_5_95,scr_sum,scr_mean,scl_std,scr_ptp,scr_std,scr_max,scr_peaks,scr_iqr,scl_entropy,scl_rms
0,0.10786272806255429 +/- 0.005422409901009365,0.08774978279756734 +/- 0.004702821408418528,0.04995655951346657 +/- 0.0026848891642680278,0.0841876629018245 +/- 0.0040555829772315624,-0.02067767158992182 +/- 0.0029347255871510934,0.059122502172024326 +/- 0.005932291117648449,-0.0064726324934839315 +/- 0.004410653596298289,0.05464813205907907 +/- 0.003435920057912299,0.0050390964378800975 +/- 0.0009357367171389117,0.06168549087749783 +/- 0.0027815483220820438,0.013770634231103395 +/- 0.003348300725029229,0.0065160729800173844 +/- 0.0022488582285916255,0.017028670721112103 +/- 0.00297051624626912,0.00390964378801043 +/- 0.0018532344924154394,-0.01933101650738488 +/- 0.002030581388795883,-0.005212858384013896 +/- 0.0015782712532219528,-0.02306689834926152 +/- 0.0020874046527774104,0.0027801911381407753 +/- 0.0007058243618275964,0.005603822762814936 +/- 0.0007124769533821286,0.005603822762814936 +/- 0.0007124769533821286,0.0032145960034752562 +/- 0.001443375128222081,0.0001303214596003577 +/- 0.00019906931776525618,0.003518679409209402 +/- 0.0015104551390715524,0.07645525629887055 +/- 0.00360843782055519,0.0 +/- 0.0,0.0003040834057341568 +/- 0.0002781548322082028,0.0003040834057341568 +/- 0.0002781548322082028,-4.344048653346366e-05 +/- 0.00036084378205552024,0.0 +/- 0.00019427176172892824,0.0006516072980017329 +/- 0.00044513252675757055,0.0049522154648131925 +/- 0.0017397901298436527,-0.01928757602085144 +/- 0.0023570217143789062,0.0005647263249348389 +/- 0.0003909643788010262,0.0006081668114682803 +/- 0.00039813863553046384,-0.021589921807124247 +/- 0.0020100321983074227,-0.021589921807124247 +/- 0.0020100321983074227,0.03570807993049522 +/- 0.002090566362383296,-0.02128583840139009 +/- 0.0016824428089519557,-0.014943527367506515 +/- 0.0013204764685986828,-0.021589921807124234 +/- 0.0017052811838740663,-0.0011728931364031192 +/- 0.0003392810458691011,-0.005169417897480455 +/- 0.001089481859598986,0.018505647263249346 +/- 0.002458900381943518,-0.019591659426585584 +/- 0.003006194661476272
