,scr_lineintegral,scr_max,scr_pct_5,scr_ptp,scr_energy,scl_skewness,scr_svd_entropy,scr_std,scl_ptp,scr_iqr,scr_perm_entropy,scr_kurtosis,scl_rms,scl_kurtosis,scr_iqr_5_95,scr_n_below_mean,scr_skewness,scr_rms,scr_n_above_mean,scr_mean,scl_energy,scr_sum,scl_n_above_mean,scr_pct_95,scl_min,scl_svd_entropy,scl_lineintegral,scl_n_below_mean,scl_perm_entropy,scl_n_sign_changes,scr_min,scr_n_sign_changes,scl_peaks,scl_iqr_5_95,scl_iqr,scr_peaks,scr_entropy,scl_pct_5,scl_max,scl_pct_95,scl_sum,scl_mean,scl_entropy,scl_std
0,-0.004574861367837302 +/- 0.0032639950806673244,-0.008641404805914932 +/- 0.00150522157808709,-0.005036968576709755 +/- 0.0021120877785631344,-0.0017097966728280678 +/- 0.001371610173720475,-4.621072088720757e-05 +/- 0.0016200136915857585,-0.004112754158964826 +/- 0.0013622368736583826,-0.004574861367837302 +/- 0.0018069514598906644,-0.0010628465804066178 +/- 0.0016667919405611207,-0.00891866913123841 +/- 0.002614481545252422,-0.0028650646950092117 +/- 0.002950256876065118,0.004297597042513912 +/- 0.001432532347504622,-0.0013401109057300964 +/- 0.0011403847208181985,-0.015203327171903824 +/- 0.0030122159866418268,-0.0011090573012938587 +/- 0.0010974438158075708,0.0034195933456562465 +/- 0.0009515369816069199,0.000785582255083217 +/- 0.0016014531840262184,0.0006469500924214944 +/- 0.0012772897376234118,-0.009473197781885346 +/- 0.002322059986395782,-0.0025878003696857554 +/- 0.0016814607577319994,-0.005868761552680168 +/- 0.0016147324593027894,-0.01788354898336412 +/- 0.0012579165978573244,-0.0017097966728280567 +/- 0.0017903300025702731,-0.001987060998151535 +/- 0.0016409686603109795,-0.004158964879852079 +/- 0.0011871749148488963,-0.020609981515711605 +/- 0.0017681262911006662,-0.010073937153419577 +/- 0.002345393260711563,0.001340110905730174 +/- 0.0016972613375422277,-0.004667282809611794 +/- 0.0013932359918374547,-0.001571164510166323 +/- 0.0015492656759926121,-0.0024029574861367366 +/- 0.0006469500924214611,-0.001062846580406629 +/- 0.00041589648798519995,-0.0004158964879851901 +/- 0.000323475046210721,0.0 +/- 0.0,0.003003696857671034 +/- 0.0023312381248853094,4.621072088730749e-05 +/- 0.0019545550815671365,4.621072088725198e-05 +/- 0.00013863216266175591,0.0013401109057301851 +/- 0.0008123103434032847,-0.0076709796672827625 +/- 0.003169395230957907,-0.02213493530499071 +/- 0.002152149911681159,-0.024676524953789237 +/- 0.0019187189918693905,-0.0024491682070239772 +/- 0.0015609376852175909,-0.002218114602587762 +/- 0.0019364442550606992,-0.02957486136783728 +/- 0.0027260408879394844,0.010166358595194148 +/- 0.002401179492932829
