,accx_min,accy_pct_95,accz_mean,accx_rms,accy_iqr_5_95,accy_sum,accz_max,bvp_pct_95,accz_peaks,accy_perm_entropy,accx_svd_entropy,accy_mean,accx_pct_5,accz_min,accx_mean,accy_max,accy_skewness,bvp_n_above_mean,scl_min,accz_n_sign_changes,accy_peaks,accy_iqr,bvp_skewness,accz_pct_95,accx_peaks,hrv_sum,hrv_ptp,hrv_pct_95,bvp_max,accz_entropy,hrv_min,hrv_std,accz_svd_entropy,accz_perm_entropy,hrv_rms,hrv_energy,hrv_peaks,hrv_kurtosis,hrv_lineintegral,hrv_n_sign_changes,hrv_n_above_mean,hrv_skewness,hrv_perm_entropy,hrv_pct_5,hrv_entropy,hrv_n_below_mean,hrv_iqr_5_95,hrv_iqr,hrv_max,hrv_mean,accy_n_above_mean,accz_sum,accz_energy,accz_lineintegral,accz_kurtosis,accz_n_above_mean,accz_skewness,accz_ptp,accx_n_sign_changes,accx_iqr,accy_lineintegral,accy_kurtosis,accy_n_sign_changes,accy_n_below_mean,accy_entropy,accy_rms,accz_std,accy_svd_entropy,accx_entropy,accx_perm_entropy,accy_std,accy_min,accy_ptp,accy_energy,accx_energy,accx_skewness,accx_iqr_5_95,accx_pct_95,accx_lineintegral,accx_kurtosis,accx_n_above_mean,accx_n_below_mean,accx_max,accx_std,accx_ptp,accx_sum,accz_n_below_mean,accz_pct_5,accz_iqr_5_95,accz_iqr,bvp_mean,scl_lineintegral,scr_perm_entropy,scr_svd_entropy,scr_entropy,scr_pct_95,scr_pct_5,scr_iqr_5_95,scr_lineintegral,scr_rms,scr_peaks,scr_kurtosis,scr_iqr,scr_n_sign_changes,scr_n_below_mean,scr_n_above_mean,scr_max,scr_min,scr_std,scr_mean,scl_svd_entropy,scl_perm_entropy,scl_entropy,scl_pct_95,scl_pct_5,scl_iqr_5_95,scl_iqr,scl_n_sign_changes,scr_skewness,scr_energy,scr_sum,scr_ptp,bvp_std,bvp_energy,scl_n_above_mean,scl_n_below_mean,bvp_svd_entropy,bvp_entropy,scl_ptp,scl_peaks,bvp_pct_5,bvp_iqr_5_95,bvp_rms,bvp_lineintegral,bvp_iqr,bvp_n_sign_changes,scl_std,scl_skewness,bvp_kurtosis,bvp_min,bvp_sum,bvp_ptp,bvp_n_below_mean,bvp_perm_entropy,scl_kurtosis,scl_sum,scl_energy,scl_max,accz_rms,bvp_peaks,hrv_svd_entropy,scl_rms,scl_mean,accy_pct_5
0,0.08837443381982886 +/- 0.005023645581667956,0.0818822345244086 +/- 0.007293267123735121,0.04292903875188723 +/- 0.00448476541091378,0.02803220936084546 +/- 0.003719103127698495,0.02596879718168089 +/- 0.002137570264881261,0.021892299949672834 +/- 0.0028844951949485824,0.01942627075993958 +/- 0.0019124308002013031,0.01841972823351784 +/- 0.002436581466917011,0.01620533467538996 +/- 0.0010980082651873093,0.012078510317060831 +/- 0.0025563009761852408,0.009058882737795615 +/- 0.0017287935618840085,0.004177151484650188 +/- 0.002382445974543452,0.0037745344740814923 +/- 0.00040575026413178645,0.003522898842476052 +/- 0.0008421338968636874,0.003019627579265205 +/- 0.0018145703449743231,0.00291897332662302 +/- 0.0022258021527424244,0.002918973326622998 +/- 0.0007731399846873279,0.0028183190739808463 +/- 0.0031925015656071956,0.00271766482133865 +/- 0.0005604191608283713,0.002667337695017602 +/- 0.0013513559720279421,0.002113739305485618 +/- 0.0008658606207390618,0.0018117765475590853 +/- 0.0009334291389527693,0.001509813789632586 +/- 0.0007464719161646345,0.0009562154001006129 +/- 0.0017928045425824632,0.0004026170105686733 +/- 0.0003766137279087944,0.0003522898842475919 +/- 0.0005057813598953471,0.0003019627579264994 +/- 0.00033383238956771603,5.032712632104808e-05 +/- 0.00041804850845083105,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-1.1102230246251566e-17 +/- 0.0003898322442081076,-2.2204460492503132e-17 +/- 0.0004501395022646648,-5.032712632109248e-05 +/- 0.00015098137896327746,-0.0004026170105687288 +/- 0.0005420397390170661,-0.0007549068948163207 +/- 0.00046399317852505905,-0.0009562154001006684 +/- 0.0005254306245048037,-0.001711122294916989 +/- 0.0012968393283065047,-0.0019627579265224294 +/- 0.0006143208664184018,-0.007247106190236596 +/- 0.0024469543595658223,-0.019526925012581818 +/- 0.0019203607476939101,-0.0206844489179668 +/- 0.0035261326734984033
