,bvp_rms,hrv_mean,hrv_sum,bvp_std,hrv_rms,accz_perm_entropy,scr_rms,hrv_std,accy_energy,accy_rms,accy_pct_95,accy_pct_5,scl_std,hrv_lineintegral,accz_rms,accx_lineintegral,scr_iqr_5_95,scr_pct_95,bvp_iqr,accy_perm_entropy,accz_peaks,scl_mean,scl_sum,accx_pct_95,accy_std,accx_pct_5,accx_svd_entropy,accz_sum,accz_mean,accx_entropy,hrv_pct_95,accz_iqr,hrv_pct_5,accy_n_sign_changes,accz_n_sign_changes,hrv_iqr_5_95,hrv_min,scl_energy,accy_n_above_mean,hrv_n_above_mean,accy_entropy,scl_min,accz_min,hrv_max,bvp_energy,accz_max,scl_max,scl_lineintegral,accz_entropy,bvp_min,accy_lineintegral,bvp_skewness,scr_iqr,accz_iqr_5_95,accx_n_below_mean,scr_perm_entropy,scl_skewness,accz_energy,bvp_svd_entropy,scl_perm_entropy,scl_iqr,scl_pct_5,hrv_svd_entropy,accz_pct_5,scl_n_sign_changes,scr_peaks,scl_peaks,bvp_entropy,hrv_n_sign_changes,scr_kurtosis,scr_min,hrv_energy,scr_pct_5,scr_n_sign_changes,scr_skewness,bvp_sum,bvp_mean,hrv_perm_entropy,scl_kurtosis,accx_iqr_5_95,accz_std,accy_kurtosis,accx_ptp,scr_entropy,accz_kurtosis,bvp_n_sign_changes,accx_peaks,bvp_kurtosis,accy_skewness,bvp_pct_5,accx_kurtosis,accz_n_below_mean,bvp_n_above_mean,bvp_n_below_mean,scr_n_below_mean,scr_n_above_mean,accx_perm_entropy,accz_skewness,scl_n_above_mean,scl_n_below_mean,hrv_kurtosis,hrv_entropy,accy_ptp,accx_n_sign_changes,accz_lineintegral,accz_n_above_mean,accz_ptp,scl_entropy,scr_energy,hrv_peaks,scl_ptp,bvp_perm_entropy,accx_std,accx_skewness,accy_iqr_5_95,accx_n_above_mean,accy_max,scl_svd_entropy,scr_ptp,scr_max,hrv_skewness,accy_sum,accy_mean,accy_peaks,accz_pct_95,scr_svd_entropy,accx_iqr,bvp_peaks,accy_min,accy_n_below_mean,accy_iqr,accx_min,hrv_n_below_mean,bvp_iqr_5_95,accz_svd_entropy,bvp_ptp,accx_sum,accx_mean,bvp_pct_95,hrv_iqr,accx_max,bvp_max,accy_svd_entropy,bvp_lineintegral,scl_iqr_5_95,scl_pct_95,hrv_ptp,accx_rms,accx_energy,scr_sum,scr_mean,scr_std,scr_lineintegral,scl_rms
0,0.462360248447205 +/- 0.005290493168922387,0.09238095238095236 +/- 0.006805140832199926,0.09238095238095236 +/- 0.006805140832199926,0.3225258799171843 +/- 0.004949755911892026,0.18082815734989643 +/- 0.005683748331156517,0.25449275362318835 +/- 0.007891865925102399,-0.000993788819875796 +/- 0.0008322878361176885,0.17552795031055898 +/- 0.008040913175385737,0.03271221532091095 +/- 0.0021910983942563913,0.09515527950310557 +/- 0.0054046388733779566,0.09449275362318836 +/- 0.004185268329107494,0.0614492753623188 +/- 0.005082214821554045,-0.0005797101449275477 +/- 0.0006468115673628828,0.14819875776397512 +/- 0.008094046604716722,0.08115942028985504 +/- 0.0059690557688753506,0.0596687370600414 +/- 0.0032205100381533514,-0.0013250517598343947 +/- 0.0005493374393963504,-0.0013250517598343947 +/- 0.000636119730672361,0.022111801242235985 +/- 0.003298104803600808,0.11809523809523806 +/- 0.006188502423940179,0.020786749482401612 +/- 0.004068941945023028,-0.0014492753623188692 +/- 0.0006211180124223724,-0.0014492753623188692 +/- 0.0006211180124223724,0.0004968944099378536 +/- 0.0020604315204347376,0.0021532091097308027 +/- 0.0011534897123961975,0.012008281573498935 +/- 0.00254582627725705,0.007494824016563118 +/- 0.00399086784233276,0.00654244306418218 +/- 0.0011682597084609202,0.00654244306418218 +/- 0.0011682597084609202,-0.0011180124223602705 +/- 0.0008291919003934235,0.027329192546583825 +/- 0.0027777241956519145,-0.0011594202898550954 +/- 0.0008029283407729068,0.016853002070393343 +/- 0.0020289855072463765,0.006708074534161479 +/- 0.0007360823534008453,0.006832298136645931 +/- 0.0014958502582350529,0.0036024844720496606 +/- 0.00335403726708076,0.06625258799171839 +/- 0.006191826299799179,-0.00020703933747412417 +/- 0.00020703933747412417,0.0010766045548653903 +/- 0.0004968944099378518,0.038550724637681125 +/- 0.003792608046390207,-0.0007867494824016719 +/- 0.0005986265960580226,-0.0007453416149068581 +/- 0.0013708443360038907,0.01552795031055897 +/- 0.0014958502582350774,0.05511387163561075 +/- 0.003530369799924424,-0.0012008281573499201 +/- 0.0008576528023688773,-0.0031469979296066763 +/- 0.000745341614906826,0.0007453416149067916 +/- 0.0022513088561603575,-0.0007039337474120221 +/- 0.0005570858818664173,-0.0010351966873706209 +/- 0.0009487734358086812,-0.0010766045548654458 +/- 0.0006978177865984699,0.036273291925465814 +/- 0.002553895477450821,0.005631469979296056 +/- 0.001159420289855074,0.0 +/- 0.0,-0.0009523809523809712 +/- 0.0007646453545598241,-0.000248447204968949 +/- 0.0004610984979569468,0.00020703933747411306 +/- 0.0007231573166282791,0.001780538302277368 +/- 0.0008695652173912989,0.18136645962732917 +/- 0.004517065057820177,0.004554865424430621 +/- 0.00112641577712097,0.001076604554865379 +/- 0.0013633190586463029,-8.281573498964967e-05 +/- 0.0006085688801945905,-0.0009109730848861463 +/- 0.0004057125867963936,-0.0028157349896480778 +/- 0.001725272600910952,0.0024430641821945763 +/- 0.0016712576455992275,-0.0006625258799172085 +/- 0.0015625641626594903,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.00016563146997929933 +/- 0.0003795093743234725,-8.281573498964967e-05 +/- 0.00016563146997929933,0.05734989648033122 +/- 0.004268225285318488,-0.00020703933747412417 +/- 0.00020703933747412417,0.0006625258799171751 +/- 0.0003795093743234386,-0.00028985507246377385 +/- 0.00018975468716173627,-0.00037267080745342354 +/- 0.00022298819077161953,-0.00037267080745342354 +/- 0.00022298819077161953,0.001118012422360204 +/- 0.0004916911837282431,0.0003726708074534124 +/- 0.0005692640614851918,0.0038509316770185984 +/- 0.0008695652173913215,0.00041407867494824835 +/- 0.00026188634866819395,-0.0009523809523809712 +/- 0.0006428229687892476,0.003768115942028949 +/- 0.0007039337474120221,-0.00016563146997932153 +/- 0.0009296043196953689,0.001118012422360215 +/- 0.0010805787453995492,-0.001242236024844745 +/- 0.0008880998173717449,0.021614906832298088 +/- 0.002205139040280634,0.00033126293995859867 +/- 0.0003098681065651358,0.001118012422360215 +/- 0.0008082493290245281,0.03424430641821942 +/- 0.0034298614310358465,0.00045548654244302876 +/- 0.0009156664342648139,0.00041407867494821506 +/- 0.0009622318872564772,0.008654244306418169 +/- 0.0011631115449431402,0.008654244306418169 +/- 0.0011631115449431402,-0.00020703933747412417 +/- 0.0005928704374027592,-0.00020703933747412417 +/- 0.0005928704374027592,-0.0038509316770186765 +/- 0.0022225651180653653,0.0007453416149068137 +/- 0.0005493374393963119,-0.0002070393374741353 +/- 0.0011302148293131492,-0.0002070393374741353 +/- 0.0011302148293131492,0.001325051759834328 +/- 0.0013068102557399015,-0.016231884057971036 +/- 0.002990554051390102,-0.000993788819875796 +/- 0.000591422644185755,0.001325051759834306 +/- 0.00030986810656510026,0.009565217391304314 +/- 0.0008967456657436084,0.0005383022774327117 +/- 0.00037267080745340256,0.01631469979296063 +/- 0.0015951437088412626,0.008322981366459582 +/- 0.0012756042899171277,0.0 +/- 0.0,0.00028985507246377385 +/- 0.0003234057836814414,0.0003726708074534013 +/- 0.0005383022774326869,-0.0011180124223602705 +/- 0.0005570858818664172,-0.0015320910973085188 +/- 0.0007183996510516694,0.0029813664596272773 +/- 0.0009937888198757962,-0.0001242236024844856 +/- 0.0007867494824016526,0.0003312629399585765 +/- 0.0007590187486469122,-0.0031469979296066654 +/- 0.001114171763732798,-0.0011180124223602705 +/- 0.00026513971997652074,0.000248447204968949 +/- 0.0002746687196981752,0.00028985507246377385 +/- 0.00026513971997652074,-0.0010766045548654458 +/- 0.0003795093743234725,-0.0042236024844720995 +/- 0.000360985419754885,-0.0042236024844720995 +/- 0.000360985419754885,0.014368530020703896 +/- 0.005335191219935251,0.03304347826086953 +/- 0.002220635640213991,0.0 +/- 0.0005237726973363879,0.0033126293995858758 +/- 0.0010637873771151456,0.006335403726708044 +/- 0.0008695652173912751,0.005838509316770157 +/- 0.0012620911514805834,-0.000248447204968949 +/- 0.0009478694113672731,0.00115942028985504 +/- 0.0009406059371925666,0.001118012422360215 +/- 0.0019514487234696702,0.05118012422360245 +/- 0.006043846721496968,0.011055900621117998 +/- 0.0011571998850916849,0.04140786749482397 +/- 0.0019333527999882063,0.0015734989648032549 +/- 0.0007360823534008628,0.006956521739130417 +/- 0.0017052803546148125,0.006956521739130417 +/- 0.0017052803546148125,0.0024430641821945654 +/- 0.0008576528023688564,-0.002194616977225716 +/- 0.0020205172503115296,0.06260869565217386 +/- 0.0036748170157074604,0.005424430641821942 +/- 0.0010218602632921995,0.005879917184264982 +/- 0.002961748197473731,0.0174741200828157 +/- 0.001958027398349789,0.0005383022774327007 +/- 0.0006941223442749349,0.000703933747412 +/- 0.0003234057836814044,-0.018509316770186378 +/- 0.002491707889578524,0.07656314699792958 +/- 0.00323114056727113,0.04053830227743269 +/- 0.0051666997488832795,0.00033126293995859867 +/- 0.0004057125867963936,0.00033126293995859867 +/- 0.0004057125867963936,0.0028157349896479776 +/- 0.0006085688801945905,0.002028985507246317 +/- 0.0005054474375044848,0.07590062111801239 +/- 0.0015718635938801082
