,accy_max,accy_sum,accy_iqr,accz_min,accz_lineintegral,bvp_n_above_mean,scr_max,accz_ptp,accy_perm_entropy,accz_rms,accz_entropy,accz_n_sign_changes,scr_svd_entropy,accx_lineintegral,accx_iqr,accx_mean,scl_pct_5,scr_iqr_5_95,accz_skewness,bvp_pct_95,accz_n_below_mean,accx_std,bvp_svd_entropy,accx_iqr_5_95,scl_ptp,bvp_skewness,scl_sum,bvp_lineintegral,scr_sum,bvp_kurtosis,accx_skewness,scr_n_sign_changes,scl_n_sign_changes,scl_svd_entropy,scl_std,scr_peaks,scl_perm_entropy,scr_min,scl_n_below_mean,scl_n_above_mean,scl_peaks,scl_kurtosis,scr_entropy,scr_pct_5,scr_skewness,hrv_skewness,hrv_n_below_mean,hrv_peaks,hrv_n_above_mean,hrv_n_sign_changes,hrv_perm_entropy,bvp_sum,bvp_ptp,bvp_mean,scl_skewness,bvp_entropy,scr_perm_entropy,scr_n_below_mean,accx_n_above_mean,accz_kurtosis,hrv_iqr,accz_n_above_mean,hrv_svd_entropy,accx_n_sign_changes,scl_entropy,hrv_iqr_5_95,accx_entropy,hrv_kurtosis,bvp_rms,accx_rms,bvp_max,scr_kurtosis,accx_max,hrv_energy,bvp_iqr,bvp_iqr_5_95,scr_pct_95,accz_iqr,accy_kurtosis,bvp_perm_entropy,hrv_std,accz_svd_entropy,accx_ptp,bvp_energy,scr_std,scl_lineintegral,scr_rms,accx_peaks,accz_max,bvp_pct_5,accy_entropy,accy_skewness,accz_peaks,scr_n_above_mean,scl_iqr_5_95,accx_pct_95,accz_mean,accy_mean,accx_svd_entropy,hrv_rms,hrv_entropy,accx_kurtosis,bvp_n_below_mean,hrv_pct_95,accx_min,scr_iqr,accy_std,hrv_pct_5,accx_sum,accy_lineintegral,accy_pct_5,accz_pct_95,accy_min,accx_energy,scr_mean,accz_energy,scl_energy,accz_iqr_5_95,scl_iqr,accz_std,bvp_n_sign_changes,hrv_min,accz_pct_5,scr_energy,scr_lineintegral,hrv_sum,scl_rms,accy_energy,accy_n_above_mean,accy_n_sign_changes,accy_n_below_mean,accy_svd_entropy,accx_pct_5,bvp_peaks,hrv_mean,accx_n_below_mean,accy_peaks,accy_iqr_5_95,bvp_std,bvp_min,accy_ptp,hrv_max,hrv_lineintegral,accy_rms,scr_ptp,accx_perm_entropy,scl_min,scl_pct_95,scl_max,accz_sum,hrv_ptp,scl_mean,accy_pct_95,accz_perm_entropy
0,0.011770244821092313 +/- 0.0014888312900981015,-0.013841807909604476 +/- 0.0019089580915925863,0.003107344632768405 +/- 0.0011181113076306794,-0.004661016949152497 +/- 0.0006472564540897956,-0.0013182674199623047 +/- 0.0007532956685498874,-0.0017890772128059784 +/- 0.0012598011450338572,-4.708097928436405e-05 +/- 0.00014124293785309214,-0.0019303201506590927 +/- 0.0008003766478342575,0.01473634651600757 +/- 0.0016451417334892814,2.2204460492503132e-17 +/- 0.0005955325160392403,0.0028248587570621985 +/- 0.0005955325160392577,0.009274952919020751 +/- 0.0008435250879081305,-4.708097928436405e-05 +/- 0.00014124293785309217,0.0031073446327684164 +/- 0.0006386374748705494,-0.002071563088512185 +/- 0.0007046435756636335,0.0005178907721281045 +/- 0.0007721854739574786,-0.00037664783427493465 +/- 0.00046129750334898673,-4.708097928436405e-05 +/- 0.00014124293785309214,0.0 +/- 0.0,-0.003436911487758887 +/- 0.0004731579859284898,-4.708097928436405e-05 +/- 0.00014124293785309214,-0.00028248587570617323 +/- 0.00031229988609748845,-4.708097928433075e-05 +/- 0.0003910839860130941,0.0023540489642185137 +/- 0.0005955325160392403,-0.0009416195856873477 +/- 0.000470809792843685,2.2204460492503132e-17 +/- 0.0004211050805084518,4.7080979284408464e-05 +/- 0.00039108398601309807,-0.0004237288135592876 +/- 0.0004915398544684831,-0.0005178907721280268 +/- 0.00025353883272762306,0.00014124293785313657 +/- 0.0003014653595778339,9.416195856875032e-05 +/- 0.0001883239171375006,0.0 +/- 0.0,-4.708097928436405e-05 +/- 0.00014124293785309214,-0.0006591337099811634 +/- 0.0003766478342749624,-4.708097928436405e-05 +/- 0.00014124293785309214,0.0 +/- 0.0,-4.708097928436405e-05 +/- 0.00014124293785309214,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.00018832391713746732 +/- 0.00031229988609748845,0.0 +/- 0.0,-0.0001883239171374562 +/- 0.0002306487516744741,4.7080979284408464e-05 +/- 0.0006472564540898078,-0.0003295668549905484 +/- 0.00021575215136324612,4.708097928437516e-05 +/- 0.00014124293785312546,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.00028248587570625097 +/- 0.0002306487516745285,0.0 +/- 0.0,-0.0035781544256120123 +/- 0.0009920577921707077,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.00023540489642186467 +/- 0.0006047661289390403,-0.0008945386064029837 +/- 0.0004915398544684778,-0.00023540489642182028 +/- 0.00037957899003288894,-0.00014124293785309217 +/- 0.00021575215136324612,0.0002354048964218869 +/- 0.0006047661289390403,0.00018832391713752283 +/- 0.0006386374748705543,-0.0004237288135592765 +/- 0.00014124293785309217,-0.0007532956685498582 +/- 0.0007354284063942098,-0.0019774011299434568 +/- 0.0008630086054530693,0.0 +/- 0.0,-0.0011299435028248373 +/- 0.0003766478342749319,-0.00023540489642180916 +/- 0.001058013420632965,-0.0003766478342749124 +/- 0.0006591337099811601,-0.00023540489642182028 +/- 0.00023540489642182028,-0.0012711864406779294 +/- 0.0004731579859284468,-0.0012241054613935543 +/- 0.001014155330910422,-0.0021186440677965603 +/- 0.0007664228152589311,-0.0036252354048963765 +/- 0.0005973906563300235,-4.708097928435295e-05 +/- 0.0002535388327276086,0.0011770244821092569 +/- 0.0005263813506355566,-4.708097928435295e-05 +/- 0.0002535388327276086,0.001224105461393632 +/- 0.0006029307191556574,-0.0003766478342749124 +/- 0.0001883239171374562,0.003954802259887036 +/- 0.0004315043027265116,-0.0017419962335216144 +/- 0.0005590556538153303,-0.003013182674199566 +/- 0.0006386374748705527,-0.00032956685499055947 +/- 0.00030146535957780785,4.7080979284397365e-05 +/- 0.0003295668549905912,-0.0004708097928436628 +/- 0.00029776625801962453,0.00018832391713751172 +/- 0.0003122998860975119,-0.001082862523540451 +/- 0.000517890772128044,-0.002919020715630838 +/- 0.00035232178783183086,0.0003295668549906261 +/- 0.000215752151363297,-0.0008945386064030059 +/- 0.00039108398601308744,0.0003295668549906261 +/- 0.00047315798592847323,9.416195856876142e-05 +/- 0.00041044246172699297,-0.00014124293785309217 +/- 0.00021575215136324615,-0.0018832391713747066 +/- 0.000729375394765978,-0.0011770244821092013 +/- 0.0008222339546408972,-0.01737288135593217 +/- 0.002151863442942833,-0.00263653483992462 +/- 0.0008208849234539846,-4.708097928435295e-05 +/- 0.0002535388327276086,0.0 +/- 0.0,-0.00047080979284365166 +/- 0.00021055254025421967,0.0021657250470810464 +/- 0.0011570815185917673,-0.00357815442561199 +/- 0.0008982478356091826,-0.00037664783427493465 +/- 0.0006245997721949854,-9.41619585687281e-05 +/- 0.0001883239171374562,-0.004331450094161904 +/- 0.0005070776654552192,-0.0008945386064029947 +/- 0.0003295668549905912,-0.0017890772128059673 +/- 0.000753295668549904,0.0033898305084746117 +/- 0.000624599772194972,-0.008003766478342712 +/- 0.0015896368188450286,3.3306690738754695e-17 +/- 0.0003646876973829997,-0.0028248587570620987 +/- 0.0009177772452739349,-0.001600753295668511 +/- 0.0007046435756636052,-0.001553672316384136 +/- 0.00042372881355929746,4.7080979284397365e-05 +/- 0.00044416107024748187,-0.001035781544256076 +/- 0.0007821679720261656,0.0010357815442561535 +/- 0.0007821679720261829,-0.0006120527306967882 +/- 0.00036771420319712205,0.00042372881355936534 +/- 0.00039108398601308744,-0.00028248587570617323 +/- 0.00043150430272654797,-0.0036252354048963652 +/- 0.0008168244620008437,0.001129943502824904 +/- 0.0008474576271186517,-0.00014124293785309217 +/- 0.00021575215136324612,-0.0032015065913370334 +/- 0.0008883221404949766,-0.0018361581920903424 +/- 0.0012536277736058749,4.708097928438626e-05 +/- 0.00025353883272762306,-0.0016949152542372393 +/- 0.0006386374748705233,-0.0011770244821091903 +/- 0.00070621468926552,0.00014124293785312548 +/- 0.000215752151363297,0.0013182674199623823 +/- 0.0008369297944741672,0.0005178907721280823 +/- 0.0004915398544684745,0.003107344632768394 +/- 0.0008732220805551421,-0.000564971751412413 +/- 0.0006245997721949921,0.0008945386064030502 +/- 0.00032956685499058326,0.0007532956685499359 +/- 0.0003766478342749541,-0.0012711864406779294 +/- 0.0004731579859284468,-0.0006591337099811412 +/- 0.0008208849234539845,-0.0004237288135592876 +/- 0.0002535388327276086,-0.0029190207156308268 +/- 0.0007821679720261829,-0.0026836158192089844 +/- 0.0007308933472815548,-0.000988700564971723 +/- 0.0005347371323728917,-0.00028248587570618434 +/- 0.0005649717514124334,-0.0023069679849340385 +/- 0.0006472564540898175,-0.0008474576271186418 +/- 0.00046129750334898895,0.0036252354048964654 +/- 0.001332483210742455,-0.0018361581920903313 +/- 0.0005746965920778343,0.0005649717514124685 +/- 0.00041044246172700316,-0.0009416195856873588 +/- 0.0003646876973829997,0.001647834274952975 +/- 0.0005263813506355418,-0.0014124293785310437 +/- 0.0004708097928436627,-0.0004237288135592876 +/- 0.0009521538802333517,0.031403013182674244 +/- 0.0014895755197322238,0.007109227871939771 +/- 0.0011618608925850437
