,accx_min,accy_pct_95,accz_mean,accx_rms,accy_iqr_5_95,accy_sum,accz_max,bvp_pct_95,accz_peaks,accy_perm_entropy,accx_svd_entropy,accy_mean,accx_pct_5,accz_min,accx_mean,accy_max,accy_skewness,bvp_n_above_mean,scl_min,accz_n_sign_changes,accy_peaks,accy_iqr,bvp_skewness,accz_pct_95,accx_peaks,hrv_sum,hrv_ptp,hrv_pct_95,bvp_max,accz_entropy,hrv_min,hrv_std,accz_svd_entropy,accz_perm_entropy,hrv_rms,hrv_energy,hrv_peaks,hrv_kurtosis,hrv_lineintegral,hrv_n_sign_changes,hrv_n_above_mean,hrv_skewness,hrv_perm_entropy,hrv_pct_5,hrv_entropy,hrv_n_below_mean,hrv_iqr_5_95,hrv_iqr,hrv_max,hrv_mean,accy_n_above_mean,accz_sum,accz_energy,accz_lineintegral,accz_kurtosis,accz_n_above_mean,accz_skewness,accz_ptp,accx_n_sign_changes,accx_iqr,accy_lineintegral,accy_kurtosis,accy_n_sign_changes,accy_n_below_mean,accy_entropy,accy_rms,accz_std,accy_svd_entropy,accx_entropy,accx_perm_entropy,accy_std,accy_min,accy_ptp,accy_energy,accx_energy,accx_skewness,accx_iqr_5_95,accx_pct_95,accx_lineintegral,accx_kurtosis,accx_n_above_mean,accx_n_below_mean,accx_max,accx_std,accx_ptp,accx_sum,accz_n_below_mean,accz_pct_5,accz_iqr_5_95,accz_iqr,bvp_mean,scl_lineintegral,scr_perm_entropy,scr_svd_entropy,scr_entropy,scr_pct_95,scr_pct_5,scr_iqr_5_95,scr_lineintegral,scr_rms,scr_peaks,scr_kurtosis,scr_iqr,scr_n_sign_changes,scr_n_below_mean,scr_n_above_mean,scr_max,scr_min,scr_std,scr_mean,scl_svd_entropy,scl_perm_entropy,scl_entropy,scl_pct_95,scl_pct_5,scl_iqr_5_95,scl_iqr,scl_n_sign_changes,scr_skewness,scr_energy,scr_sum,scr_ptp,bvp_std,bvp_energy,scl_n_above_mean,scl_n_below_mean,bvp_svd_entropy,bvp_entropy,scl_ptp,scl_peaks,bvp_pct_5,bvp_iqr_5_95,bvp_rms,bvp_lineintegral,bvp_iqr,bvp_n_sign_changes,scl_std,scl_skewness,bvp_kurtosis,bvp_min,bvp_sum,bvp_ptp,bvp_n_below_mean,bvp_perm_entropy,scl_kurtosis,scl_sum,scl_energy,scl_max,accz_rms,bvp_peaks,hrv_svd_entropy,scl_rms,scl_mean,accy_pct_5
0,0.0 +/- 0.0,0.0685085574572127 +/- 0.0062830001693539765,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.005232273838630797 +/- 0.0011987922417732236,0.0026405867970660025 +/- 0.002053789731051353,0.0 +/- 0.0,0.02048899755501219 +/- 0.002507275059813058,0.0 +/- 0.0,0.006699266503667467 +/- 0.0015315853069306526,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.002102689486552545 +/- 0.0010724553642768495,0.0004889975550122049 +/- 0.0004889975550122161,0.03530562347188263 +/- 0.0018006799647454334,-0.009926650366748191 +/- 0.001257208814883376,0.0 +/- 0.0,0.0 +/- 0.0,-0.0012224938875305736 +/- 0.0013347035759370273,0.0044009779951100225 +/- 0.0010934317738385082,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.003911980440097784 +/- 0.001434022327492908,-0.0062591687041564925 +/- 0.0018786672579265288,0.0 +/- 0.0,0.00440097799511 +/- 0.0009278076264552523,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0007823960880195324 +/- 0.00039119804400979396,0.0 +/- 0.0,-0.0016625916870415924 +/- 0.0006262224193088587,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.0008801955990220378 +/- 0.00019559902200492197,-0.001858190709046492 +/- 0.0004791177980994231,0.0 +/- 0.0,0.005574572127139332 +/- 0.0007638385991106793,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.00029339853300731634 +/- 0.00023955889904968435,0.0 +/- 0.0,0.0 +/- 0.0,0.005427872860635674 +/- 0.002213490522788515,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-4.889975550123049e-05 +/- 0.00046131937076070715,0.006161369193154032 +/- 0.002616936559463972,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-4.8899755501219386e-05 +/- 0.00040619187593728833,0.0 +/- 0.0,0.0 +/- 0.0,0.01110024449877749 +/- 0.0016946428803093813,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0025427872860635525 +/- 0.001396856416340906,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.00019559902200485534 +/- 0.001053332969610655,0.0 +/- 0.0,0.0 +/- 0.0,-0.006356968215158953 +/- 0.0015769697307185563,0.0 +/- 0.0,0.0158924205378973 +/- 0.0039012689538950054,0.0 +/- 0.0,0.0 +/- 0.0,-0.0004400977995109856 +/- 0.00026333324240267116,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0015647921760391093 +/- 0.0009226387415214486,0.0 +/- 0.0,0.002933985330073352 +/- 0.0007575517547593919,0.0 +/- 0.0,-0.0026405867970660467 +/- 0.0007945269833384626,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.00024449877750609694 +/- 0.00024449877750609694,0.0 +/- 0.0,0.0009779951100244212 +/- 0.000725300585535027,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.027432762836185797 +/- 0.002913128803639402,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0026405867970660025 +/- 0.0016099831426067872,0.0 +/- 0.0,0.0 +/- 0.0,0.0011246943765281015 +/- 0.0006932736860028345,0.0 +/- 0.0,0.004303178484107562 +/- 0.001527677198221348,0.0 +/- 0.0,0.0 +/- 0.0
