,bvp_rms,bvp_std,bvp_lineintegral,bvp_n_sign_changes,bvp_iqr_5_95,bvp_entropy,bvp_ptp,bvp_pct_5,bvp_max,bvp_skewness,bvp_sum,bvp_mean,bvp_kurtosis,bvp_pct_95,bvp_min,bvp_svd_entropy,bvp_perm_entropy,bvp_peaks,bvp_energy,bvp_iqr,bvp_n_below_mean,bvp_n_above_mean
0,0.4161016949152542 +/- 0.005320567288654627,0.40331920903954793 +/- 0.003648472133641091,-0.0052966101694915555 +/- 0.002347566403756283,0.011511299435028221 +/- 0.001815672335054009,-0.0004943502824858892 +/- 0.004642253793656724,0.0 +/- 0.0,-0.020197740112994376 +/- 0.001706644911524663,0.06362994350282483 +/- 0.004581695362516543,-0.016525423728813594 +/- 0.0006472564540898208,-0.00741525423728816 +/- 0.0007895720259533301,0.0013418079096044865 +/- 0.001771177429941307,0.0013418079096044865 +/- 0.001771177429941307,0.00974576271186437 +/- 0.00042372881355929866,-0.013488700564971779 +/- 0.0027794729737506104,-0.017584745762711886 +/- 0.0021056569937677344,-0.007344632768361614 +/- 0.002550207639162136,-0.006567796610169529 +/- 0.002343313562575875,-0.011864406779661042 +/- 0.002206285219182691,0.032415254237288096 +/- 0.003422774241822797,0.07210451977401125 +/- 0.0031495908362962947,-0.025847457627118688 +/- 0.001383892510046984,-0.025847457627118688 +/- 0.001383892510046984
