,bvp_rms,bvp_std,bvp_lineintegral,bvp_n_sign_changes,bvp_iqr_5_95,bvp_entropy,bvp_ptp,bvp_pct_5,bvp_max,bvp_skewness,bvp_sum,bvp_mean,bvp_kurtosis,bvp_pct_95,bvp_min,bvp_svd_entropy,bvp_perm_entropy,bvp_peaks,bvp_energy,bvp_iqr,bvp_n_below_mean,bvp_n_above_mean
0,0.21924731182795693 +/- 0.011202422809151832,0.3359677419354838 +/- 0.010547641726101361,0.0037096774193547733 +/- 0.003704999387961308,-0.029462365591397886 +/- 0.0037155166759507714,0.021935483870967686 +/- 0.003875445438911851,0.0 +/- 0.0,-0.0005913978494624051 +/- 0.0019892473118279597,0.009731182795698878 +/- 0.00398321428860031,-0.0038172043010753164 +/- 0.0015848820401057587,-0.0010752688172043334 +/- 0.0011530973435229604,0.0006451612903225379 +/- 0.0011729797972726604,0.0006451612903225379 +/- 0.0011729797972726604,-0.001021505376344134 +/- 0.0010043839619499626,0.03435483870967735 +/- 0.003102015427258418,0.005913978494623606 +/- 0.002741408340641267,0.0065053763440859665 +/- 0.0032298361926613997,-0.0024731182795699304 +/- 0.0010806317872173027,-0.0009139784946236906 +/- 0.0023193177000132266,0.011505376344085971 +/- 0.0032006185088467114,0.05682795698924725 +/- 0.005095061188472529,-0.02010752688172047 +/- 0.0022961458606519007,-0.02010752688172047 +/- 0.0022961458606519007
