,bvp_pct_5,bvp_skewness,bvp_iqr_5_95,bvp_lineintegral,bvp_mean,bvp_min,bvp_sum,bvp_pct_95,bvp_entropy,bvp_energy,bvp_max,bvp_ptp,bvp_std,bvp_rms,bvp_n_above_mean,bvp_perm_entropy,bvp_iqr,bvp_peaks,bvp_kurtosis,bvp_n_sign_changes,bvp_n_below_mean,bvp_svd_entropy
0,0.07725988700564967 +/- 0.0037529181512956024,0.0012711864406779294 +/- 0.002090204602676357,0.0 +/- 0.0,-0.006991525423728851 +/- 0.0017427913388775628,0.0 +/- 0.0,-0.020127118644067833 +/- 0.0030003736986226113,0.0021186440677965603 +/- 0.001921111653776178,-0.0009887005649718006 +/- 0.0005649717514124575,0.0 +/- 0.0,0.0 +/- 0.0,0.033474576271186406 +/- 0.005695436484083607,0.006002824858757028 +/- 0.0021245210390524604,0.012994350282485833 +/- 0.001616599313878476,0.0 +/- 0.0,-0.008262711864406825 +/- 0.005702874924639101,-0.05911016949152546 +/- 0.004790301661613431,0.0042372881355931535 +/- 0.0010940630921489921,0.006144067796610131 +/- 0.00434250258182012,-0.009180790960452 +/- 0.004032232323056561,-0.0024011299435028554 +/- 0.0012711864406779504,-0.03439265536723167 +/- 0.004214273657580727,-0.01257062146892659 +/- 0.0022287759658276055
