,bvp_pct_5,bvp_skewness,bvp_iqr_5_95,bvp_lineintegral,bvp_mean,bvp_min,bvp_sum,bvp_pct_95,bvp_entropy,bvp_energy,bvp_max,bvp_ptp,bvp_std,bvp_rms,bvp_n_above_mean,bvp_perm_entropy,bvp_iqr,bvp_peaks,bvp_kurtosis,bvp_n_sign_changes,bvp_n_below_mean,bvp_svd_entropy
0,0.0022714681440442973 +/- 0.0010349884594054927,0.003656509695290855 +/- 0.0012921777052288608,-0.0010526315789473716 +/- 0.0007616469299095644,0.005263157894736803 +/- 0.00037164564722986355,0.0 +/- 0.0,0.025096952908587256 +/- 0.0038546977920884207,5.540166204985875e-05 +/- 0.00016620498614957623,-0.0009972299168975352 +/- 0.0005966941614553625,0.0 +/- 0.0,0.0 +/- 0.0,0.006204986149584479 +/- 0.0028552019339002912,0.0020498614958448626 +/- 0.0009611829126259112,0.0004986149584487287 +/- 0.00016620498614957626,0.000720221606648186 +/- 0.0005567798128044913,0.000221606648199435 +/- 0.0002714116058485381,0.011800554016620491 +/- 0.001625639972423399,-0.0033240997229917026 +/- 0.0020729403804841734,0.060775623268698044 +/- 0.00600309668069339,0.0032686980609418215 +/- 0.0013215357830334157,0.04759002770083102 +/- 0.0020647806264359274,0.06310249307479224 +/- 0.005668594533825793,0.01789473684210524 +/- 0.0034335624226806026
