,bvp_energy,bvp_max,bvp_ptp,bvp_pct_95,bvp_rms,bvp_pct_5,bvp_entropy,bvp_n_sign_changes,bvp_sum,bvp_lineintegral,bvp_mean,bvp_std,bvp_iqr_5_95,bvp_iqr,bvp_kurtosis,bvp_skewness,bvp_perm_entropy,bvp_svd_entropy,bvp_peaks,bvp_min,bvp_n_below_mean,bvp_n_above_mean
0,0.0031515151515150606 +/- 0.0012361259426891679,-0.003333333333333355 +/- 0.0023667423260323346,0.011151515151515112 +/- 0.001413564095720082,0.005636363636363562 +/- 0.000859239204773207,0.002727272727272656 +/- 0.001306900524414997,0.0006060606060605877 +/- 0.0015090787391501236,0.0 +/- 0.0,-0.006242424242424283 +/- 0.0034609191600652916,0.0 +/- 0.0,-0.002000000000000013 +/- 0.0007196570961841208,0.000181818181818183 +/- 0.0002777318603003557,-0.0015757575757575858 +/- 0.0015380093988423761,-0.004121212121212148 +/- 0.0009310479694386252,-0.00545454545454549 +/- 0.001117520540277933,0.000303030303030305 +/- 0.0004886216817150667,-0.00303030303030305 +/- 0.0012420546382981412,-0.1164848484848485 +/- 0.006882457971674366,0.014303030303030272 +/- 0.002996171416802004,-0.14303030303030306 +/- 0.0044205048554692115,0.0021818181818181294 +/- 0.0014894794821144483,-0.002181818181818207 +/- 0.002334710337485838,-0.009878787878787942 +/- 0.002724577793089596
