,bvp_rms,bvp_std,bvp_lineintegral,bvp_n_sign_changes,bvp_iqr_5_95,bvp_entropy,bvp_ptp,bvp_pct_5,bvp_max,bvp_skewness,bvp_sum,bvp_mean,bvp_kurtosis,bvp_pct_95,bvp_min,bvp_svd_entropy,bvp_perm_entropy,bvp_peaks,bvp_energy,bvp_iqr,bvp_n_below_mean,bvp_n_above_mean
0,0.4790162218733647 +/- 0.006319426118032663,0.33322867608581896 +/- 0.0070509786552386995,0.026582940868655126 +/- 0.0036390033805784733,-0.004343275771847233 +/- 0.002828167266744459,0.010936682365253757 +/- 0.0031349169650968477,0.0 +/- 0.0,0.005599162742019848 +/- 0.0024325775613122922,0.0180533751962323 +/- 0.004115372630252604,0.0004186289900575457 +/- 0.002603842031318623,-0.0028257456828885696 +/- 0.0012645783331862346,-0.0003139717425432176 +/- 0.0005827068930225101,-0.0003139717425432176 +/- 0.0005827068930225101,-0.007639979068550529 +/- 0.0013071686024905026,0.008215593929879628 +/- 0.003423827902240837,0.009157509157509135 +/- 0.0039662887622474415,-0.0016221873364730798 +/- 0.0007565061378754887,0.0011512297226582535 +/- 0.00045619036562436497,0.027053898482469873 +/- 0.0025101381381918285,0.0013605442176870541 +/- 0.001946737335189768,0.00465724751439035 +/- 0.0036738271728870764,0.00926216640502352 +/- 0.002432577561312291,0.00926216640502352 +/- 0.002432577561312291
