,bvp_energy,bvp_max,bvp_ptp,bvp_pct_95,bvp_rms,bvp_pct_5,bvp_entropy,bvp_n_sign_changes,bvp_sum,bvp_lineintegral,bvp_mean,bvp_std,bvp_iqr_5_95,bvp_iqr,bvp_kurtosis,bvp_skewness,bvp_perm_entropy,bvp_svd_entropy,bvp_peaks,bvp_min,bvp_n_below_mean,bvp_n_above_mean
0,0.006728880157170903 +/- 0.0007624840224096626,0.002111984282907653 +/- 0.0010314341846758438,0.0018664047151277009 +/- 0.0007858546168958882,0.0006876227897838816 +/- 0.001265628558617397,0.0003929273084479101 +/- 0.0008731035773394544,0.00014734774066795797 +/- 0.0012040914216239083,0.0 +/- 0.0,-0.00044204322200394055 +/- 0.002089014766025221,-0.000785854616895898 +/- 0.00032579811300149534,-0.00103143418467585 +/- 0.0011296660117878165,-0.0014243614931237825 +/- 0.0004633586017709621,-0.0017190569744597207 +/- 0.0008291720538376274,-0.0027013752455795847 +/- 0.0015098650441001504,-0.0045677799607072855 +/- 0.0011838871113156934,-0.0054518664047151335 +/- 0.0019578714565810017,-0.007662082514734792 +/- 0.0019174087717036472,-0.00839882121807466 +/- 0.0013261296660118005,-0.012819253438113987 +/- 0.002508760862302964,-0.013998035363457773 +/- 0.0021992743789035307,-0.014734774066797652 +/- 0.0020131533921335164,-0.015618860510805521 +/- 0.0015655577063368395,-0.017337917485265263 +/- 0.002061113483139238
