,bvp_pct_5,bvp_skewness,bvp_iqr_5_95,bvp_lineintegral,bvp_mean,bvp_min,bvp_sum,bvp_pct_95,bvp_entropy,bvp_energy,bvp_max,bvp_ptp,bvp_std,bvp_rms,bvp_n_above_mean,bvp_perm_entropy,bvp_iqr,bvp_peaks,bvp_kurtosis,bvp_n_sign_changes,bvp_n_below_mean,bvp_svd_entropy
0,0.04450261780104712 +/- 0.002443973419150675,-0.05526468877254217 +/- 0.004407375666056033,0.00471204188481672 +/- 0.0018108647372045894,0.004770215241419395 +/- 0.0015566129331308506,0.002094240837696315 +/- 0.0009803548310850817,-0.0026759744037230804 +/- 0.002743415037242955,0.0 +/- 0.0,0.003199534613147148 +/- 0.0011414436806485397,0.0 +/- 0.0,0.0 +/- 0.0,0.03955788248981965 +/- 0.004030368371306286,-0.009831297265852256 +/- 0.0012864074687315746,-0.0004653868528214034 +/- 0.0005071435652752336,0.0002908667830133771 +/- 0.0007472502954429905,0.08336242001163466 +/- 0.0062980551064058974,0.045317044793484564 +/- 0.004380032689722183,0.0226876090750436 +/- 0.00807332181935104,0.0535194880744619 +/- 0.004211043879198112,-0.005351948807446194 +/- 0.0026119772333500686,0.01617219313554393 +/- 0.004359509946525935,0.006980802792321128 +/- 0.0011340074863070639,-0.0022687609075043415 +/- 0.0021366338187558793
