,bvp_energy,bvp_max,bvp_ptp,bvp_pct_95,bvp_rms,bvp_pct_5,bvp_entropy,bvp_n_sign_changes,bvp_sum,bvp_lineintegral,bvp_mean,bvp_std,bvp_iqr_5_95,bvp_iqr,bvp_kurtosis,bvp_skewness,bvp_perm_entropy,bvp_svd_entropy,bvp_peaks,bvp_min,bvp_n_below_mean,bvp_n_above_mean
0,-0.008817204301075266 +/- 0.0016342671132871618,-0.0015053763440860068 +/- 0.0034408602150537678,-0.0018279569892473146 +/- 0.002722363204553153,-0.005215053763440858 +/- 0.002124166265068642,-0.014731182795698928 +/- 0.0013853869598629157,-0.019462365591397836 +/- 0.0021478477801546414,0.0 +/- 0.0,-0.006666666666666665 +/- 0.002258064516129034,-0.000645161290322549 +/- 0.0007132526430871868,0.0025268817204301187 +/- 0.001734652237086195,-0.00010752688172039892 +/- 0.0009249812115099884,-0.012043010752688177 +/- 0.0007678955299508546,-0.010215053763440873 +/- 0.0023557959462587727,-0.012419354838709661 +/- 0.002074600148556425,-0.013709677419354827 +/- 0.0019121956176106104,-0.00026881720430107505 +/- 0.003427814651461309,0.016290322580645177 +/- 0.0041925143472864275,-0.007204301075268804 +/- 0.00346096278267335,-0.014946236559139769 +/- 0.0035074207376989326,-0.013978494623655913 +/- 0.0017504108167849084,-0.028924731182795684 +/- 0.0033815452029067523,-0.03768817204301074 +/- 0.004062254021476017
