,bvp_energy,bvp_max,bvp_ptp,bvp_pct_95,bvp_rms,bvp_pct_5,bvp_entropy,bvp_n_sign_changes,bvp_sum,bvp_lineintegral,bvp_mean,bvp_std,bvp_iqr_5_95,bvp_iqr,bvp_kurtosis,bvp_skewness,bvp_perm_entropy,bvp_svd_entropy,bvp_peaks,bvp_min,bvp_n_below_mean,bvp_n_above_mean
0,0.0026836158192090065 +/- 0.0016042113971187133,-0.008968926553672329 +/- 0.0029126540434041303,-0.006850282485875725 +/- 0.002790218399030837,-0.02083333333333336 +/- 0.0022829420727746752,-0.005367231638418091 +/- 0.0026836158192090555,-0.004519774011299438 +/- 0.0011901341487537426,0.0 +/- 0.0,-0.0016949152542372835 +/- 0.002169815183013735,-0.0020480225988700473 +/- 0.00021186440677967155,0.006779661016949157 +/- 0.0025107893834224984,-0.0011299435028248484 +/- 0.0005649717514124103,0.0021892655367231617 +/- 0.0010209627326836729,-0.0016949152542372835 +/- 0.0009043960787334393,0.00713276836158192 +/- 0.002761471016386616,-7.062146892656828e-05 +/- 0.001799115706618235,-0.00021186440677967155 +/- 0.0017598779370588949,-0.039053672316384194 +/- 0.001702255761750556,-0.01652542372881357 +/- 0.0031456295835197963,-0.02704802259887006 +/- 0.004652984861590153,-0.01447740112994349 +/- 0.0019786618257234315,-0.05360169491525424 +/- 0.0034662122010756962,-0.023305084745762726 +/- 0.002735157730372468
