,bvp_rms,bvp_std,bvp_lineintegral,bvp_n_sign_changes,bvp_iqr_5_95,bvp_entropy,bvp_ptp,bvp_pct_5,bvp_max,bvp_skewness,bvp_sum,bvp_mean,bvp_kurtosis,bvp_pct_95,bvp_min,bvp_svd_entropy,bvp_perm_entropy,bvp_peaks,bvp_energy,bvp_iqr,bvp_n_below_mean,bvp_n_above_mean
0,0.011016042780748659 +/- 0.0016944363120593255,0.1106951871657754 +/- 0.007273513641034993,0.008342245989304841 +/- 0.0034006659027988645,0.02689839572192515 +/- 0.0014359060515612505,0.01839572192513368 +/- 0.0025105229078728323,0.0 +/- 0.0,0.008074866310160434 +/- 0.0040687421522197335,0.028021390374331566 +/- 0.004157388604401464,0.006898395721925144 +/- 0.002091039015616804,0.002032085561497321 +/- 0.0011166103218086107,0.0007486631016042522 +/- 0.0004901150475888672,0.0007486631016042522 +/- 0.0004901150475888672,0.002887700534759363 +/- 0.0010202558303924595,0.021497326203208555 +/- 0.002975492565399688,0.010106951871657766 +/- 0.00322145357900085,-0.003101604278074843 +/- 0.002539966221826288,0.008609625668449217 +/- 0.0019049746663697238,0.030160427807486644 +/- 0.003165486328759101,0.01470588235294119 +/- 0.0022593187352168568,0.046524064171123015 +/- 0.002496816583941984,0.03433155080213905 +/- 0.002026448697486248,0.03433155080213905 +/- 0.002026448697486248
